queries,response
"Flood warning, Missouri River, Flash flood",0
"Flash flood, Flash flood warning, Columbia County",0
"Israel, Hamas, Gaza Strip, Gaza",0
"Nathan's Hot Dog Eating Contest, Nathan's Famous, Hot dog, Joey Chestnut, Patrick Bertoletti, Miki Sudo",0
"American Red Cross, Texas, Volunteering, Tropical cyclone",0
"Flat Bridge, Jamaica, Flood, Rio Cobre, Tropical cyclone, Debris",0
"Stabbing, Adventureland Amusement Park, Long Island",0
"Flood, Manawa, Wisconsin",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"2024, July 8, First Alert",0
"New York Mets, Pete Alonso, Home Run Derby, MLB, Major League Baseball All-Star Game, National League",0
"New York Yankees, Boston Red Sox, MLB",0
"NASCAR, Alex Bowman, NASCAR Cup Series, Chicago",0
"Tesla, Constellation Brands, Stock, Nasdaq",0
"Smurfit Kappa Group, WestRock, London Stock Exchange",0
"Tourism, Barcelona, Protest, Spain",0
"Self-driving car, Chick-fil-A, Houston, Electric vehicle, Texas",0
"Republican National Convention, Milwaukee, Republican Party",5
"Galveston, Emergency evacuation, Tropical cyclone",0
"Jon Landau, Film producer, Titanic, Avatar, James Cameron",0
"Heat advisory, Georgia",0
"New York, Heat advisory, Cooling center",0
"Giovanni Mpetshi Perricard, Wimbledon, Tennis, Sebastian Korda",0
"Police officer, Cleveland, Cleveland Division of Police",0
"Tropical cyclone, Louisiana, Atlantic hurricane season, Storm",0
"Socialist Party, Olivier Faure, Emmanuel Macron, France, French Left",0
"Dan Patrick, Acting governor, Greg Abbott, Lieutenant Governor of Texas, Tropical cyclone",5
"Tesla, Hedge fund, Investment fund, Electric vehicle",0
"The Bachelor, The Bachelorette, Reality television",0
"Middle River, Baltimore County Police Department, Taos Circle",0
"Iran, Islamic Republic of Iran Navy, Capsizing, IRIS Sahand, Destroyer, Bandar Abbas, Frigate",0
"McDonald's, Walmart, Course credit, Higher Education School, Résumé",0
"Rockport, Texas",0
"C.F. Pachuca, C.F. Monterrey, Liga MX",0
"Portland Timbers, Nashville SC, Providence Park",0
"Cori Bush, Democratic Party, House Democratic Caucus, Hakeem Jeffries, St. Louis",5
"Puerto Rico men's national basketball team, Basketball, FIBA",0
"Alice Munro, Abuse, Nobel Prize in Literature, Gerald Fremlin",0
"Gautam Adani, Wilmar International, Share price, Adani Group, Stock, Share",0
"Seattle Storm, Chicago Sky, WNBA",0
"Real Estate, Ho Chi Minh City, Vietnam, Housing, Hanoi, Revenue",0
"Miami Dolphins, NFL, Training camp",0
"Sporting Kansas City, FC Dallas, MLS, Children's Mercy Park",0
"Lagos University Teaching Hospital, Power outage, Protest, Medicine, Lagos",0
"Arkansas, Explosion, General Dynamics Corp",0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"Joe Biden, Strike action, Philadelphia, Trade union, Harrisburg, National Education Association",5
"Alphabet Inc., Nasdaq, NASDAQ:GOOGL, Stock, NASDAQ:GOOG, Stock market",0
"France, Meteorology, Storm, Météo-France",0
"Margot Robbie, Tom Ackerley, Barbie",0
"Internet of things, Apple, Stock, New York Stock Exchange, Cisco",0
"Port Huron, US Farathane, Fire department, Industrial park",0
"Word game, 2024",0
"Gabriel Attal, Prime Minister of France, France, National Rally",0
"Women's Tennis Association, Women's tennis, Saudi Arabia",0
"Greg Abbott, Taiwan, Governor of Texas",5
"Jordan Spieth, PGA TOUR, Smylie Kaufman, Golf Channel, Podcast, John Deere Classic",0
"Earth's inner core, Earth, Earth's outer core",0
"California, Heat wave, Safety",0
"Minnesota United FC, Vancouver Whitecaps FC, MLS, Ryan Gauld, Brian White",0
"Reserve Bank of India, Shaktikanta Das, Finance",0
"Landslide, Indonesia, Gold, Sulawesi",0
"Joe Biden, Karine Jean-Pierre, White House Press Secretary",5
"Flash flood warning, National Weather Service",0
"Celtic F.C., adidas, Third jersey",0
"New York Mets, Pittsburgh, Pittsburgh Pirates, PNC Park",0
"Los Angeles Sparks, Phoenix Mercury, WNBA",0
"Bob Menendez, United States Senator",5
"Minnesota Twins, Detroit Tigers, MLB",0
"Ayushman Bharat Yojana, Health insurance, Government of India",0
"Wildfire, Wharton State Forest, New Jersey Forest Fire Service, Forest, South Jersey",0
