queries,response
"Stingray, Aquarium & Shark Lab by Team ECCO, Charlotte",0
"Air Europa, Turbulence",0
"Greece, Wildfire, Kazakhstan, Yacht, Kazakhs",0
"WestJet, Strike action, Canada",0
"Nigeria, July 3, Bola Ahmed Tinubu, 2024",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"Myanmar (Burma), Military junta, Shan, Ta'ang National Liberation Army",0
"Beverly Hills Cop, Eddie Murphy, Axel Foley, Action, Judge Reinhold, John Ashton",0
"Alzheimer's disease, Food and Drug Administration, Eli Lilly and Company, Dementia",0
"Los Angeles Dodgers, Arizona Diamondbacks, Teoscar Hernández, MLB, Freddie Freeman",0
"Economy of India, Economic growth, S&P Global, S&P Global Ratings",0
"Whooping cough, Vaccine",0
"Sudan, Khartoum",0
"Electronic invoicing, Invoice, Saudi Arabia, Value-added tax, Tax Administration",0
"Inflation, Germany",0
"Energy transition, Petroleum",0
"Cape Town City F.C., South African Premier Division, Atlético Petróleos de Luanda",0
"Winnipeg Blue Bombers, Calgary Stampeders, Canadian Football League",0
"Zambia women's national football team, Olympic Games Paris 2024, Andrew Kamanga, Football House (Football Association of Zambia)",0
"Digicel, Jamaica, Tropical cyclone, Communication",0
"Khabib Nurmagomedov, Conor McGregor, Mixed martial arts, Russia, Republic of Dagestan",0
"Box office, Transformers",0
"Las Vegas Aces, Indiana Fever, WNBA, Kelsey Plum",0
"Minnesota Twins, Detroit Tigers, Royce Lewis",0
"Japan, Industrial production",0
"Jenna Bush Hager, Hoda Kotb, Tooth brushing, Hygiene",0
"Crazy Taxi, Sega",0
"Kolkata Municipal Corporation, Dredging, Firhad Hakim, Government",0
"Washington Mystics, Los Angeles Sparks, WNBA",0
"Keir Starmer, Rishi Sunak, Labour Party, Conservative Party, Debate",5
"Costa Rica national football team, Paraguay national football team, 2024 Copa América",0
"Vinicius Junior, Real Madrid CF, Brazil national football team, Copa América",0
"Auckland, Massey",0
"BMW M5, Hybrid vehicle",0
"John Deere, Layoff",0
"Giorgia Meloni, Brothers of Italy, Fascism, Antisemitism",5
"New York Yankees, Cincinnati Reds, Aaron Judge, Yankee Stadium",0
"Luis Díaz, Anthony Gordon, Liverpool F.C., Gary Neville",0
"FTSE 100 Index, Stock, London Stock Exchange, Stock market",0
"Ann Wilson, Heart, Concert tour, Nancy Wilson",0
"Sara Duterte, Department of Education, Rodrigo Duterte, Philippines, Bongbong Marcos",0
"Ransomware, Computer security, Threat, Cyberattack, Cybercrime",0
"Pelé, Brazil, Brazil national football team",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Hot dog, Nathan's Famous",0
"Meet The Drapers, Odisha, Crore, Startup company, Tim Draper, Competition",0
"Simon Harris, Taoiseach, Bomb threat",0
"Missing person, United States Marshals Service",0
"Southern Company, Georgia Power, United States Army, Carbon footprint",0
"Russia, Ukraine, Economic sanctions",5
"ASX:TMK, Natural gas, ASX:CRR, Mongolia, ASX",0
"Martin Mull, Arrested Development, Roseanne Barr",0
"Abuse, Residential child care community, Durban",0
"Russia, Toretsk, Eastern Ukraine",0
"Netflix, Minesweeper",0
"Artificial intelligence, Judy Garland, James Dean, iOS",0
