queries,response
"Philadelphia Phillies, Atlanta Braves, Trea Turner, Aaron Nola",0
"Carlo Maria Viganò, Pope Francis, Vatican City, Catholic Church, Holy See, Excommunication, Archbishop",0
"New York Yankees, MLB, Boston Red Sox",0
"Detroit Tigers, Cincinnati Reds, Parker Meadows",0
"South Africa national rugby union team, Ireland national rugby union team, Rassie Erasmus",0
"Alex de Minaur, Wimbledon, Lucas Pouille, Tennis",0
"Flood, Wisconsin, Manawa, Flash flood",0
"Minnesota Twins, Houston Astros, MLB, Designated hitter",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"New Zealand national rugby union team, Rugby union, Scott Barrett, Crusaders, Beauden Barrett",0
"Israel, Hezbollah, Australia, Lebanon",0
"Los Angeles Sparks, Las Vegas Aces, WNBA, Dearica Hamby",0
"Los Angeles Dodgers, Milwaukee Brewers, Freddie Freeman",0
"Nathaniel Lowe, Texas Rangers, Tampa Bay Rays, Josh Lowe, Baseball",0
"Tropical cyclone, Texas",0
"Venezuela national football team, Canada men's national soccer team, 2024 Copa América",0
"England national football team, UEFA Euro 2024, Gareth Southgate, Switzerland national football team, Slovakia, Ezri Konsa",0
"Seattle Mariners, Toronto Blue Jays, Luis Castillo, Pitcher, Luke Raley",0
"WNBA, Chicago Sky, Double-double",0
"Pakistan, Zimbabwe national cricket team, One Day International, Twenty20 International, Zimbabwe, International Cricket Council",0
"Colorado Rockies, Kansas City Royals, Brenton Doyle",0
"Eddie Murphy, Beverly Hills Cop",0
"Netherlands, Türkiye, Turkey national football team, UEFA Euro 2024",0
"NASCAR, NASCAR Cup Series, Chicago",0
"Pittsburgh Pirates, New York Mets, MLB",0
"FC Juárez, Liga MX, Atlas F.C., 2024",0
"Indiana Fever, New York Liberty, WNBA",0
"The Bachelorette, The Bachelor",0
"Volcano, Mount Etna, Volcanic eruption, Italy, Lava, Stromboli, Sicily",0
"Mukesh Ambani, Nita Ambani",0
"Dallas Cowboys, Jerry Jones, NFL, Saudi Arabia, Craig Carton",0
"Arthur Crudup, Elvis Presley, That's All Right",0
"Science, technology, engineering, and mathematics, Engineering",0
"Cooperative, International Co-operative Day, United Nations",0
"Anthony Fauci, National Institute of Allergy and Infectious Diseases, Vaccine, Public health",5
"LOSC Lille, Nigeria, Ligue 1, Transfer",0
"Mardan, Pakistan, Khyber Pakhtunkhwa, Explosion, Improvised explosive device",0
"Sonic the Hedgehog, Sega, Sonic Jam, Player character",0
"Philippines, South China Sea, Philippine Coast Guard, Aircraft carrier",0
"Pamplona, Running of the bulls, Festival of San Fermín, Spain, Bullfighting",0
"Baltimore Orioles, Oakland Athletics, MLB",0
"San Diego Padres, Arizona Diamondbacks, Manuel Machado, Jurickson Profar",0
"Lanka Premier League, Sri Lanka",0
"Club Tijuana, Querétaro F.C., Liga MX",0
"Ken Jennings, Ryan Seacrest, Wheel of Fortune, Jeopardy!, Pat Sajak, Mayim Bialik, Alex Trebek",0
"John Deere Classic, PGA TOUR, Aaron Rai, Pan Cheng-tsung, TPC Deere Run",0
"Daggubati Venkatesh, Anil Ravipudi, Aishwarya Rajesh, Sri Venkateswara Creations, Telugu cinema",0
"Leslye Headland, Star Wars, FromSoftware Inc.",0
"Raghav Juyal, Karan Johar, Hindi cinema, Action, Lakshya",0
"San Francisco Giants, Blake Snell, Cleveland Guardians, Alex Cobb, Pitcher",0
"Nigeria, Jihadism, Benin, Sahel, Violent extremism",0
"Venezuela, Copa América, Mexico, Venezuelans",0
"Rheinmetall, Italy, Tank",0
"Manchester United F.C., Matthijs de Ligt, FC Bayern Munich, Erik ten Hag, AFC Ajax",0
"Fish meal, Fish oil, Anchovy, Peruvian anchoveta",0
"Toronto FC, Orlando City SC, MLS, John Herdman, BMO Field",0
"Malaysia, Southern Thailand, Bernama",0
"Muay Thai, ONE Championship",0
"Alisha Lehmann, Juventus F.C., Aston Villa F.C., Douglas Luiz",0
"Michael Jordan, Yvette Prieto, Yacht",0
"School, Prayagraj, Bishop Johnson Girls' School & College, Uttar Pradesh",0
"Panama national football team, Colombia national football team, 2024 Copa América",0
"Masoud Pezeshkian, Iran, Tehran",0
"Optical fiber, Speed",0
"Kurt Angle, WWE SmackDown!, Bayley, Money in the Bank ladder match, Pro wrestler",0
"Speed limit, Council, Auckland, Government",0
"Mosquito, Product, Insects, Itch",0
"Beyoncé, Grévin Museum, Wax sculpture",0
"Oneindia, Rahul Gandhi, Narendra Modi, India",0
"Native title in Australia, Aboriginal Australians, North Stradbroke Island, Land, Quandamooka people",0
"British Grand Prix, McLaren, Formula 1, Lando Norris, Silverstone Circuit, Max Verstappen, Red Bull Racing",0
"NASA, 2001 Mars Odyssey, Volcano, Olympus Mons, Solar System, Jet Propulsion Laboratory",0
"Pittsburgh Pirates, Pitcher, Injured list",0
"Tropical cyclone, National Hurricane Center",0
"Ukraine, Government budget, Finance",0
"Artificial intelligence, Machine learning",0
"Ye, Employee, YEEZY",0
"Connecticut, Humidity, Thunderstorm",0
"Tropical cyclone, Coastal Health District, Preparedness, Emergency evacuation",0
"Big Brother, CBS, Julie Chen Moonves, Reality television, Les Moonves",0
"Innovation, China",0
"Morocco, Asian Tour, Royal Golf Dar Es Salam, Dubai",0
"Tottenham Hotspur F.C., Ivan Toney, Brentford F.C., Premier League, Forward, Ange Postecoglou",0
"Reinsurance, Captive insurance, Luxembourg, European Union",0
"Chile, Canada, 2024 Copa América",0
