queries,response
"Baseball, Independence Day (United States)",0
"Independence Day (United States), Romania, Strategic partnership, Klaus Iohannis",0
"MSTelcom, Emerson Electric Co, Automation, Angola, Sonangol Group",0
"Anthony Mackie, Sharks, Captain America",0
"Netflix, Sperm donation",0
"Meme, Independence Day (United States)",0
"Michael Rubin, Tom Brady, Independence Day (United States), NFL",0
"Ala Moana Center, Independence Day (United States)",0
"United Kingdom, 2024",0
"General election, Polling station, Scotland",0
"Conservative Party, Nigel Farage, United Kingdom, Labour Party, General election",0
"Driving under the influence, Independence Day (United States)",0
"William Jones Cup, Philippines men's national basketball team, Basketball, Philippines, FIBA",0
"MotoGP, Aleix Espargaró, Honda Motor Company, Honda Racing Corporation, Repsol Honda Team, Stefan Bradl",0
"Safety, Independence Day (United States), Drowning",0
"Renewable energy, Philippines, Renewable resource, Department of Trade and Industry",0
"Consensys, Cryptocurrency wallet, Ethereum",0
"Climate change, Refugee",0
"California, The Bakersfield Californian, Shafter, Fireworks",0
"Arkansas, Explosion, General Dynamics Corp, Pyrotechnics",0
"Management, Software",0
"Submarine, Type 212A submarine, Italian Navy, Fincantieri, Italy, Organisation for Joint Armament Cooperation, Sauro-class submarine",0
"Export, Federation of Indian Export Organisations, India",0
"Daewoo E&C, Construction, Vietnam",0
"Google Search Console, Search engine, Search engine optimization",0
"Emerging market, MSCI",0
"LA Galaxy, Los Angeles FC, MLS, Rose Bowl Stadium, El Tráfico",0
"Machine learning, Startup company, Blockchain Capital, Cryptocurrency, Security, Exploit",0
"Cook Out, Independence Day (United States), Inflation",0
"Iraq and Afghanistan Veterans of America, ex-serviceman, Paul Rieckhoff, Independence Day (United States)",5
"Interislander, Ferry, Bluebridge, Cook Strait, New Zealand",0
"Quavo, Lana Del Rey, Migos, Trap music",0
"Thunderstorm, Calgary, Severe weather, Tornado, Tornado warning, Severe thunderstorm warning, Southern Alberta, Flood",0
"Unemployment, June, Alliance News",0
"Cluster munition, Lithuania, Seimas, Treaty",0
"Zayed International Airport, Al Ain International Airport",0
"Fenty Beauty Gloss Bomb, Fenty Beauty, Rihanna, Sephora",0
"Independence Day (United States), Holiday",0
"Real Salt Lake, Houston Dynamo FC, MLS",0
"Pankaj Advani, ACBS Asian Snooker Championship, India",0
"Genesis, Genesis Motor, Genesis G80, Electric vehicle",0
"Under Armour, Stock market, NYSE:UAA, NYSE:UA, New York Stock Exchange",0
"Elgato, Amazon.com",0
Independence Day (United States),0
"Space launch, China, Launch pad, Rocket, Spaceport, Spacecraft, Hainan",0
"Kenya, Inflation rate, Kenya National Bureau of Statistics, Commodity",0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"Manchester City F.C., Pep Guardiola, Transfer",0
"America's Cup, Barcelona, Louis Vuitton",0
"Abu Dhabi National Oil Company, ADNOC Drilling, Upper Zakum oil field",0
"Nigeria, Independence Day (United States), Bola Ahmed Tinubu",0
"Target Corporation, Discounts and allowances, Independence Day (United States)",0
"Siya Kolisi, KFC, South Africa national rugby union team",0
"Tuo Chiang-class corvette, Taiwan, Republic of China Navy",0
"Exchange-traded fund, Zacks Investment Research, Inc., Stock, US Global Jets ETF, Independence Day (United States)",0
"United Airlines, Independence Day (United States)",0
"Vanessa Hudgens, Cole Tucker",0
"Computer security, Computers and information technology",0
"Huawei, Artificial intelligence, MWC Barcelona, Shanghai",0
"Fulham F.C., Willian, Bobby De Cordova-Reid, Premier League, Marco Silva",0
"Friends, Chandler Bing, David Schwimmer",0
"Cave painting, Rock art, Indonesia",0
"Non-tariff barriers to trade, Ministry of Commerce and Industry, Export, International trade, Trade barrier, Commerce",0
"Bigg Boss, Poulomi Das, Anil Kapoor",0
"Pawan Kalyan, Andhra Pradesh, Sujeeth",0
"Pillars of Creation, NASA, James Webb Space Telescope, Star, Nebula, Eagle Nebula",0
"Alderwood, Lynnwood, Seattle",0
"Nigeria, Finance",0
"Texas, Independence Day (United States)",0
"Hydrothermal vent, Hydrothermal circulation, Svalbard, Arctic Ocean",0
"Diddy, Los Angeles",0
"Environmental, social, and governance, Penang",0
"Labour Party, Rwanda, Asylum seeker, United Kingdom",0
"Morocco, Germany, Hydrogen, Renewable energy",0
"Dota 2, Esports, 2024",0
"Spectris, London, Mergers and acquisitions",0
"Independence Day (United States), Transportation Security Administration",0
"Ding Liren, FIDE, World Chess Championship",0
"Electronic Arts, Esports, Respawn Entertainment, Mannheim, Germany",0
"Kaizer Chiefs F.C., South African Premier Division, Keagan Dolly, Sifiso Hlanti",0
"2024, General election, National Rally",5
"Samar, Calbayog City, Philippines, Accident",0
"Barrie Police Service, Police officer, Bruce Gardiner, Extortion, Police Services Act",0
"Calcutta High Court, Central Bureau of Investigation, Kolkata, Teacher Eligibility Test",0
"Independence Day (United States), Automotive industry, 2024",0
"Nate Diaz, Dana White, Ultimate Fighting Championship, Conor McGregor, Mixed martial arts, Jorge Masvidal",0
"NATO summit, Rumen Radev, President of Bulgaria, Ukraine",5
"Shweta Tripathi, Masaan",0
"Nordex, Wind farm, Wind turbine",0
"Hindi cinema, Ajay Devgn, 2024",0
"Koenigsegg Automotive AB, Supercar, Christian von Koenigsegg, Automotive industry",0
"Vicky Kaushal, Tripti Dimri, Karan Johar",0
"Saudi Arabia, ASX:EUR, Obeikan Investment Group, Lithium, ASX, Tony Sage",0
"Startup accelerator, Startup company, Amazon Web Services, India, ISRO, Space technology, Innovation",0
miHoYo,0
"Fireworks, Palmdale, Structure fire",0
"Hong Kong, National security, Freedom of speech, Jimmy Lai, Law",5
"Miranda Cosgrove, Joey King, Despicable Me, Illumination",0
"Rishi Sunak, Conservative Party",5
"Owl, Barred Owl, Northern spotted owl, U.S. Fish and Wildlife Service",0
"Aritzia, Discounts and allowances",0
"Boxing, Boxing pound for pound rankings, Oleksandr Usyk",0
"Microsoft, Data center, Leeds, Hyperscale computing, Harworth Group",0
"Wirral, School",0
"Vijay, Tamil Nadu, Student",0
"Albert Lea, Parade, Independence Day (United States), ABC 6 News - KAAL TV",0
"Panama, Darién Gap",0
"Bugatti Automobiles, V16 engine, Tourbillon, Supercar",0
"Steam, Indie game, Stardew Valley, Life simulation game",0
"Juhi Chawla, Shah Rukh Khan, Hindi cinema, Raju Ban Gaya Gentleman",0
"Ethiopia, Djibouti",0
"Cheshire, Electoral district, Conservative Party",0
"Indonesia, Bernama",0
"Seven Samurai, Akira Kurosawa, Takashi Shimura, Kanbê Shimada",0
"Narendra Modi, Prime minister, Corruption, Rajya Sabha, Central Bureau of Investigation",0
"Japan Airlines, All Nippon Airways, ANA Holdings Inc.",0
"San Antonio Spurs, NBA Summer League",0
"Seattle Mariners, Minnesota Twins, Trevor Larnach, Byron Buxton",0
"Belgium, France national football team, UEFA Euro 2024, France, Kylian Mbappé",0
"Riccardo Calafiori, Arsenal F.C., Liverpool F.C., Chelsea F.C., Bologna FC 1909",0
Private placement,0
"Israel, Haredi Judaism",0
"Morgan Wallen, Darius Rucker, Hootie & the Blowfish",0
"Joe Biden, Liquefied natural gas, United States federal judge",5
"Meta, Social media, Mark Zuckerberg, X",0
"China, Climate change, Energy",0
"Korean drama, Kim Ha-neul, Rain, Disney+",0
"Fireworks, Cloverdale, Sonoma County, Wildfire",0
"Sonoma County, Independence Day (United States)",0
"Artificial intelligence, Hong Kong",0
"Bitcoin, Cryptocurrency wallet, Binance, Satoshi Nakamoto, Coinbase",0
"Babcock & Wilcox, Hitachi Zosen Corporation, NYSE:BW, Renewable energy",0
"Türkiye, Explosion, Gas explosion, İzmir",0
"Rheinmetall, Italy, Tank",0
