queries,response
"Belgium national football team, Kylian Mbappé, France national football team, Amadou Onana, UEFA Euro 2024",0
"Supreme Court of the United States, Donald Trump, Riot",5
"Flood warning, Kansas, National Weather Service, Flash flood, Dodge City",0
"Kevin De Bruyne, Manchester City F.C., Belgium national football team, UEFA European Championship",0
"Somalia, Flood, Flash flood, Reuters, 2024, Mogadishu",0
"Steven Stamkos, Tampa Bay Lightning, National Hockey League, Free agent, Nashville Predators",0
"Supreme Court of the United States, Social media, Joe Biden",5
"Electric vehicle, Battery charger, Israel, Charging station, Norway",0
"PlayStation Network, Sony PlayStation, Cross-platform play, Sony Corporation",0
"Teuvo Teräväinen, Chicago Blackhawks, National Hockey League, Carolina Hurricanes",0
"Derek Forbort, Defenseman, Vancouver Canucks, Daily Faceoff, Boston Bruins, Free agent",0
"Jakob Chychrun, Ottawa Senators, Washington Capitals, Nick Jensen, Defenseman, National Hockey League",0
"John Roberts, Supreme Court of the United States, Chief Justice",5
"Belgium, Remco Evenepoel, Tour de France, UEFA Euro 2024",0
"Supreme Court of the United States, Corruption",5
"Supreme Court of the United States, Law",5
"Finance, Risk management",0
"Japan, Manufacturing, Purchasing Managers' Index",0
"New York Knicks, Julius Randle, Mikal Bridges, NBA",0
"Nasdaq, NASDAQ:TSLA, Tesla",0
"Chewy, Spirit AeroSystems, Stock, Boeing, Stock market, GameStop, Tesla",0
Supreme Court of the United States,5
"Ridley Scott, Gladiator, Pedro Pascal, Joseph Quinn, Russell Crowe, Connie Nielsen, Denzel Washington",0
"Manufacturing, United Kingdom",0
"Uruguay national football team, United States men's national soccer team, 2024 Copa América, Uruguay",0
"Rick Ross, Drake, Kendrick Lamar, Canada",0
"OpenSSH, Vulnerability, Arbitrary code execution, Secure Shell, Common Vulnerabilities and Exposures, Linux, Computer security, Qualys",0
"Potato cake, Arby's, Potato, Kyle MacLachlan, Fast-food restaurant",0
"Charlotte-Mecklenburg Police Department, Charlotte, Police officer, Steele Creek Road",0
"Supreme Court of the United States, Georgia Public Service Commission, Georgia",5
"Nike, NYSE:NKE",0
"Supreme Court of the United States, SCOTUSblog, July 1, 2024",5
"adidas, Texas Tech University, Patrick Mahomes",0
"Lonavala, Bhushi Dam, Pune, Waterfall",0
"Utah Utes football, Kyle Whittingham, Morgan Scalley, Defensive coordinator, Head coach, College Football, Pacific-12 Conference",0
"Wimbledon, Tennis, Carlos Alcaraz, Novak Djokovic",0
"Denali National Park and Preserve, Alaska, Wildfire, Denali, Riley Creek Campground",0
"Richard Bland, U.S. Senior Open, Hiroyuki Fujita, Newport Country Club, Senior major golf championships, PGA TOUR Champions",0
"Phoenix Suns, Mason Plumlee, Free agent, NBA, LA Clippers",0
"Lauri Markkanen, Utah Jazz, NBA, Golden State Warriors",0
"Supreme Court of the United States, Associated Press",5
"Sean Monahan, Columbus Blue Jackets, Winnipeg Jets, National Hockey League, Calgary Flames, Montreal Canadiens, Ice hockey",0
"Canada Day, 2024",0
"California, Law, Gavin Newsom",5
"Toronto Maple Leafs, Goaltender, National Hockey League",0
"Tropical cyclone, Hurricane Beryl, National Hurricane Center, Caribbean",0
"KKR, KKR & Co. Inc., Health care, India, NYSE:KKR",0
"Bradley Carnell, MLS, Head coach, John Hackworth",0
"Monolith, Colorado, Las Vegas",0
"Kylian Mbappé, Paris Saint-Germain F.C., Real Madrid CF",0
"John Sharp, Chancellor, Texas A&M University System",0
"Hellboy, Jack Kesy, Guillermo del Toro, David Harbour, Mike Mignola",0
"Kerasotes Theatres, Regal Secaucus ShowPlace, ShowPlace ICON Theatre & Kitchen at Roosevelt Collection, Chicago",0
"England national football team, Slovakia national football team, UEFA Euro 2024, Phil Foden, Gareth Southgate",0
"Portugal national football team, Slovenia national football team, UEFA Euro 2024, Cristiano Ronaldo",0
"Türkiye, Syria, Recep Tayyip Erdoğan, Riot, Kayseri",0
"Tour de France, Eritrea, Mark Cavendish, Grand Tour",0
