queries,response
"Costa Rica national football team, Paraguay national football team, 2024 Copa América",0
"Brazil national football team, Vinicius Junior, 2024 Copa América, Brazil, Paraguay",0
"WNBA, Iowa Hawkeyes women's basketball, Las Vegas Aces, Indiana Fever",0
"FC Barcelona, Crystal Palace F.C., Colombia national football team, 2024 Copa América, LaLiga, K.R.C. Genk",0
"WNBA All-Star Game, Chicago Sky, Indiana Fever",0
"Fashion Island, Newport Beach",0
"New York Giants, Hard Knocks, NFL, Saquon Barkley",0
"Texas Rangers, San Diego Padres, Nathaniel Lowe, Nathan Eovaldi",0
"Minnesota Twins, Detroit Tigers, Royce Lewis, MLB",0
"PG&E Corporation, Heat wave, Power outage, Northern California",0
"Tenerife, Missing person",0
"Archaeologist, Reliquary, Archaeology, Moses, Austria, Relic, Ten Commandments",0
"Dearica Hamby, 3x3 basketball, Los Angeles Sparks, Olympic Games, WNBA",0
"Philadelphia Phillies, Miami Marlins, Pitcher",0
"Robert F. Kennedy Jr., Dog",0
"Blake Anderson, Utah State Aggies football, Head coach, Arkansas State Red Wolves football",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"Chicago White Sox, Cleveland Guardians, Bo Naylor, American League Central, Sacrifice fly",0
"2024, July 3, Anna Maria Island",0
"New York Yankees, Cincinnati Reds, Aaron Judge, Pitcher, MLB",0
"Jamaica, Tropical cyclone",0
"Houston Astros, Toronto Blue Jays, Yordan Álvarez",0
"WNBA, Chicago Sky, Double-double, Minnesota Lynx",0
"Alice Paul, Ida B. Wells, Broadway theatre, Tony Awards, Shaina Taub",0
"Sean Strickland, United States Navy SEALs, Mixed martial arts, Ultimate Fighting Championship",0
"San Francisco Giants, Atlanta Braves, Jorge Soler, LaMonte Wade Jr., Home run, MLB, Heliot Ramos",0
"Power outage, Athens Utilities",0
"Romance scam, Japan, Australia",0
"Lithuania men's national basketball team, FIBA",0
"Hopewell Valley, New Jersey, Woolsey Park, Fireworks, Independence Day (United States)",0
"Da Nang, China, Finland, Fireworks, Vietnam, 2024",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"St. Louis Cardinals, Pittsburgh Pirates, Nolan Gorman, MLB",0
"Greece, Giannis Antetokounmpo, Olympic Games, Basketball, FIBA, Vassilis Spanoulis",0
"Nikki Glaser, Julia Roberts, Travis Kelce",0
"Oroville, Butte County, Wildfire, Emergency evacuation, California Department of Forestry and Fire Protection",0
"Nate Diaz, Jorge Masvidal, Boxing",0
"America's Got Talent, Menudo, Boy band, Ricky Martin, Simon Cowell, NBC, Howie Mandel",0
"The Walmart AMP, Independence Day (United States), July 4",0
"Trea Turner, Home run, Minor League Baseball",0
"Luis Díaz, Anthony Gordon, Liverpool F.C., Gary Neville",0
"Toronto Blue Jays, Isiah Kiner-Falefa, Injured list, MLB",0
"Tornado, Michigan, National Weather Service, Livonia, Rashida Tlaib, Tornado warning, National Oceanic and Atmospheric Administration, June 5, Extreme weather, Debbie Dingell",0
"New York Yankees, Toronto Blue Jays, George Springer, Carlos Rodón",0
"Air Europa, Turbulence",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"Paicines, California Department of Forestry and Fire Protection, CAL FIRE BEU Station 47 - Bear Valley, San Benito County, California",0
"Tour de France, Tadej Pogačar, Jonas Vingegaard",0
"Chicago Cubs, Milwaukee Brewers, Ian Happ",0
"Tropical cyclone, Hurricane Beryl, National Hurricane Center, Caribbean, Atlantic hurricane",0
Tenerife,0
"Drug cartel, Money laundering, Brazil, Mexico",0
"Somalia, Federal Government of Somalia, Mogadishu",0
"Corey Seager, Texas Rangers",0
"Tim Anderson, Miami Marlins, Shortstop, Chicago White Sox, MLB",0
"Robert Towne, Chinatown, Screenwriter, Academy Awards, The Last Detail",0
"Explosion, Walworth County, Lafayette, Kulow Road",0
"Baltimore Orioles, Texas Rangers, Corbin Burnes, MLB",0
"Chris Cuomo, TikTok, Andrew Mark Cuomo",5
"Olympic Games, Colombia, Camilo Villegas",0
"Rocket, Space launch",0
"July 2, 2024",0
July 3,0
"Brominated vegetable oil, Food and Drug Administration, Drink, Food additive",0
"New Jersey, Hilda Estevez, Independence Day (United States)",0
"GitLab, Vulnerability, Common Vulnerabilities and Exposures, CI/CD, Continuous integration",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"A Quiet Place, Lupita Nyong'o, Joseph Quinn, John Krasinski",0
"North Korea, Korean Demilitarized Zone, Korean War",0
"Tom Cruise, Mission: Impossible, Top Gun: Maverick, A Few Good Men, Hollywood",0
"Colorado Rockies, Milwaukee Brewers, MLB",0
"Kazakhstan, Astana, 2024",0
"Twitch, Nexon",0
"Türkiye national football team, Czech Republic national football team, UEFA Euro 2024, Türkiye, Cenk Tosun",0
"Haitians, Jamaica, Haiti, Deportation",0
"Golden State Warriors, Terry Stotts, Jerry Stackhouse, Steve Kerr, Head coach, Portland Trail Blazers",0
"Cincinnati Reds, St. Louis Cardinals, Jonathan India",0
"Radu Albot, Hubert Hurkacz, Wimbledon, Tennis",0
"Ann Wilson, Heart, Concert tour, Nancy Wilson",0
"Madhya Pradesh, Income tax, Mohan Yadav, Finance",0
"X-Men, Deadpool & Wolverine, Pyro, Aaron Stanford",0
"Atlanta Braves, Injury in humans",0
"Keg, Forecasting, Drink, The Keg Steakhouse + Bar - Ottawa Market",0
"Coldplay, Glastonbury Festival, Michael J. Fox, Chris Martin",0
"Robot, Robotics",0
"Fireworks, Los Angeles Police Department, Explosion",0
"Artificial intelligence, Innovation, construction industry",0
"Anthony Santander, Baltimore Orioles, Home run",0
