queries,response
"Nathan's Hot Dog Eating Contest, Nathan's Famous, Hot dog, Joey Chestnut, Miki Sudo",0
"New York Yankees, Cincinnati Reds, Aaron Judge",0
"Netflix, Sperm donation",0
"Toronto Blue Jays, Relief pitcher, Houston Astros",0
"Pittsburgh Pirates, St. Louis Cardinals, Bryan Reynolds",0
"New Jersey, Thunderstorm, Severe weather, Tornado, National Weather Service, Severe thunderstorm warning",0
"Argentina national football team, Ecuador national football team, 2024 Copa América, Lionel Messi",0
"Chicago Cubs, Principal component analysis, Philadelphia Phillies",0
"Minnesota Twins, Royce Lewis, Detroit Tigers, MLB",0
"Boston Red Sox, Miami Marlins, MLB",0
"Chicago White Sox, Cleveland Guardians, Bo Naylor",0
"Giannis Antetokounmpo, Greece, Egypt",0
"Association of Tennis Professionals, Wimbledon, Tennis tour, Jamie Murray",0
"MLB, Lakeland Flying Tigers, Matt Manning",0
"Fireworks, Independence Day (United States), California",0
"Texas Rangers, San Diego Padres, MLB",0
"New York Mets, Washington Nationals, MLB",0
"Cincinnati Reds, MLB",0
"Toronto Blue Jays, Isiah Kiner-Falefa, Injured list, MLB",0
"Amber alert, Tennessee, Missing person, Tennessee Bureau of Investigation, Dandridge",0
"Coney Island, Independence Day (United States), Nathan's Hot Dog Eating Contest, Brooklyn",0
"Wimbledon, BBC, Tennis, Jacob Fearnley, Novak Djokovic, Centre Court | Wimbledon",0
"Beverly Hills Cop, Eddie Murphy, Axel Foley, Action, Netflix, Judge Reinhold",0
"Golden State Warriors, Buddy Hield, Philadelphia 76ers, Sign-and-trade deal, Klay Thompson, NBA",0
"Fireworks, Sacramento, School, Fundraising, A. M. Winn Elementary School",0
"Yacht, Sailing yacht, Conrad Shipyard LLC, Conrad Industries, Construction",0
"Halle Bailey, DDG",0
"Ala Moana Center, Independence Day (United States)",0
"Portugal national football team, France national football team, UEFA Euro 2024, Cristiano Ronaldo, Kylian Mbappé, France",0
"Relief pitcher, St. Louis Cardinals, Carlos Estévez, National League, Los Angeles Angels, American League, Closer, MLB",0
"Parade, Independence Day (United States), St. Louis",0
"Anime Expo, NIS America, TOKYOPOP, 2024, Manga",0
"Independence Day (United States), Pullman, Lewiston",0
"Nicole Kidman, Anne Hathaway, Zac Efron, Age disparity in sexual relationships",0
"Iran, United Kingdom, Democracy, 2024",0
"Independence Day (United States), Drink, Red Wine",0
"Independence Day (United States), Rotary International, Carnival",0
"Wimbledon, Tennis player, New Zealand",0
"Los Angeles Angels, Oakland Athletics, Mickey Moniak, Oakland",0
"St. Paul Rodeo, Saint Paul, Breakaway roping",0
"Washington Nationals, Jesse Winker",0
"Royal Malaysian Customs Department, Alcoholic beverage, Drink",0
"Sharks, Florida, Shark attack",0
"Tampa Bay Rays, MLB, Philadelphia Phillies, Baseball",0
"Independence Day (United States), July 4",0
"Fireworks, Chemistry",0
"Aluminium foil, Aluminium",0
"Dwayne Johnson, Tequila, Drink, Australia",0
