queries,response
"Tornado, Jacksonville, Duval County, Tornado warning",0
"Zac Efron, Nicole Kidman, Joey King, Netflix, Romantic comedy",0
"LiAngelo Ball, Nikki Mudarris",0
"Jill Biden, Joe Biden, Abortion, First Lady of the United States",5
"Wilmerding, Pennsylvania",0
"Excessive heat warning, Coachella Valley, Heat wave, Humidity",0
"Katharine McPhee, David Foster, American Idol",0
"Thomas Massie, Rhonda Massie, Republican Party, Member of Congress, Kentucky",5
"SWV, Xscape, Concert tour, 702",0
"Republican Party, John McGuire, Donald Trump, Virginia's 5th Congressional District, Primary election, Virginia",5
"Tornado, Melbourne, National Weather Service, Florida",0
"SWV, List of Tiny Desk Concerts",0
"Haitians, Key West, Haiti, Florida Keys",0
"Supreme Court of the United States, Donald Trump, Riot",5
"jailer, Female prison officers, Prisoner, HMP Holme House",0
"Crop, Grain, United States Department of Agriculture, Soybean, Illinois, National Agricultural Statistics Service",0
"Brazil national football team, 2024 Copa América, Paraguay",0
"WWE SmackDown!, Madison Square Garden, Roman Reigns",0
"Supreme Court of the United States, Social media, Joe Biden",5
"Alex Pereira, Ultimate Fighting Championship, Jiří Procházka, Mixed martial arts",0
"Taylor Swift, Ireland, Dublin",0
"Chicago Blackhawks, Ice hockey, NHL entry draft, Calder Memorial Trophy",0
Excessive heat warning,0
"Sarpsborg 08 FF, FK Bodø/Glimt, Eliteserien",0
"Philadelphia Flyers, Cam Atkinson, National Hockey League, Daniel Brière, Columbus Blue Jackets",0
"Sebastian Ofner, Tennis",0
"Kyle Schwarber, Philadelphia Phillies, Miami Marlins, National League, Bryce Harper",0
"Steven Stamkos, Tampa Bay Lightning, National Hockey League, Free agent, Julien BriseBois",0
"Joselu, Real Madrid CF, UEFA Champions League, LaLiga, Al-Gharafa SC",0
"Interstate 70, Colorado, Vehicle fire, Amazon.com",0
"June 28, 2024",0
"Miami Heat, Bam Adebayo, NBA, Jimmy Butler",0
"Nike, NYSE:NKE",0
"BET Awards, Will Smith, 2024",0
