queries,response
"Argentina national football team, Ecuador national football team, 2024 Copa América, Lionel Messi",0
"Argentina national football team, Chile national football team, Copa América",0
"Fireworks, Texas, Gilmer, Independence Day (United States)",0
"Argentina, Copa América, Lionel Messi",0
"Ryan Garcia, World Boxing Council, Racism",0
"FC Dallas, Portland Timbers, MLS, Toyota Stadium",0
"Emiliano Martínez, Aston Villa F.C., Argentina national football team, Goalkeeper, Summer Olympic Games, Unai Emery, Premier League",0
"Washington Mystics, Las Vegas Aces, WNBA",0
"Minnesota Lynx, WNBA, Napheesa Collier, Playoffs",0
"Arizona Diamondbacks, Los Angeles Dodgers, Christian Walker, Dodger Stadium",0
"Summer House, Lindsay Hubbard, Carl Radke",0
"Kendrick Lamar, Drake, Hip hop music, Whitney Alford",0
"California, The Bakersfield Californian, Shafter, Fireworks",0
"Sharks, South Padre Island, Texas",0
"Hamas, Hostage, Gaza Strip, Israel, New York, Independence Day (United States)",0
"Colorado Rockies, Milwaukee Brewers, Colin Rea, Rhys Hoskins, Christian Yelich",0
"Kansas City Royals, Tampa Bay Rays, Michael Wacha, Baseball",0
"Conservative Party, United Kingdom, Labour Party, Tory, Rishi Sunak",0
"Sporting Kansas City, Colorado Rapids, MLS",0
"Venezuela national football team, Canada, 2024 Copa América",0
"Fireworks, Chemistry",0
"Cristiano Ronaldo, Tennis, Ion Țiriac, Wimbledon, Lionel Messi",0
"Portugal national football team, France national football team, UEFA Euro 2024, Cristiano Ronaldo, Kylian Mbappé, France",0
"Albania, United States, Independence Day (United States), NATO",0
"Batman Ninja, Anime, Yakuza",0
"Puerto Rico men's national basketball team, FIBA, Italy, Bahrain, Basketball",0
"Tampa Bay Rays, Shortstop, MLB, Law",0
"Independence Day (United States), Nashville, Nonprofit organization",0
"Saskatchewan Roughriders, Canadian Football League, Shea Patterson, Trevor Harris, Toronto Argonauts, Quarterback, Corey Mace",0
"Helicopter, YouTuber, Fireworks",0
"Labour Party, George Galloway, Rochdale, General election",0
"George Cottrell, Nigel Farage, UK Independence Party, United Kingdom",0
"Liberal Democrats, Ed Davey, Conservative Party, Liberalism",5
"Willy Adames, Ejection, Milwaukee Brewers, Colorado Rockies, MLB",0
"Los Angeles Dodgers, San Francisco Giants, MLB",0
"Zack Short, Atlanta Braves, San Francisco Giants, Shortstop, St. Louis Cardinals, Orlando Arcia",0
"MLS, Copa América, Premier Sports, LA Galaxy, USL Championship",0
"Patriotism, Independence Day (United States)",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"Greeley Stampede, 2024, Colorado, Independence Day (United States), Rodeo",0
"Valdosta, Fireworks, Georgia",0
"World War II, ex-serviceman, Battle of the Bulge",0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"Labour Party, Jeremy Corbyn, Islington North, Keir Starmer",0
"Flag of the United States, Speedo, Fireworks",0
"Hulu, Will Smith, Independence Day, Martin Lawrence",0
"Ryan Garcia, Ultimate Fighting Championship, Mixed martial arts, Boxing, Dan Ige, Dana White, Alex Pereira",0
"Spain national football team, Germany, UEFA Euro 2024, Spain",0
"United States Declaration of Independence, Independence Day (United States)",0
"Carlos Salcedo, Cruz Azul, Paola Salcedo, Mexico, Liga MX",0
"Hong Kong Philharmonic Orchestra, Jaap van Zweden, Orchestra conductor, Orchestra, 2024",0
"Independence Day (United States), Citizenship, Americans, Naturalization",0
"Product recall, Food and Drug Administration, Mushroom",0
"Rishi Sunak, Bobby George, Resignation",0
