queries,response
"Independence Day (United States), Fireworks, 2024, July 4, California, San Francisco Bay Area",0
"Kansas City Royals, Major League Baseball All-Star Game, MLB, Salvador Pérez, American League, Baltimore Orioles",0
"Beverly Hills Cop, Eddie Murphy, Axel Foley, Action, Judge Reinhold, John Ashton",0
"D.C. United, FC Cincinnati, MLS",0
"Phoenix Mercury, WNBA, Dallas Wings",0
"Orlando City SC, Toronto FC, MLS",0
"Catonsville, Independence Day (United States), Parade",0
"Criciúma Esporte Clube, Cruzeiro Esporte Clube, Campeonato Brasileiro Série A",0
"CF Montréal, New York City FC, MLS, New York",0
"Halle Bailey, DDG, BET Awards, Chloe Bailey",0
"Inter Miami CF, MLS, Lionel Messi",0
"People for the Ethical Treatment of Animals, Nathan's Hot Dog Eating Contest, Nathan's Famous, Reading Terminal Market, Hot dog, Hell On Wheels",0
"Nate Diaz, Jorge Masvidal",0
"New York Yankees, Cincinnati Reds, Pitcher, Aaron Boone, Aaron Judge",0
"Beaver, California, Wildfire, Tule River Indian Tribe of the Tule River Reservation, Beaver dam, Ecosystem",0
"Atlanta United FC, MLS, Botafogo de Futebol e Regatas, Argentina national football team",0
"Horoscope, Leo, 2024, July 3",0
"Houston Astros, Toronto Blue Jays, Yordan Álvarez",0
"Moses, Archaeologist, Ten Commandments, Reliquary, Archaeology, Relic, Austria",0
"Minnesota United FC, Vancouver Whitecaps FC, MLS, Allianz Field",0
"Fireworks, Sacramento, School, Fundraising, A. M. Winn Elementary School",0
"Tim Anderson, Miami Marlins, Shortstop, MLB, Chicago White Sox",0
"Texas, Independence Day (United States)",0
"Jamaica, Shelter, Emergency evacuation, Tropical cyclone",0
"Pittsburgh Pirates, St. Louis Cardinals, MLB",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"New Jersey, Independence Day (United States), Hilda Estevez, Humidity",0
"Chicago Cubs, Philadelphia Phillies, Trea Turner, MLB",0
"Saks Fifth Avenue, Neiman Marcus, Amazon.com, Hudson's Bay Company, HBC",0
Independence Day (United States),0
"Cuiabá Esporte Clube, Botafogo de Futebol e Regatas, Campeonato Brasileiro Série A, Clube de Regatas do Flamengo",0
MLS,0
"Sugarfire Smoke House, Mike Johnson, St. Louis, Independence Day (United States)",0
"Fireworks, Cloverdale, Sonoma County, Wildfire",0
"Cincinnati Reds, Tyler Stephenson, Austin Wynns, Catcher, MLB",0
"Colorado, Independence Day (United States), Colorado Department of Transportation, Interstate 70, CDOT",0
"Rolex, Tenerife, Mark Williams-Thomas, Missing person",0
"The Lego Group, Jaws",0
"Detroit Red Wings, Vladimir Tarasenko, National Hockey League, Florida Panthers, Stanley Cup, St. Louis Blues, Ice hockey",0
"Red Lobster, Flavor Flav, Public Enemy",0
"San Francisco Giants, Atlanta Braves, Jorge Soler, LaMonte Wade Jr., MLB, Home run, Heliot Ramos",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"Medal of Honor, Joe Biden, American Civil War, Philip G. Shadrach, Confederate States of America, Great Locomotive Chase",5
Olivia Munn,0
"Democratic Party, Joe Biden, Democratic National Convention, Party conference",5
