queries,response
"Earthquake, Peru, Richter scale, Tsunami warning system",0
"Inflation, Personal consumption expenditures price index, Federal Reserve System",5
"Joe Biden, Debate, Donald Trump, Democratic Party, United States presidential debates",5
"Ice cream, ESPN, College World Series",0
"Robert F. Kennedy Jr., North Carolina, Ballot, Ballot access, Cornel West, Democratic Party",5
"Nike, NYSE:NKE, New York Stock Exchange",0
"Jill Biden, Joe Biden, Abortion, First Lady of the United States",5
"California, Gavin Newsom, United States Congress, Democratic Party",5
"Democratic Party, George Latimer, Primary election, New York's 16th Congressional District, AIPAC",5
"United States Senate, Michigan, China, Democratic Party, Elissa Slotkin, Republican Party, Debbie Stabenow",5
"Uvalde, Indictment, Pete Arredondo, Robb Elementary School, School shooting",0
"June 28, 2024",0
"Nikki Haley, Donald Trump Jr., Republican Party, Vice President of the United States, Joe Biden",5
"Republican National Convention, Republican Party, Milwaukee",5
