queries,response
"Rishi Sunak, Conservative Party, Labour Party, United Kingdom, Keir Starmer",0
"LA Galaxy, Los Angeles FC, MLS, Rose Bowl Stadium, El Tráfico",0
"Ala Moana Center, Independence Day (United States)",0
"Hezbollah, Israel, Lebanon",0
"Dallas Cowboys, Jerry Jones, NFL, Saudi Arabia",0
"Copa América, Ecuador national football team, Argentina national football team",0
"Yakima, Emergency evacuation, Hillman Road, Wildfire",0
"UEFA Euro 2024, Cristiano Ronaldo, France national football team, Portugal national football team, England national football team",0
"Fireworks, La Puente, California, Explosion, Pyrotechnics",0
"Austria national football team, UEFA Euro 2024, Türkiye, Merih Demiral",0
"Democratic Republic of the Congo, March 23 Movement, North-Kivu, Kanya Bayonga",0
"Returning officer, United Kingdom",0
"O2, Telefónica, Autobahn, Cellular network, Germany",0
"Chile national football team, Argentina national football team, 2024 Copa América",0
"Nigeria, United Kingdom, Bola Ahmed Tinubu",0
"Jeremy Hunt, Conservative Party, General election, Liberal Democrats, Surrey",0
"Emiliano Martínez, Aston Villa F.C., Argentina national football team, Goalkeeper, Summer Olympic Games, Unai Emery, Premier League",0
"Fireworks, Stadium of Fire, Utah, Provo, LaVell Edwards Stadium (LES), Independence Day (United States), July 4",0
"Meteorology, France, Storm, Météo-France",0
"Spain national football team, Germany, UEFA Euro 2024, Spain",0
"Israel Defense Forces, Judaism, Combat Intelligence Collection Corps, Ohr Torah Stone",0
"Finance, Open banking, Fintech, Australian Banking Association",0
"Samsung Electronics, Sustainability reporting",0
"Sharks, South Padre Island, Texas",0
"Rick Ross, Drake, Kendrick Lamar",0
"Sintu Manjezi, Bulls, Rugby union, United Rugby Championship, Glasgow Warriors",0
"Contactless payment, Transport in Dublin, Tram, Fare",0
"Labour Party, Pound sterling, United Kingdom general elections overview",0
"Ryan Garcia, World Boxing Council, Racism",0
"Chile, Bond, Debt, Social impact bond, Euro, Bond market, Emerging market",0
"Washington Mystics, Las Vegas Aces, WNBA",0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"Tynemouth, General election, Labour Party",5
"General election, United Kingdom",0
"Cloud computing security, Computers and information technology, Cyberattack",0
"Maya Jama, Love Island",0
"Yuriko Koike, Japan, Governor of Tokyo, Liberal Democratic Party",0
"Oil refinery, Scotland, Scottish National Party",0
"Climate change, Heat wave",0
"Cryptocurrency, Bitcoin, Exchange-traded fund, Ethereum, ASX, Australia",0
"Canadian Indian residential school system, Film festival, First Nations in Canada, Manitoulin Island",0
"Narcotic, Crore, Maharashtra Police, Mephedrone, Mumbai",0
"Ecuador national football team, Mexico, 2024 Copa América, Ecuador",0
"France, Jewish people, National Rally, Marine Le Pen, Far-right politics, Antisemitism",5
"Window cleaner, Skyscraper, South Korea, Cleaning, Lotte World Tower",0
"Beatriz Haddad Maia, Wimbledon, Camila Osorio, Magdalena Fręch",0
"Venezuela, Copa América, Mexico, Venezuelans, Mexico national football team, Americas",0
"Argentina, Copa América, Lionel Messi",0
"Hydrogen, Egypt, TAQA, BP, Masdar, Renewable energy",0
"Jimmy Thelin, Aberdeen F.C.",0
"Doughnut, Hinsdale, Clarendon Hills, July 4, Libertyville, Lake Forest",0
"Salman Rushdie, Stabbing, Terrorism, Plea bargain",0
"Catholic Church, Bishop, Sudan Catholic Bishops' Conference, South Sudan",0
