queries,response
"Alameda, Oakland, Parade, Independence Day (United States)",0
"Independence Day (United States), July 4, 2024",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Nathan's Famous, Hot dog",0
"Fireworks, Independence Day (United States), New York, Macy's",0
Independence Day (United States),0
"Boil-water advisory, Washington, District of Columbia Water and Sewer Authority, Arlington County",0
"United States, Independence Day (United States)",0
"Target Corporation, Discounts and allowances, Independence Day (United States)",0
"Product recall, Food and Drug Administration, Mushroom",0
"Texas, Independence Day (United States)",0
"Columbus, Wisconsin, Parade",0
"Marta Kostyuk, Tennis, Wimbledon",0
"LibertyFest Edmond's July 4th Festivals, Edmond, Independence Day (United States)",0
"Independence Day (United States), Coney Island, Brooklyn, Nathan's Hot Dog Eating Contest, Riegelmann Boardwalk",0
"Independence Day (United States), Democracy, United States Declaration of Independence",0
"Argentina national football team, Ecuador national football team, 2024 Copa América, Lionel Messi",0
"Squantz Pond State Park, Connecticut, State park, July 4, New Fairfield, Connecticut Department of Energy and Environmental Protection",0
"Frederick Douglass, What to the Slave Is the Fourth of July?, Independence Day (United States)",0
"Sugarfire Smoke House, Mike Johnson, St. Louis, Independence Day (United States)",0
"5K run, Cedartown, Wheelchair racing, 2024, Krige Schabort",0
"Patriotism, Independence Day (United States)",0
"Pancake breakfast, Pancake",0
"Labour Party, United Kingdom, Conservative Party, Keir Starmer, Rishi Sunak, General election",0
"Jamaica, Arnett Gardens F.C., Tropical cyclone, The Gleaner",0
"Flood warning, Flash flood, Missouri River",0
"Flood, Ruidoso, Flash flood, New Mexico, Albuquerque",0
"Independence Day (United States), Rotary International, Carnival",0
"Wine, Independence Day (United States), Drink",0
"Basketball, Philippines, Allan Caidic",0
"Florida, Publix",0
"Durendal, Excalibur, France, Magic sword",0
"Mark Cavendish, Tour de France, Eddy Merckx",0
"Iran, United Kingdom, Democracy, 2024",0
"Rodeo, Pioneer Day, Lander, Parade, Wyoming",0
"Nantucket, Independence Day (United States), Jetties Beach",0
