queries,response
"Donald Trump, Joe Biden, Debate, Atlanta, United States presidential debates",5
"Timothy Weah, Panama national football team, United States men's national soccer team, 2024 Copa América",0
"Bronny James, LeBron James, Los Angeles Lakers, NBA Draft",0
"Matthew Turner, Panama, United States men's national soccer team, Gregg Berhalter, Copa América, Goalkeeper",0
"New York Yankees, Vladimir Guerrero Jr., Toronto Blue Jays",0
"Uruguay national football team, 2024 Copa América, Uruguay",0
"NHL Awards, Nathan MacKinnon, Colorado Avalanche, Ted Lindsay Award, Hart Memorial Trophy, Ice hockey",0
"Olympic Games, Gymnastics, United States Olympic trials",0
"Liverpool F.C., Uruguay national football team, Copa América, Luis Suárez",0
"Noah Lyles, Track and field, 100 metres, United States Olympic trials",0
"Uvalde, Indictment, Pete Arredondo, School shooting, Mass shooting",5
"Indiana Fever, WNBA, Seattle Storm, Chicago Sky, Marriott International, Iowa Hawkeyes women's basketball, The Gatorade Company",0
"Kendall Ellis, Olympic Games, Track and field, 400 metres",0
"Panama, International Monetary Fund (IMF), Mine closure, Gross domestic product, 2024, First Quantum Minerals Ltd, Economy, Economic growth",0
"Debate, Devon, Cornwall, General election, Liberal Democrats, Candidate, Labour Party",5
"Brooklyn Nets, Cleveland Cavaliers, Cameron Johnson, NBA, Los Angeles Lakers, Mikal Bridges",0
"Philadelphia Phillies, Miami Marlins, MLB",0
"Criciúma Esporte Clube, São Paulo FC, Campeonato Brasileiro Série A",0
"Ukraine, Joe Biden, Russia, CNN",5
"North Korea, Russia, Interfax, Oleg Kozhemyako",0
"Sinkhole, Illinois, Football pitch, Alton",0
"National Hockey League, Free agent, Ice hockey, Vancouver Canucks, 2024",0
"Washington Mystics, Dallas Wings, WNBA, Stefanie Dolson",0
"Michelle Obama, Joe Biden, Hunter Biden, Barack Obama, Kathleen Buhle, Family of Joe Biden, Democratic Party",5
"Vezina Trophy, Connor Hellebuyck, Goaltender, Winnipeg Jets, Vancouver Canucks, NHL Awards, Thatcher Demko",0
"Reggie Jackson, Denver Nuggets, Charlotte Hornets, NBA, Point guard",0
