queries,response
"Margot Robbie, Tom Ackerley, Barbie",0
"Atlanta Braves, Philadelphia Phillies, Marcell Ozuna, Ozzie Albies",0
"IndyCar Series, Mid-Ohio Sports Car Course, Hybrid vehicle, Álex Palou, Indy 200 at Mid-Ohio",0
"Power outage, Sacramento, Sacramento Municipal Utility District, North Natomas, Public utility",0
"Detroit Tigers, Cincinnati Reds",0
"San Francisco Giants, Cleveland Guardians, MLB",0
"Lewis Hamilton, Grand Prix motorcycle racing, Formula 1, Gresini Racing, Fausto Gresini",0
"Pittsburgh Pirates, New York Mets, Pitcher, Injured list",0
"Washington Nationals, St. Louis Cardinals, MLB, Lance Lynn",0
"Coco Gauff, Wimbledon, Tennis",0
"Dan Patrick, Acting governor, Greg Abbott, Lieutenant Governor of Texas, Tropical cyclone",5
"France, National Rally, Far-right politics, Marine Le Pen, Emmanuel Macron",5
"WNBA, Dallas Wings, Atlanta Dream",0
"Ogden Canyon, Utah, Richard Hendrickson, Lifetime Products, Accident",0
"Texas Rangers, Marcus Semien, Tampa Bay Rays",0
"Minnesota Lynx, WNBA, Connecticut Sun, Napheesa Collier",0
"Tourism, Protest, Barcelona, Spain",0
"Lil Durk, Stepfather",0
"Sergio Pérez, Red Bull Racing, Formula 1, British Grand Prix, Max Verstappen",0
"Tropical cyclone, Texas",0
"Mayor, Fox News, Georgia, Fox & Friends, Arabi",5
"Iran, Destroyer, IRIS Sahand, Islamic Republic of Iran Navy, Capsizing, Bandar Abbas",0
"Rafael Nadal, Casper Ruud, Tennis, Swedish Open, Association of Tennis Professionals, Carlos Alcaraz",0
"Kyle Larson, NASCAR Cup Series, NASCAR, Chicago, Shane van Gisbergen",0
"Gabriel Attal, Prime Minister of France, France",0
"Fluminense FC, Fortaleza Esporte Clube, Campeonato Brasileiro Série A",0
"Faith Kipyegon, Athletics, 1500 metres world record progression, Diamond League, World record",0
"Jordan Spieth, John Deere Classic, PGA TOUR, TPC Deere Run",0
"Carlos Correa, Minnesota Twins, Shortstop",0
"Los Angeles Dodgers, Christian Walker, Arizona Diamondbacks, Dodger Stadium",0
WWE NXT,0
"Chicago White Sox, Miami Marlins, MLB",0
"Benjamin Netanyahu, Hamas, Gaza Strip, Gaza, Israel Defense Forces, Ceasefire",0
"Rare-earth element, China, Regulation",0
"Philadelphia Phillies, Brent Rooker, MLB, Oakland Athletics",0
"Brad Pitt, Formula 1, Joseph Kosinski, Formula racing",0
"Ewen Ferguson, BMW International Open, DP World Tour, Open Championship",0
"Chicago Cubs, Colten Brewer, Relief pitcher",0
"Charles III, British royal family, Queen Camilla, New Zealand, Monarch, Australia",0
"Hamas, Yahya Sinwar, Israel",0
"Tom Hanks, Robert Zemeckis, Robin Wright, Forrest Gump",0
"Thiago Alcântara, Liverpool F.C., FC Barcelona, FC Bayern Munich, UEFA Champions League",0
"Mötley Crüe, Nikki Sixx, Kiss, Mick Mars",0
"Mark Rutte, Ukraine, Netherlands, NATO",0
"Milwaukee Brewers, Major League Baseball All-Star Game, Pitcher, Closer, National League, Baseball, Christian Yelich",0
"The Miss Globe, Binibining Pilipinas, Philippines, Pampanga",0
"Raccoon, Michigan, Choking",0
"C.F. Pachuca, C.F. Monterrey, Liga MX, Club América",0
"Unidentified flying object, Missouri, Traffic stop",0
"United States national basketball team, Stephen Curry, LeBron James, Olympic Games, Basketball, Golden State Warriors, Steve Kerr",0
"Insurance, Tropical cyclone, Storm",0
"Joe Biden, Strike action, Philadelphia, Trade union, Harrisburg, National Education Association",5
"PG&E Corporation, California, Power outage, Heat wave",0
"Detroit, Mass shooting, Michigan State Police",0
"Pennsylvania, Election official, Joe Biden, Election commission, WHTM-TV",5
"Nigeria, Law, Judgment, Judiciary",0
"Armaan Malik, Bigg Boss",0
