queries,response
"Copa América, Ecuador national football team, Argentina national football team",0
"Washington Mystics, Las Vegas Aces, WNBA",0
"Ecuador national football team, Mexico, 2024 Copa América, Ecuador",0
"LA Galaxy, Los Angeles FC, MLS, Rose Bowl Stadium, El Tráfico",0
"Emiliano Martínez, Aston Villa F.C., Argentina national football team, Goalkeeper, Summer Olympic Games, Unai Emery, Premier League",0
"Ryan Garcia, World Boxing Council, Racism",0
"Lautaro Martínez, Argentina national football team, Inter Milan, 2024 Copa América",0
"Argentina, Copa América, Lionel Messi",0
"California, The Bakersfield Californian, Shafter, Fireworks",0
"Independence Day (United States), Fireworks, Nyack, Hudson River",0
"Venezuela national football team, Canada, 2024 Copa América",0
"Portugal national football team, France national football team, UEFA Euro 2024, Cristiano Ronaldo, Kylian Mbappé, France",0
"Sporting Kansas City, MLS, Colorado Rapids, Dick’s Sporting Goods Park",0
"FC Dallas, Portland Timbers, MLS, Toyota Stadium",0
"Fireworks, Stadium of Fire, Provo, LaVell Edwards Stadium (LES)",0
"Arizona Diamondbacks, Los Angeles Dodgers, Christian Walker, Dodger Stadium, MLB",0
"Rishi Sunak, Labour Party, Conservative Party, Keir Starmer, United Kingdom",0
"George Cottrell, Nigel Farage, UK Independence Party, United Kingdom",0
"Kendrick Lamar, Drake, Hip hop music",0
"Sharks, South Padre Island, Texas",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"Michael Rubin, The Hamptons, Independence Day (United States), Kim Kardashian, Circuit party",0
"Cristiano Ronaldo, Tennis, Ion Țiriac, Wimbledon, Lionel Messi",0
"Minnesota Lynx, WNBA, Napheesa Collier, Playoffs",0
"Saskatchewan Roughriders, Canadian Football League, Shea Patterson, Trevor Harris, Toronto Argonauts, Quarterback, Corey Mace",0
"Summer House, Lindsay Hubbard, Carl Radke",0
"Spain national football team, Germany, UEFA Euro 2024, Spain",0
"Hamas, Hostage, Gaza Strip, Israel, New York, Independence Day (United States)",0
"Fireworks, Chemistry",0
"Helicopter, YouTuber, Fireworks",0
"General election, Liberal Democrats, Cheadle, Stockport, Hazel Grove, Labour Party, Electoral district",5
"Labour Party, Pound sterling, United Kingdom general elections overview",0
"Product recall, Food and Drug Administration, Mushroom",0
"Liberal Democrats, Ed Davey, Conservative Party, Liberalism",5
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"Kansas City Royals, Tampa Bay Rays, Michael Wacha, Baseball",0
"Carlos Salcedo, Cruz Azul, Paola Salcedo, Mexico, Liga MX",0
"General election, United Kingdom",0
"Willy Adames, Ejection, Milwaukee Brewers, Colorado Rockies, MLB",0
"Ryan Garcia, Ultimate Fighting Championship, Mixed martial arts, Boxing, Dan Ige, Dana White, Alex Pereira",0
"Colorado Rockies, Milwaukee Brewers, Colin Rea, Rhys Hoskins, Christian Yelich",0
