queries,response
"Josh Green, Dallas Mavericks, Charlotte Hornets, Golden State Warriors, Klay Thompson, Sign-and-trade deal",0
"Vladimir Guerrero Jr., Toronto Blue Jays, Houston Astros",0
"N'Golo Kanté, France national football team, UEFA Euro 2024, Chelsea F.C., Saudi Pro League, Saudi Arabia",0
"Cristiano Ronaldo, Portugal national football team, UEFA Euro 2024",0
"France, France national football team, Kylian Mbappé, UEFA European Championship, Far-right politics",0
"Chris Martin, Gwyneth Paltrow, Coldplay, Dakota Johnson",0
"Belgium national football team, Ukraine national football team, UEFA Euro 2024",0
"Los Angeles Lakers, DeMar DeRozan, LeBron James, NBA, Chicago Bulls, Free agent, Klay Thompson, James Harden",0
"Belgium, Kevin De Bruyne, UEFA Euro 2024, Manchester City F.C., Ukraine, Domenico Tedesco",0
"Nikita Zadorov, Vancouver Canucks, Free agent, Defenseman, National Hockey League, Patrik Allvin",0
"Dallas Mavericks, Tim Hardaway Jr., Detroit Pistons, Quentin Grimes, New York Knicks, NBA",0
"Uruguay national football team, United States men's national soccer team, 2024 Copa América, Uruguay",0
"Jeffrey Epstein, Grand jury",5
"Lauri Markkanen, Utah Jazz, NBA, Golden State Warriors, San Antonio Spurs",0
"Rafael Leão, AC Milan, Giorgio Chiellini, UEFA European Championship, Juventus F.C., Serie A, Cristiano Ronaldo",0
"Supreme Court of the United States, Donald Trump, Riot",5
"Flash flood, Kansas, Flash flood warning, National Weather Service, Kansas City Metropolitan Area",0
"Sam Reinhart, Florida Panthers, National Hockey League",0
"Electric vehicle, Battery charger, Israel, Charging station, Norway",0
"Linus Ullmark, Boston Bruins, Ottawa Senators, Goaltender, National Hockey League, Joonas Korpisalo",0
"Jason Zucker, Buffalo Sabres, National Hockey League, Pittsburgh Penguins, Nashville Predators, Daily Faceoff",0
"Edmonton Oilers, Connor Brown, National Hockey League, Toronto Maple Leafs",0
"Detroit Red Wings, Patrick Kane, National Hockey League, Chicago Blackhawks, Ice hockey",0
"Luka Dončić, Slovenia, Dallas Mavericks, Basketball, Slovenia men's national basketball team",0
"Calgary Flames, Yegor Sharangovich, National Hockey League, New Jersey Devils, Calgary",0
"Wimbledon, Coco Gauff, Caroline Dolehide, Tennis",0
"Russell Westbrook, LA Clippers, NBA, Denver Nuggets",0
"Flood, New Mexico, Flash flood, Ruidoso, Albuquerque",0
"Golden State Warriors, Jordan Poole, Chris Paul, Washington Wizards",0
"Boston Celtics, NBA, Daniel Theis",0
"France, European Union, National Rally, Emmanuel Macron, Jordan Bardella, Euro",0
"Rick Ross, Drake, Kendrick Lamar, Canada",0
"Anthony Beauvillier, Pittsburgh Penguins, New York Islanders, Free agent",0
"Sony PlayStation, PlayStation Network",0
"Dallas Cowboys, Micah Parsons, Malik Hooker, NFL, Podcast",0
"Panama national football team, Bolivia national football team, 2024 Copa América, Bolivia",0
"Supreme Court of the United States, Social media, Joe Biden",5
"William Carrier, Vegas Golden Knights, Carolina Hurricanes, Buffalo Sabres",0
Belgium,0
"Kevin Durant, Phoenix Suns, Houston Rockets, NBA, Brooklyn Nets",0
"Roberto Martínez, Motherwell F.C., Portugal national football team",0
"Funko, Team Fortress 2",0
"Philadelphia Flyers, Cam Atkinson, National Hockey League, Ryan Suter, Dallas Stars",0
"Supreme Court of the United States, Corruption",5
"OpenSSH, Vulnerability, Arbitrary code execution, Secure Shell, Linux, Common Vulnerabilities and Exposures, Qualys",0
"Colorado Rockies, Washington Nationals",0
"Otto Virtanen, Wimbledon, Max Purcell",0
"Liverpool F.C., Uruguay national football team, Copa América, Marcelo Bielsa, Arne Slot",0
"Structure fire, Necedah, Juneau County",0
"Ilya Samsonov, Toronto Maple Leafs, Vegas Golden Knights, Goaltender",0
