queries,response
"Nathan's Hot Dog Eating Contest, Nathan's Famous, Hot dog, Joey Chestnut, Patrick Bertoletti, Miki Sudo",0
"Flood warning, Missouri River, Flash flood",0
"Flash flood, Flash flood warning, Columbia County",0
"Texas, Power outage, CenterPoint Energy, Houston, Tropical cyclone",0
"Venezuela, Tropical cyclone, Flood",0
"Smurfit Kappa Group, WestRock, London Stock Exchange",0
"Skydance Media, Shari Redstone, National Amusements, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"Gaza Strip, Israel, Egypt, Gaza, Ceasefire",0
"Police officer, Cleveland, Cleveland Division of Police",0
"McDonald's, Walmart, Course credit, Higher Education School",0
"Tesla, Constellation Brands, Stock, Nasdaq",0
"Republican National Convention, Milwaukee, Republican Party",5
"Vladimir Guerrero Jr., Toronto Blue Jays, Major League Baseball All-Star Game, American League, MLB, Baltimore Orioles",0
"Tesla, Electric vehicle, NASDAQ:TSLA",0
"The Bachelorette, The Bachelor, American Broadcasting Company",0
"Alberta, Edmonton",0
"New York Yankees, Boston Red Sox, Rafael Devers",0
"Flood, Manawa, Wisconsin",0
Rashida Jones,0
"Chicago Cubs, Philadelphia Phillies, Alec Bohm, Major League Baseball All-Star Game, Shota Imanaga, National League",0
"Tourism, Barcelona, Protest, Spain",0
"Internet of things, Apple, Stock, New York Stock Exchange, Cisco",0
"Earthquake, Panama, David, Costa Rica",0
"Advanced Placement exams, Higher Education School, School, Student",0
"Tropical cyclone, Tornado, Saffir–Simpson scale, Wind speed, National Weather Service",0
"New York, Heat advisory, Cooling center",0
"NASCAR, Alex Bowman, NASCAR Cup Series, Chicago",0
"Kentucky Wildcats men's basketball, Mark Pope, Basketball coach, Lexington",0
"Basketball, FIBA, Spain, Olympic Games, The Bahamas, FIBA World Olympic Qualifying Tournament",0
"Dallas Cowboys, Jerry Jones, NFL, Saudi Arabia, Craig Carton",0
"Alphabet Inc., Nasdaq, NASDAQ:GOOGL, Stock, NASDAQ:GOOG, Stock market",0
"Jon Landau, Film producer, Titanic, Avatar, James Cameron",0
"Microsoft, China",0
"Middle River, Baltimore County Police Department, Taos Circle",0
"Board of education, Green Bay, School",0
"Brad Pitt, Formula 1, Joseph Kosinski",0
"Stock, Costco Wholesale, NASDAQ:COST",0
"License, Supercar, South Australia, Driver's license",0
"Stock, Zacks Investment Research, Inc., July 8",0
"Socialist Party, Olivier Faure, Emmanuel Macron, France, French Left",0
"Paytm, One97 Communications, Share, Stock, Employee stock ownership, Fintech, Share price, BSE",0
"Giovanni Mpetshi Perricard, Wimbledon, Tennis, Sebastian Korda",0
"Iran, Islamic Republic of Iran Navy, Capsizing, IRIS Sahand, Destroyer, Bandar Abbas, Frigate",0
"Bethenny Frankel, Paul Bernon, The Real Housewives of New York City, Engagement ring",0
"C.F. Pachuca, C.F. Monterrey, Liga MX",0
"KKR, KKR & Co. Inc.",0
"Product recall, Food and Drug Administration, Mushroom",0
"Rockport, Texas",0
"School holiday, calendar, School, South Africa",0
"Federal Reserve System, Inflation, Jerome Powell, Monetary policy, Chair of the Federal Reserve of the United States",5
"International Baccalaureate, International Baccalaureate Diploma Programme, Hong Kong, Student, English Schools Foundation",0
"Margot Robbie, Tom Ackerley, Barbie",0
"Melbourne, School, Accident, Primary school",0
"Sporting Kansas City, FC Dallas, MLS, Children's Mercy Park",0
"Florida, Heat advisory",0
"Stock market, New York Stock Exchange",0
"Nova Scotia, Medical record, Medicine, Electronic health record",0
"90 Day Fiancé, 90 Day Fiancé: Happily Ever After?",0
"Sharks, Shark Week",0
"Yong Jun-hyung, Kim Hyun-a, K-pop, 4Minute",0
"Ultra-processed food, Food processing, Healthy diet, Nutrition",0
"Computer security, Fortinet, Operational technology, Palo Alto Networks, Computers and information technology",0
"Nasdaq, Scinai Immunotherapeutics, NASDAQ:SCNI, Finance, Financial statement, Stock market",0
"Non-compete clause, Federal Trade Commission",0
"Mira Rajput, Shahid Kapoor, Wedding anniversary",0
"Walmart, Health care, Clinic, Medicine",0
"United Kingdom, France, Labour Party",0
"Galveston, Tropical cyclone",0
"Dan Patrick, Acting governor, Greg Abbott, Lieutenant Governor of Texas, Tropical cyclone",5
"Economic growth, Poverty, Olivier De Schutter, United Nations special rapporteur, Human rights, Economy, Economic development",0
"Basketball, Olympic Games Paris 2024, Canada, Canada women's national basketball team",0
"Eli Lilly and Company, Inflammatory bowel disease, Biotechnology",0
"Portland Timbers, Nashville SC, Providence Park",0
"Chicago, Independence Day (United States)",0
"Pakistan, Higher education, USAID, United States Agency for International Development, Student, Education, Research, Student affairs",0
