queries,response
"Vinicius Junior, Real Madrid CF, Brazil national football team, Copa América",0
"Las Vegas Aces, Indiana Fever, WNBA",0
"FC Barcelona, Crystal Palace F.C., Colombia national football team, 2024 Copa América, LaLiga, K.R.C. Genk",0
"Costa Rica national football team, Paraguay national football team, 2024 Copa América",0
"World Cup, Brazil, Brazil national football team, Pelé",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"Baltimore Orioles, Grayson Rodriguez, Seattle Mariners, Pitcher",0
"WNBA, Injury in humans, Los Angeles Sparks, Basketball",0
"2024 Copa América, Argentina national football team, Brazil national football team",0
"Dricus Du Plessis, Israel Adesanya, Ultimate Fighting Championship, Mixed martial arts",0
"WNBA All-Star Game, Chicago Sky, Indiana Fever",0
"Jamaica, School, Tropical cyclone",0
"Texas Rangers, San Diego Padres, MLB",0
"Stormy Daniels, Donald Trump, Rachel Maddow, Hush money",5
"2024, July 3, Anna Maria Island",0
"Tenerife, Missing person",0
"Shohei Ohtani, Los Angeles Dodgers, Batboy",0
"New York Yankees, Cincinnati Reds, Pitcher, MLB, Aaron Boone, Aaron Judge",0
"July 2, 2024",0
"WNBA, Shaquille O'Neal, WNBA Rookie of the Year Award, Chicago Sky",0
"Fashion Island, Newport Beach",0
"New York Giants, Hard Knocks, NFL, Saquon Barkley",0
"Los Angeles Dodgers, Arizona Diamondbacks, MLB",0
"Eminem, Big Sean, Hip hop music",0
"Archaeology, Archaeologist, Moses, Reliquary, Austria, Relic, Ten Commandments",0
"Minnesota Twins, Detroit Tigers, Royce Lewis",0
"Philadelphia Phillies, Miami Marlins, Pitcher",0
"Houston Astros, Toronto Blue Jays, Yordan Álvarez",0
"Austria national football team, UEFA Euro 2024, Türkiye, Merih Demiral, Austria",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"Craig Kimbrel, Baltimore Orioles, Minor League Baseball, Closer, Save",0
"HDFC Bank, MSCI, Share price",0
"Stampede, Hathras, India, Uttar Pradesh",0
"Alice Paul, Ida B. Wells, Broadway theatre, Tony Awards, Shaina Taub",0
"Robert F. Kennedy Jr., Dog",0
"Luis Díaz, Anthony Gordon, Liverpool F.C., Gary Neville",0
"Blake Anderson, Utah State Aggies football, Head coach, Arkansas State Red Wolves football",0
"Chicago White Sox, Cleveland Guardians, Bo Naylor, MLB, American League Central, Sacrifice fly",0
"Romance scam, Japan, Australia",0
"Independence Day (United States), Fireworks, Dog",0
"Nate Diaz, Jorge Masvidal, Boxing",0
"Washington State Ferries, Seattle, Independence Day (United States)",0
"Andrey Rublev, Wimbledon, Tennis, Francisco Comesana",0
"Sonia O'Sullivan, Sophie O'Sullivan, Athletics, Track and field",0
"San Francisco Giants, Atlanta Braves, Jorge Soler, LaMonte Wade Jr., MLB, Home run, Heliot Ramos",0
"Indiana, Las Vegas",0
July 3,0
"Da Nang, China, Finland, Fireworks, Vietnam, 2024",0
"GitLab, Vulnerability, Common Vulnerabilities and Exposures, CI/CD, Continuous integration",0
"Venezuela, Aragua, Colombia, Chile",0
"Explosion, Walworth County, Lafayette, Kulow Road",0
"X-Men, Deadpool & Wolverine, Pyro, Aaron Stanford",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"Anthony Santander, Baltimore Orioles, Home run",0
"Somalia, Flood, Flash flood, Reuters, 2024, Mogadishu",0
"Joe Biden, Michelle Obama, Democratic Party, Barack Obama",5
"Boxing, Shakur Stevenson, José Pedraza",0
"Olympic Games, Colombia, Camilo Villegas",0
"Beverly Hills Cop, Eddie Murphy, Axel Foley, Action, Judge Reinhold, John Ashton",0
"Kazakhstan, Astana, 2024",0
"Air Europa, Turbulence",0
"Conservative Party, United Kingdom, Austerity, Brexit, Labour Party",0
"Power outage, Athens Utilities, Electric power, Snake",0
"Oroville, Butte County, Wildfire, Emergency evacuation",0
"The Bahamas, Buddy Hield, Olympic Games, Finland, Basketball",0
"California, Wildfire",0
"Watsonville, Independence Day (United States), California, Spirit Airlines",0
"Keg, Forecasting, Drink, The Keg Steakhouse + Bar - Ottawa Market",0
"Savannah, Independence Day (United States), July 4",0
"Robot, Robotics",0
"Citizens Bank Park, Howard Eskin, Philadelphia Phillies, Philadelphia Eagles, WIP-FM, Sports radio",0
"Steve Ballmer, Bill Gates, Microsoft",0
"Baseball, American Association of Professional Baseball, Kane County, Kansas City",0
Nexon,0
"A Quiet Place, Lupita Nyong'o, Joseph Quinn, John Krasinski",0
"St. Louis Cardinals, Pittsburgh Pirates, Nolan Gorman, MLB",0
"Pakistan, France, Memorandum of understanding",0
"Tornado, Michigan, National Weather Service, Livonia, Rashida Tlaib, Tornado warning, National Oceanic and Atmospheric Administration, June 5, Extreme weather, Debbie Dingell",5
"Lithuania men's national basketball team, FIBA, 2024",0
"Chicago Cubs, Pitcher",0
"Northland Power, Solar energy, Mexico",0
"Nigeria, Cameroon, Cameroon–Nigeria relations, United Nations, Bakassi, Territorial dispute",0
"Magazine Luíza, AliExpress, Alibaba Group, E-commerce, Brazil",0
"Hong Kong, National security",0
"Emcure Pharmaceuticals, Pharmaceutical industry, Bain Capital, Initial public offering",0
"Iraq, Kurdistan Region, Kurdistan Democratic Party, Patriotic Union of Kurdistan, Kirkuk Provincial Council, Mohammed Shia' Al Sudani",0
"Discounts and allowances, Independence Day (United States)",0
"California 160, Accident, Sacramento County, Injury in humans, Head-on collision",0
Tenerife,0
"Indonesia, Inflation rate, Consumer price index, June",0
"FIBA, FIBA Under-17 Basketball World Cup, Philippines men's national basketball team, Basketball, Philippines",0
"Kansas City Chiefs, Missouri, Kansas City Royals, Mike Parson",0
"S&P Global, S&P Global Ratings, Economic growth, Emerging market, Export, Asia–Pacific",0
"Athletics, Olympic Games Paris 2024, Sprint, 100 metres, Malaysia, Wild card",0
"Pakistan, India",0
"New York Yankees, Toronto Blue Jays, George Springer, Carlos Rodón",0
"Rudy Giuliani, Disbarment, Donald Trump, Mayor of New York City",5
"Tadej Pogačar, Mountains classification in the Tour de France, Jonas Vingegaard, White jersey, UCI World Tour, Remco Evenepoel, Grand Tour",0
"Bank of America, July 6",0
"Lahaina, Wildfire, Maui County",0
"Labour Party, Keir Starmer, Asylum seeker, Conservative Party, Rishi Sunak",5
