queries,response
"Boston Red Sox, Chris Martin, Injured list, Relief pitcher, New York Yankees, Inflammation",0
"Savannah Bananas, Buffalo, Sahlen Field, Baseball",0
"Portugal national football team, FC Porto, Paris Saint-Germain F.C., Wolverhampton Wanderers F.C., UEFA European Championship, UEFA Champions League, Ligue 1",0
"Dallas Cowboys, Jerry Jones, NFL, Saudi Arabia, Craig Carton",0
"France national football team, Didier Deschamps, France, UEFA Euro 2024, Kylian Mbappé",0
"Cristiano Ronaldo, Portugal national football team, UEFA Euro 2024",0
"Carlo Maria Viganò, Pope Francis, Vatican City, Catholic Church, Holy See, Excommunication, Archbishop, Schism",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"England national football team, Gareth Southgate, UEFA Euro 2024, Switzerland national football team, Slovakia, Ezri Konsa",0
"Joe Biden, George Stephanopoulos, Democratic Party, Donald Trump, ABC News",5
"Sami Zayn, WWE, WWE Money in the Bank, Johnny Knoxville, Toronto",0
"Jorge Masvidal, Nate Diaz, Boxing, Mixed martial arts",0
"Product recall, White noise machine",0
"FC Juárez, Liga MX, Atlas F.C., 2024",0
"Volcano, Mount Etna, Volcanic eruption, Italy, Lava, Stromboli, Sicily",0
"Tropical cyclone, Texas",0
"Barbados, Tropical wave, Tropical cyclone, Flood, Flash flood",0
"Flood warning, Flash flood, Missouri River, National Weather Service",0
"Tornado, China, Shandong",0
"Ann Burgess, Tribeca Festival, Hulu, Serial killer, Film festival, Interview, Television documentary",0
"Chile, Canada, 2024 Copa América",0
"Club Tijuana, Querétaro F.C., Liga MX, Corregidora Stadium",0
"Shane van Gisbergen, NASCAR, NASCAR Cup Series, Chicago",0
"Netherlands national football team, UEFA Euro 2024, Netherlands, Ronald Koeman",0
"Raccoon, Michigan, Cheese, Choking, Cook Out",0
"UEFA Euro 2024, Spain national football team, Germany, Spain",0
"Vincenzo Montella, Turkey national football team, AC Milan, Türkiye, UEFA Euro 2024",0
"Croatia women's national football team, University of Virginia, Goalkeeper, Croatian Football Federation, UEFA European Championship",0
Cristiano Ronaldo,0
"Germany, Munich Olympic Stadium, Germany national football team, Olympic Games, Olympiastadion Berlin, FC Bayern Munich, UEFA European Championship",0
"France, National Rally, Far-right politics, Agriculture, 2024, Jordan Bardella",0
"Venezuela national football team, Jamaica national football team, 2024 Copa América",0
"License, South Australia",0
"New York Mets, Washington Nationals, J. D. Martinez, MLB, Brandon Nimmo, José Iglesias",0
"Nebraska Cornhuskers football, Evan Cooper, Defensive back, Matt Rhule, Coaching staff",0
"Tropical cyclone, Coastal Health District, Preparedness, Emergency evacuation",0
"Essence Music Festival, Film festival, 2024",0
"Nicco Annan, Down in the Valley, STARZ, Katori Hall",0
"St. Louis Cardinals, MLB, Paul Goldschmidt, Baseball Essential",0
"Wildfire, Mariposa County, Emergency evacuation, Yosemite National Park",0
"Iran, Saeed Jalili, Presidential election",5
"Edmonton Oilers, Ryan McLeod, Buffalo Sabres, National Hockey League, Ice hockey",0
"Franz Wagner, Orlando Magic, NBA",0
"WWE SmackDown!, WWE Money in the Bank",0
"PG&E Corporation, California, Power outage, Heat wave",0
"North Dakota, Derailment, Railroad car, Hazardous and Toxic Materials",0
"Venezuela, Venezuelans, Nicolás Maduro, Edmundo González Urrutia",0
"Argentina, France, France national rugby union team",0
"Liverpool F.C., Uruguay national football team, Copa América, Arne Slot",0
"Thunderstorm, Calgary, Severe weather, Tornado, Tornado warning, Severe thunderstorm warning, Hail, Southern Alberta",0
"Ryan Garcia, World Boxing Council, Racism",0
"Wildfire, Wharton State Forest, New Jersey Forest Fire Service, Batona Campground, Batona Trail, South Jersey, Forest",0
"Arkansas, Abortion, Ballot",5
"Kendrick Lamar, Drake, Hip hop music, Whitney Alford",0
"Bleach, BNE LLC, Anime Expo",0
"Tour de France, Remco Evenepoel, Tadej Pogačar, Time trial",0
"Justin Bieber, Mumbai, Mukesh Ambani",0
"Pittsburgh Pirates, Pitcher, Injured list",0
"Money laundering, Spain, France, Europol, Europe",0
"C.D. Guadalajara, Deportivo Toluca F.C., Liga MX",0
"WWE, Money in the Bank ladder match, Chelsea Green",0
"Chicago Cubs, Los Angeles Angels, Pitcher",0
"Gwyneth Paltrow, Derek Blasberg, Goop, Diarrhea, The Hamptons",0
"Germany, Tourism, 2024, Berlin",0
"Winnipeg Blue Bombers, Ottawa Redblacks, Canadian Football League, Zach Collaros, Chris Streveler, Calgary Stampeders",0
England national football team,0
"FC Barcelona, Dani Olmo, RB Leipzig, Spain national football team, Transfer",0
"Denver, Structure fire, West Alamo Drive, South Harlan Street, Multiple-alarm fire",0
