queries,response
"James Rodríguez, Copa América, Colombia national football team, 2014 FIFA World Cup, Colombia",0
"NHL entry draft, 2024",0
"Nail salon, Long Island, Hawaii NAIl & SPA",0
"Xander Bogaerts, San Diego Padres, Boston Red Sox, Fenway Park",0
"NHL entry draft, Chicago Blackhawks, Defenseman, Ice hockey",0
"Brazil national football team, Costa Rica national football team, 2024 Copa América, Brazil",0
"NASCAR Craftsman Truck Series, NASCAR, Rackley Roofing 200, Nashville Superspeedway",0
"The Stonewall Inn, Joe Biden, New York, Stonewall National Monument, Stonewall riots",5
"Casablanca, Podcast, Humphrey Bogart, Rick Blaine, Ingrid Bergman",0
"Philadelphia Flyers, Cam Atkinson, National Hockey League, Daniel Brière, Columbus Blue Jackets",0
"Brazil national football team, Rodrygo, Neymar, Copa América, Vinicius Junior, Real Madrid CF",0
"June 28, 2024, First Alert",0
"Eminem, Big Sean, Hip hop music, Detroit, Tobey Maguire",0
"Dejounte Murray, New Orleans Pelicans, Atlanta Hawks, NBA, Larry Nance, Jr., Los Angeles Lakers",0
"Pokémon GO, Niantic, Inc., Gamescom",0
"BET Awards, Will Smith, 2024",0
"Gymnastics, United States Olympic trials, Summer Olympic Games, Simone Biles",0
"Air show, Hill Air Force Base, Utah, United States Air Force Thunderbirds, Wasatch Range",0
"Jill Biden, Joe Biden, Abortion, First Lady of the United States",5
"National Hockey League, San Jose Sharks",0
"New York Rangers, Patrick Kane, National Hockey League, Free agent, Chicago Blackhawks",0
"Montreal Canadiens, Los Angeles Kings, NHL entry draft",0
"Columbus Blue Jackets, NHL entry draft, Don Waddell",0
"Glastonbury Festival, Dua Lipa, Tame Impala, Kevin Parker, Calvin Harris, One Kiss, The Less I Know the Better",0
"The Mole, Netflix, Game show",0
"National Hockey League, Edmonton Oilers, Ice hockey, 2024, Florida Panthers, 2023",0
"St. Louis Blues, Claude Julien, National Hockey League, Montreal Canadiens, Boston Bruins",0
"Red Rocks Park and Amphitheatre, Unidentified flying object, Colorado",0
"Christopher Street, The Stonewall Inn, LGBT Pride March, LGBT pride, MTA",0
"Submarine, Spain, Narco-submarine, Colombians, Colombia, Cocaine",0
"Southwest Airlines, Runway, Portland International Jetport, Boeing 737",0
Colombia,0
"Vanessa Ferrari, Gymnastics, Olympic Games, Gymnast, Olympic Games Paris 2024",0
"Columbus, Fireworks, 2024",0
"Monolith, Colorado, Las Vegas",0
"New York Mets, MLB, Luis Severino",0
"Kyle Schwarber, Philadelphia Phillies, Miami Marlins, National League, Bryce Harper",0
