queries,response
"Las Vegas Aces, Indiana Fever, WNBA",0
"Costa Rica national football team, Paraguay national football team, 2024 Copa América",0
"Vinicius Junior, Real Madrid CF, Brazil national football team, Copa América",0
"FC Barcelona, Crystal Palace F.C., Colombia national football team, 2024 Copa América, LaLiga, K.R.C. Genk",0
"Los Angeles Dodgers, Torey Lovullo, Arizona Diamondbacks, Dave Roberts, Dodger Stadium",0
"Dearica Hamby, 3x3 basketball, Los Angeles Sparks, Olympic Games, WNBA",0
"Neymar, Brazil national football team, 2024 Copa América, Al Hilal SFC, Brazil",0
"WNBA All-Star Game, Chicago Sky, Indiana Fever",0
"Tenerife, Missing person",0
"Archaeology, Archaeologist, Moses, Reliquary, Austria, Relic, Ten Commandments",0
"Fashion Island, Newport Beach",0
"New York Giants, Hard Knocks, NFL, Saquon Barkley",0
"Digicel, Jamaica, Tropical cyclone, Communication",0
"Texas Rangers, San Diego Padres, Nathaniel Lowe, Nathan Eovaldi, Texas, Pitcher",0
"New York Yankees, Cincinnati Reds, Pitcher, MLB, Aaron Boone, Aaron Judge",0
"Minnesota Twins, Detroit Tigers, Royce Lewis, MLB",0
"WNBA, Shaquille O'Neal, WNBA Rookie of the Year Award, Chicago Sky",0
"2024, July 3, Anna Maria Island",0
"Nikki Glaser, Julia Roberts, Travis Kelce",0
"Romance scam, Japan, Australia",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"2024, July 2, Protest",0
"Vladimir Guerrero Jr., Toronto Blue Jays, Houston Astros",0
"San Francisco Giants, Atlanta Braves, Jorge Soler, LaMonte Wade Jr., MLB, Home run, Heliot Ramos",0
"Robert F. Kennedy Jr., Dog",0
"Paicines, California Department of Forestry and Fire Protection, CAL FIRE BEU Station 47 - Bear Valley, San Benito County, California",0
"Luis Díaz, Anthony Gordon, Liverpool F.C., Gary Neville",0
"Blake Anderson, Utah State Aggies football, Head coach, Arkansas State Red Wolves football",0
"Chicago White Sox, Cleveland Guardians, Bo Naylor, American League Central, Sacrifice fly, MLB",0
"Independence Day (United States), Fireworks, U.S. Department of Agriculture Forest Service, Safety, Wildfire",0
"Stampede, Hathras, India, Uttar Pradesh",0
"Dricus Du Plessis, Israel Adesanya, Ultimate Fighting Championship, Mixed martial arts",0
"Alice Paul, Ida B. Wells, Broadway theatre, Tony Awards, Shaina Taub",0
"Jorge Masvidal, Nate Diaz, Boxing",0
"Philadelphia Phillies, Miami Marlins, Pitcher",0
"Baltimore Orioles, Texas Rangers, Corbin Burnes, MLB",0
"Andrey Rublev, Wimbledon, Tennis, Francisco Comesana",0
"Power outage, Athens Utilities, Electric power",0
"Anthony Santander, Baltimore Orioles, Home run",0
"X-Men, Deadpool & Wolverine, Pyro, Aaron Stanford",0
"Kansas City Chiefs, Missouri, Kansas City Royals, Mike Parson",0
"Eminem, Big Sean, Hip hop music",0
"The Bahamas, Buddy Hield, Olympic Games, Finland, Basketball",0
"Flood, New Mexico, Ruidoso, Flash flood",0
"St. Louis Cardinals, Pittsburgh Pirates, Nolan Gorman",0
"Lithuania men's national basketball team, FIBA, 2024",0
"Joe Biden, Michelle Obama, Democratic Party, Barack Obama",5
"Venezuela, Aragua, Colombia, Chile",0
"New York Yankees, Toronto Blue Jays, George Springer, Carlos Rodón",0
"Olympic Games, Colombia, Camilo Villegas",0
"Tadej Pogačar, Mountains classification in the Tour de France, Jonas Vingegaard, White jersey, UCI World Tour, Remco Evenepoel, Grand Tour",0
"Indigenous peoples, Native Americans in the United States, Independence Day (United States), Navajo, July 4, Discovery doctrine",5
"Dog, Pomeranian, Texas, Fort Bend County",0
"Tom Cruise, Mission: Impossible, Top Gun: Maverick, A Few Good Men, Hollywood",0
"GitLab, Vulnerability, Common Vulnerabilities and Exposures, CI/CD, Continuous integration",0
July 3,0
"Dua Lipa, Callum Turner, Glastonbury Festival",0
"Da Nang, China, Finland, Fireworks, Vietnam, 2024",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
Tenerife,0
"Tornado, Michigan, National Weather Service, Livonia, Rashida Tlaib, Tornado warning, National Oceanic and Atmospheric Administration, June 5, Extreme weather, Debbie Dingell",5
"Chicago Cubs, Pitcher",0
"Kazakhstan, Astana, 2024",0
"Rudy Giuliani, Disbarment, Donald Trump, Mayor of New York City",5
"Brandon Nimmo, New York Mets, Washington Nationals",0
"Brominated vegetable oil, Food and Drug Administration, Drink, Food additive",0
"Air Europa, Turbulence",0
"Chicago Cubs, Philadelphia Phillies, Trea Turner, MLB, Philadelphia",0
"William Jones Cup, Philippines men's national basketball team, ABS-CBN, Basketball, Philippines, FIBA",0
"Suki Waterhouse, Robert Pattinson, Vogue",0
