queries,response
"Mass shooting, Kentucky, Florence, Active shooter",0
"Jordan Pickford, England national football team, UEFA European Championship, Goalkeeper, Everton F.C., Gareth Southgate",0
"South Africa national rugby union team, Ireland national rugby union team, Rassie Erasmus",0
"NASCAR, NASCAR Cup Series, Chicago",0
"Panama national football team, Colombia national football team, 2024 Copa América",0
"Netherlands, Türkiye, Enschede, UEFA European Championship",0
"Minnesota Vikings, Accident, NFL, Cornerback, Oregon Ducks football, Alabama Crimson Tide football",0
"Tour de France, Eritrea",0
"Netherlands national football team, UEFA Euro 2024, Netherlands, Ronald Koeman",0
"Greece, UEFA Euro 2004, Greece national football team, Otto Rehhagel, Portugal national football team",0
"Jorge Masvidal, Nate Diaz, Boxing, Mixed martial arts",0
"FIBA, Cameroon men's national basketball team, Cameroon, Basketball, Latvia",0
"Formula 1, George Russell, Mercedes AMG Petronas F1 Team, British Grand Prix",0
"Nassif Zeytoun, Daniella Rahme, Lebanon",0
"Fabio Fognini, Roberto Bautista Agut, Wimbledon",0
"Flood, Wisconsin, Manawa, Flash flood",0
"FIBA, New Zealand women's national basketball team, FIBA Basketball World Cup",0
"Carlo Maria Viganò, Pope Francis, Vatican City, Catholic Church, Holy See, Excommunication, Archbishop",0
"Sami Zayn, WWE, WWE Money in the Bank, Johnny Knoxville, Toronto",0
"British Grand Prix, Silverstone Circuit, Daniel Ricciardo, Lewis Hamilton, Pierre Gasly, Max Verstappen",0
"Alexei Popyrin, Wimbledon, Novak Djokovic, Tennis",0
"North Dakota, Derailment, Railroad car, Hazardous and Toxic Materials",0
"San Antonio Spurs, Charlotte Hornets, NBA Summer League, 2024",0
"Justin Brownlee, Tim Cone, Philippines men's national basketball team, Barangay Ginebra San Miguel, Philippine Basketball Association, NBA, Philippines",0
"Sergio Pérez, Red Bull Racing, Formula 1, Max Verstappen, Christian Horner",0
"International Kissing Day, Kiss, 2024",0
"Flood warning, Flash flood, Missouri River, National Weather Service",0
"United States national basketball team, Basketball, Olympic Games, Steve Kerr, LeBron James, Kobe Bryant",0
"Luka Dončić, Dallas Mavericks, Slovenia",0
"Norwich City F.C., Copa América, Panama, Josh Sargent, EFL Championship",0
"FIBA, FIBA World Olympic Qualifying Tournament, Puerto Rico",0
"Virat Kohli, Neem Karoli Baba, India national cricket team, Anushka Sharma, Cricket",0
"George Dobson, Wrexham A.F.C., Charlton Athletic F.C., EFL League One, Sunderland A.F.C.",0
"Zimbabwe national cricket team, Twenty20 International, Cricket, ICC Men's T20 World Cup, Shubman Gill",0
"Indiana Fever, New York Liberty, WNBA",0
"Tropical cyclone, Texas",0
"UEFA Euro 2024, Germany, Turkey national football team, Türkiye",0
"Samsung Galaxy S series, Artificial intelligence, BBH Singapore, Marketing",0
"Pancake, Scrambled eggs, Social media, Kaiserschmarrn",0
"Wimbledon, Tennis player, Isle of Man, Europe, Jaume Munar",0
"Basketball, Olympic Games Paris 2024, Canada, Canada women's national basketball team",0
"Rio Ferdinand, Jermaine Jenas, Portugal national football team, UEFA Euro 2024, England national football team, France national football team",0
"Tour de France, Mads Pedersen, Lidl-Trek, Axel Zingle",0
"Carlos Sainz Jr., Formula 1, Formula racing",0
"Volcano, Mount Etna, Volcanic eruption, Italy, Lava, Stromboli, Sicily",0
"Justin Bieber, Mukesh Ambani, Mumbai",0
"Philadelphia Phillies, Atlanta Braves, Trea Turner, Aaron Nola, Max Fried",0
"New York Yankees, Aaron Boone, Boston Red Sox",0
"Final Fantasy XIV, Square Enix, Naoki Yoshida, Massively multiplayer online role-playing game",0
"C.D. Guadalajara, Deportivo Toluca F.C., Liga MX",0
"Rob Stone, Alexi Lalas, Colombia national football team, Copa América, UEFA European Championship, United States men's national soccer team",0
"Joe Biden, Medical emergency, Air Force One, Medicine, President of the United States, Laura Loomer",5
"WNBA, UConn Huskies women's basketball, Seattle Storm, Chicago Sky",0
"Atlanta Braves, MLB",0
"IndyCar Series, Mid-Ohio Sports Car Course, Hybrid vehicle",0
"Philadelphia 76ers, Ben Simmons, NBA, Joel Embiid",0
"Metal toxicity, Lead, Tampon, Arsenic",0
"Ratha Yatra, Kolkata, International Society for Krishna Consciousness, Visakhapatnam, Shree Jagannatha Temple Puri",0
"Wheel of Fortune, Ryan Seacrest, Vanna White, Pat Sajak",0
"Jordan Spieth, John Deere Classic, PGA TOUR, TPC Deere Run",0
"WWE, Money in the Bank ladder match",0
