queries,response
"Argentina national football team, Ecuador national football team, 2024 Copa América, Lionel Messi",0
"Fireworks, Independence Day (United States), Safety",0
"Argentina national football team, Lionel Scaloni, Copa América, CONMEBOL, Peru national football team, Ricardo Gareca, Chile national football team",0
"Sharks, South Padre Island, Texas",0
"Minnesota Lynx, WNBA, Napheesa Collier, Playoffs",0
"Emiliano Martínez, Aston Villa F.C., Argentina national football team, Goalkeeper, Summer Olympic Games, Unai Emery, Premier League",0
"Labour Party, United Kingdom, Keir Starmer, Foreign policy, David Lammy",0
"Summer House, Lindsay Hubbard, Carl Radke",0
"Colorado Rockies, Milwaukee Brewers, Colin Rea, Rhys Hoskins, Christian Yelich",0
"Rick Ross, Drake, Kendrick Lamar",0
"Hamas, Hostage, Gaza Strip, Israel, New York, Independence Day (United States)",0
"California, The Bakersfield Californian, Shafter, Fireworks",0
"Tampa Bay Rays, Kansas City Royals, Zack Littell",0
"Valdosta, Fireworks, Georgia",0
"Ryan Garcia, World Boxing Council, Racism",0
"LA Galaxy, Los Angeles FC, MLS, Rose Bowl Stadium, El Tráfico",0
"Lionel Messi, Argentina, Canelo Álvarez, 2022 World Cup, 2022",0
"Labour Party, Rwanda, United Kingdom, Asylum seeker, Conservative Party",0
"Los Angeles Dodgers, Arizona Diamondbacks, Pitcher",0
"Willy Adames, Ejection, Milwaukee Brewers, Colorado Rockies, MLB",0
"Austin Riley, Atlanta Braves, Home run, Baseball, San Francisco Giants",0
"Nigeria, Labour Party, United Kingdom general elections overview, Conservative Party",0
"Liberal Democrats, Ed Davey, Conservative Party, Liberalism",5
"Tampa Bay Rays, Shortstop, MLB, Law",0
"Greeley Stampede, 2024, Colorado, Independence Day (United States), Rodeo",0
"Severe weather, Thunderstorm",0
"Luka Dončić, Slovenia, Dallas Mavericks, Basketball",0
"Helicopter, YouTuber, Fireworks",0
"MLS, Portland Timbers 2, FC Dallas, USL Championship",0
"Venezuela national football team, Canada, 2024 Copa América",0
"Baltimore Orioles, Seattle Mariners, Grayson Rodriguez, Pitcher",0
"Fireworks, Chemistry",0
"General election, Ealing North, Ealing Central and Acton, 2024, London Borough of Ealing, Labour Party",0
"Los Angeles Dodgers, San Francisco Giants, MLB",0
"July 4, 2024",0
"Saskatchewan Roughriders, Canadian Football League, Shea Patterson, Trevor Harris, Toronto Argonauts, Quarterback, Corey Mace",0
"George Cottrell, Nigel Farage, UK Independence Party, United Kingdom",0
"Hulu, Will Smith, Independence Day, Martin Lawrence",0
"Michael Rubin, Tom Brady, Prince Constantine Alexios of Greece and Denmark, NFL, Independence Day (United States), The Hamptons",0
"Independence Day (United States), Nashville, Nonprofit organization",0
"UEFA Euro 2024, Cristiano Ronaldo, France national football team, Portugal national football team, England national football team",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"United Kingdom, Economy, Gross domestic product, Economic growth, Rishi Sunak",0
"Milwaukee Brewers, Tampa Bay Rays, Pitcher",0
