queries,response
"Canada, Copa América, Venezuela, Lionel Messi, Jesse Marsch",0
"Venezuela national football team, Canada men's national soccer team, 2024 Copa América",0
"Boston Red Sox, Relief pitcher, Injured list, Chris Martin, New York Yankees, Alex Cora",0
"Dallas Cowboys, Jerry Jones, NFL, Saudi Arabia, Craig Carton",0
"Querétaro F.C., Club Tijuana, Liga MX",0
"Joe Biden, George Stephanopoulos, Democratic Party, Donald Trump, ABC News",5
"Fargo-Moorhead RedHawks, Minor League Baseball, Fargo, American Association of Professional Baseball, Mexico, Liga MX",0
"Chile, Canada, 2024 Copa América",0
"Phoenix Mercury, Dallas Wings, WNBA, Kahleah Copper, Brittney Griner",0
"Carlo Maria Viganò, Pope Francis, Vatican City, Catholic Church, Holy See, Archbishop, Excommunication, Schism",0
"Portugal national football team, France national football team, UEFA Euro 2024, Cristiano Ronaldo, Kylian Mbappé, France",0
"Israel, Hezbollah, Joe Biden, Lebanon, Benjamin Netanyahu",5
"Flood warning, Flash flood, Missouri River, National Weather Service",0
"Eduardo Valseca, Dateline",0
"New York Mets, Pittsburgh Pirates, MLB",0
"Jorge Masvidal, Nate Diaz, Boxing, Mixed martial arts",0
"FC Juárez, Liga MX, Atlas F.C., 2024",0
"Venezuela, Venezuelans, Nicolás Maduro, Edmundo González Urrutia",0
"Ann Burgess, Tribeca Festival, Hulu, Serial killer, Film festival, Interview, Television documentary",0
"St. Louis Cardinals, Pittsburgh Pirates, Pittsburgh",0
"Kevin Owens, WWE SmackDown!, WWE Money in the Bank, Professional wrestling, Randy Orton",0
"Los Angeles Sparks, Las Vegas Aces, WNBA",0
"Barbados, Tropical wave, Tropical cyclone, Flood, Flash flood",0
"Essence Music Festival, Film festival, 2024",0
"Santa Clarita, Wildfire, Saugus, Copper Hill Drive",0
"Product recall, White noise machine",0
"Philippines, South China Sea",0
"Portugal national football team, FC Porto, Paris Saint-Germain F.C., Wolverhampton Wanderers F.C., UEFA European Championship",0
"Minnesota Twins, Royce Lewis, MLB",0
"WWE, Money in the Bank ladder match, Chelsea Green",0
"PG&E Corporation, California, Heat wave, Power outage",0
"Hunter Biden, Fox News, Joe Biden, Mock trial",5
"Tommaso Ciampa, WWE NXT, DIY, Johnny Gargano, WrestleMania",0
"St. Louis Cardinals, MLB, Paul Goldschmidt, Baseball Essential",0
"Major League Baseball All-Star Game, MLB, Philadelphia Phillies, Bryce Harper, National League, Aaron Judge, New York Yankees",0
"Tina Charles, Atlanta Dream, WNBA, Basketball",0
"Sami Zayn, WWE, WWE Money in the Bank, Johnny Knoxville, Toronto",0
"Volcano, Mount Etna, Volcanic eruption, Italy, Lava, Sicily, Stromboli",0
"Carlos Alcaraz, Frances Tiafoe, Wimbledon, Tennis",0
"Winnipeg Blue Bombers, Ottawa Redblacks, Canadian Football League, Zach Collaros, Chris Streveler",0
"Joe Biden, Russia, CNN",5
"Justin Timberlake, Tiger Woods, NPH Cinema, St Andrews",0
"Kurt Angle, WWE SmackDown!, Bayley, Money in the Bank ladder match, Pro wrestler",0
"United States national basketball team, Basketball",0
"Atlanta Braves, Eddie Rosario, Minor League Baseball, MLB, Washington Nationals",0
"Tornado, China, Shandong",0
"Gwyneth Paltrow, Derek Blasberg, Goop, Diarrhea, The Hamptons",0
"Raccoon, Michigan, Choking, Cheese",0
"Tropical cyclone, Texas",0
"North Dakota, Derailment, Railroad car, Hazardous and Toxic Materials",0
"WWE, World Championship Wrestling, Professional wrestling, William Regal, Drew McIntyre",0
Canada,0
"England national football team, Gareth Southgate, UEFA Euro 2024, Switzerland national football team, Slovakia, Ezri Konsa",0
"Venezuela, Aragua, Colombia, Chile",0
"Kansas City Royals, Adam Frazier, Colorado Rockies, MLB, Pitcher",0
"Tour de France, Remco Evenepoel, Tadej Pogačar, Time trial",0
"Nicco Annan, Down in the Valley, STARZ, Katori Hall",0
"Texas Rangers, Josh Sborz, Injured list, Pitcher, World Series",0
"RuPaul's Drag Race All Stars, RuPaul, Recap sequence",0
"Pakistan, Zimbabwe national cricket team, One Day International, Twenty20 International, Zimbabwe, International Cricket Council",0
"Hulu, Futurama, 2024",0
Joe Biden,5
"St. Louis Cardinals, National League, Baseball",0
"Cruz Azul, Liga MX, C.D. Guadalajara",0
"Iran, Saeed Jalili, Presidential election, Masoud Pezeshkian",5
"Bleach, Bandai Namco Holdings, Anime Expo",0
"Justin Bieber, Mumbai, Mukesh Ambani",0
"South Africa national rugby union team, Ireland national rugby union team, Rassie Erasmus",0
Bandai Namco Holdings,0
"Joe Biden, Keir Starmer, Associated Press",5
"Croatia women's national football team, University of Virginia, Goalkeeper, Croatian Football Federation, UEFA European Championship",0
BNE LLC,0
"Netherlands, Türkiye, Netherlands national football team, UEFA Euro 2024",0
"Spain national football team, UEFA Euro 2024, Toni Kroos, Germany, FC Barcelona, Spain",0
"License, South Australia",0
"France, National Rally, Far-right politics, Agriculture, 2024, Jordan Bardella",5
