queries,response
"BioLab, Westlake, Louisiana",0
"Fortnite, Battle royale game, Erik Lehnsherr, Battle pass",0
"Tesla, NASDAQ:TSLA, Nasdaq, Stifel",0
"North Korea, Ballistic missile",0
"Cleveland Cavaliers, Donovan Mitchell, NBA",0
"Air Europa, Turbulence",0
"Unidentified flying object, World UFO Day, Extraterrestrial life, 2024",0
"Tropical cyclone, Hurricane Beryl, National Hurricane Center, Caribbean",0
"Inflation, European Central Bank, Eurozone, Christine Lagarde",0
"United States men's national soccer team, Copa América, Christian Pulisic, Uruguay national football team, referee",0
"European Central Bank, Central bank, France",0
"Tenerife, Missing person",0
"OpenSSH, Vulnerability, Secure Shell, Arbitrary code execution, Qualys, Common Vulnerabilities and Exposures, Computer security, Linux",0
"Stock, Jerome Powell, Interest rate",5
"Robert F. Kennedy Jr., Dog",0
"Kenya, 2024, Protest, Embassy, July 2",0
"Joey Chestnut, Nathan's Hot Dog Eating Contest, Hot dog, Nathan's Famous",0
"Central bank, Monetary policy, Fiscal policy, Brazil, Disinflation, Reuters, Inflation, Financial market",0
"Cuba, China",0
"Basketball, Bahamas men's national basketball team, The Bahamas, FIBA, Eric Gordon",0
Agent Smith,0
"Tour de France, Col du Galibier, Jonas Vingegaard, Tadej Pogačar",0
"Liquefied natural gas, Federal Energy Regulatory Commission, Joe Biden",5
"Uttar Pradesh, Manoj Kumar Singh, Indian Administrative Service, Yogi Adityanath, Durga Shanker Mishra, India",0
"Carlo Acutis, Catholic Church, Canonization, Pope Francis, Millennials",0
"Independence Day (United States), Fireworks, July 4, Washington, Seattle",0
"Andy Murray, Tennis, Wimbledon",0
"Uruguay national football team, 2024 Copa América, Bolivia, Uruguay",0
"Panama national football team, United States men's national soccer team, Timothy Weah, 2024 Copa América",0
"Supreme Court of the United States, Social media, Joe Biden",5
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"Supreme Court of the United States, Donald Trump, Riot",5
"Civil Rights Act of 1964, Law",5
"Da Nang, China, Finland, Fireworks, Vietnam, 2024",0
"Jamie Foxx, Corinne Foxx",0
"LG Corp, 4K resolution",0
"Pasig, July 2, Holiday, Bongbong Marcos, Philippines",0
"Rocket, Space launch",0
"Dr. Reddy's Laboratories, Nicotine replacement therapy",0
"Finance, Savings, Financial plan",0
"Indiana, Medicaid, Children's Health Insurance Program",5
"Lotology, South Carolina Education Lottery, Scratchcard",0
"Tubi, Procter & Gamble, Marketing, Television comedy",0
Lucy Letby,0
"Ukraine, Tax Administration, Common Reporting Standard, Finance",0
"Arby's, Potato cake, Potato, Kyle MacLachlan",0
"LPGA, Midland Country Club",0
"Beetlejuice Beetlejuice, Venice Film Festival, Tim Burton, Michael Keaton, Film festival, Jenna Ortega, Winona Ryder",0
"Japan, Industrial production, Manufacturing",0
"Gold, Yellowcake, New South Wales, Finance",0
"Türkiye national football team, Czechia, UEFA Euro 2024, Türkiye, Cenk Tosun",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"Colorado Rockies, Milwaukee Brewers, Jake Cave",0
"Novak Djokovic, Tennis player",0
"New Orleans, Tropical cyclone",0
"Conor Niland, Wimbledon, Roger Federer, Tennis player",0
"Artificial intelligence, Mammography, Medical imaging, Breast cancer screening",0
"Sony Corporation, Bravia, microLED, 4K resolution",0
"Ziff Davis, Business Wire, Mergers and acquisitions, J2 Global, Media, 2024",0
"Kazakhstan, Astana, 2024",0
"Philippine Football Federation, Philippines",0
"Googly eyes, MBTA, Boston, MBTA subway",0
"Drunk driving, Driving under the influence",0
"Costa Rica national football team, Colombia national football team, Colombia, 2024 Copa América",0
"Mark Wahlberg, Halle Berry, Netflix, Action",0
"Luka Dončić, Slovenia, Dallas Mavericks, Slovenia men's national basketball team, Basketball, Olympic Games",0
"Jeffrey Epstein, Grand jury, Florida",5
"Madhya Pradesh, Income tax, Mohan Yadav, Finance",0
"Shanghai Pudong International Airport, Pudong, Shanghai, Tourism",0
"TIM, KKR, KKR & Co. Inc.",0
"George Floyd, Appeal, Police officer",5
"Artificial intelligence, Microsoft, Mustafa Suleyman",0
"Denali National Park and Preserve, Wildfire, Alaska, Denali",0
"Keg, Forecasting, Drink, The Keg Steakhouse + Bar - Ottawa Market",0
"Independence Day (United States), United States Declaration of Independence",0
"Luling, Texas",0
"Al-Shabaab, Uganda, Somali Armed Forces",0
"Romania national football team, UEFA Euro 2024, Gheorghe Hagi",0
"Robot, Robotics",0
"International Space Station, Astronaut, NASA",0
"Supreme Court of the United States, Corruption",5
"Inflation, Europe, Stock, Personal consumption expenditures price index",0
"Nubank, Artificial intelligence, Finance, Hyperplane, Financial services",0
"Bob's Stores, Eastern Mountain Sports, Connecticut",0
"Wildfire, San Diego, Del Mar Heights",0
