queries,response
"Pakistan, Zimbabwe national cricket team, One Day International, Twenty20 International, Zimbabwe, International Cricket Council",0
"NASCAR, NASCAR Cup Series, Chicago",0
"Flood, Wisconsin, Manawa, Flash flood",0
"Jonas Abrahamsen, Tour de France, Uno-X Mobility",0
"South Africa national rugby union team, Ireland national rugby union team, Rassie Erasmus",0
"Florence, Mass shooting, Kentucky",0
"Panama national football team, Colombia national football team, 2024 Copa América",0
"Justin Brownlee, Tim Cone, Philippines men's national basketball team, Barangay Ginebra San Miguel, Philippine Basketball Association, NBA, Philippines",0
"North Dakota, Derailment, Railroad car, Hazardous and Toxic Materials",0
"July 6, Forecasting, 2024",0
"Netherlands, Türkiye, Enschede, UEFA European Championship",0
"Virat Kohli, Neem Karoli Baba, India national cricket team, Anushka Sharma, Cricket",0
"Peter Shilton, Bobby Robson, UEFA European Championship, England national football team, 1990, Goalkeeper",0
"New York Yankees, Boston Red Sox, Masataka Yoshida, MLB",0
"Flood warning, Flash flood, Missouri River, National Weather Service",0
"Volcano, Mount Etna, Volcanic eruption, Italy, Lava, Stromboli, Sicily",0
"Sami Zayn, WWE, WWE Money in the Bank, Johnny Knoxville, Toronto",0
"Tropical cyclone, Texas",0
"Canada, Copa América, Injury in humans, Inter Milan",0
"Tropical cyclone, Coastal Health District, Preparedness, Emergency evacuation",0
"Philadelphia Phillies, Atlanta Braves, Trea Turner, Aaron Nola, Max Fried",0
"Catherine, Princess of Wales, Wimbledon, All England Lawn Tennis & Croquet Club, British royal family, Tennis, Carole Middleton",0
"Pancake, Social media, Scrambled eggs, Kaiserschmarrn",0
"British Grand Prix, Formula 1, Silverstone Circuit, Max Verstappen, Formula racing, Lando Norris, McLaren",0
"Greece, Giannis Antetokounmpo, Kostas Antetokounmpo, Luka Dončić, FIBA, FIBA World Olympic Qualifying Tournament, Vassilis Spanoulis",0
"Carlo Maria Viganò, Pope Francis, Vatican City, Catholic Church, Holy See, Excommunication, Archbishop",0
"The Bahamas, Basketball, Buddy Hield, Bahamas men's national basketball team, Olympic Games",0
"International Kissing Day, Kiss, 2024",0
"Canada men's national soccer team, Venezuela national football team, Copa América",0
"Tour de France, Julien Bernard, Lidl-Trek",0
"England national football team, Gary Neville, Gareth Southgate, Slovakia national football team, Trent Alexander-Arnold, UEFA Euro 2024",0
"Romania national football team, Netherlands national football team, Netherlands, UEFA Euro 2024, Cody Gakpo",0
"National Fried Chicken Day, KFC, Frying",0
"Merih Demiral, Turkey national football team, Türkiye, UEFA Euro 2024",0
"Arkansas, Abortion, Ballot",5
"Jelena Djokovic, Novak Djokovic, Wimbledon, Tennis player",0
"Baltimore Orioles, Oakland Athletics, Albert Suárez, Austin Hays, Pitcher",0
"Seattle Storm, Chicago Sky, WNBA",0
"Detroit Tigers, Cincinnati Reds, Parker Meadows",0
"Jorge Masvidal, Nate Diaz, Boxing, Mixed martial arts",0
"Wheel of Fortune, Ryan Seacrest, Vanna White, Pat Sajak",0
"Dallas Cowboys, Jerry Jones, NFL, Saudi Arabia, Craig Carton",0
"Indiana Fever, New York Liberty, WNBA",0
"Los Angeles Dodgers, Milwaukee Brewers, Freddie Freeman",0
"Jordan Spieth, John Deere Classic, PGA TOUR, TPC Deere Run",0
"Basketball, FIBA under-18 Asian Championship, FIBA, Australia",0
"Norwich City F.C., Copa América, Panama, Josh Sargent, EFL Championship",0
"San Francisco Giants, Blake Snell, Cleveland Guardians, Alex Cobb, Pitcher",0
"Michael Jordan, Yvette Prieto, Yacht",0
"Pittsburgh Pirates, New York Mets, MLB",0
"Texas Rangers, Tampa Bay Rays, Michael Lorenzen, Corey Seager, Shane Baz",0
"WWE, Money in the Bank ladder match",0
"Los Angeles Sparks, Las Vegas Aces, WNBA, Dearica Hamby",0
"Nebraska Cornhuskers football, Evan Cooper, Matt Rhule, American football, Defensive back",0
"San Antonio Spurs, Charlotte Hornets, NBA Summer League, 2024",0
"CBS News, Dana Jacobson, Michelle Miller, Jeff Glor, Discounts and allowances, YouTube",0
"IndyCar Series, Mid-Ohio Sports Car Course, Hybrid vehicle",0
"Minnesota Twins, Royce Lewis, MLB",0
"FC Juárez, Atlas F.C., Liga MX",0
"Forest, Wildfire, High Level",0
"Grand Prix motorcycle racing, Miguel Oliveira, German motorcycle Grand Prix, Maverick Viñales, German Grand Prix, Marc Márquez",0
"Alisha Lehmann, Juventus F.C., Aston Villa F.C., Douglas Luiz",0
"The Syndicate, Kay Mellor, Gaynor Faye, Theatre Royal Glasgow, Fat Friends",0
"Samsung Galaxy S series, Artificial intelligence, BBH Singapore, Marketing",0
