queries,response
"Jorge Masvidal, Nate Diaz, Boxing",0
"California, Personal income, Finance",0
"Kīlauea, Volcano, Island of Hawai'i, Earthquake, Hawaiʻi Volcanoes National Park, Volcanic eruption",0
"Uruguay national football team, Copa América, Marcelo Bielsa, Uruguay, Leeds United",0
"Copa América, Brazil national football team",0
"Formula 1, George Russell, Mercedes AMG Petronas F1 Team, British Grand Prix, Silverstone Circuit",0
"Shakur Stevenson, Artem Harutyunyan, Boxing, Top Rank",0
"Ryan Garcia, Sean Garcia, Boxing, Fernando Vargas",0
"Cruz Azul, Liga MX",0
"Running of the bulls, Festival of San Fermín, Pamplona, Spain, Bullfighting, Bull",0
"Pelé, Brazil national football team, Brazil",0
"Alisha Lehmann, Juventus F.C., Aston Villa F.C., Douglas Luiz",0
"Uruguay national football team, FC Barcelona, Brazil, 2024 Copa América, Injury in humans, José María Giménez",0
"Pope Francis, Pallium, Archbishop, Metropolitan bishop, Vatican City, St. Peter's Basilica",0
"Zwolle, Netherlands, Türkiye, UEFA Euro 2024",0
"Nate Diaz, Conor McGregor, Ultimate Fighting Championship, Mixed martial arts, Dana White",0
"WWE, Naomi, Ariane Andrew, Funkadactyls",0
Tanabata,0
"San Antonio Spurs, Harrison Barnes, Sacramento Kings, DeMar DeRozan, NBA, Chicago Bulls, Basketball, Golden State Warriors, Dallas Mavericks",0
"C.D. Guadalajara, Deportivo Toluca F.C., Liga MX, Apertura and Clausura",0
"2024 Copa América, Argentina national football team, Brazil national football team",0
"Minnesota Vikings, Accident",0
"Ellen DeGeneres, Stand-up comedy, Talk show",0
"Jake Paul, Mike Perry, Boxing, Mike Tyson",0
"Justin Bieber, Mukesh Ambani, Mumbai",0
"Drew McIntyre, Money in the Bank ladder match, CM Punk, WWE Monday Night RAW, Seth Rollins, Damian Priest",0
"Seminar, Nigeria, Law",0
"Diddy, Human trafficking",0
"Isha Ambani, Sari, Mukesh Ambani, Nita Ambani",0
