queries,response
"Egg, Product recall, Michael Foods",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"Blake Anderson, Utah State Aggies football, Head coach, Arkansas State Red Wolves football",0
"Brazil national football team, 2024 Copa América, Colombia",0
"Fashion Island, Newport Beach",0
"Paraguay national football team, Costa Rica national football team, 2024 Copa América",0
"PG&E Corporation, Heat wave, Power outage, Northern California",0
"Explosion, Walworth County, Lafayette, Kulow Road",0
"Paicines, California Department of Forestry and Fire Protection, CAL FIRE BEU Station 47 - Bear Valley, San Benito County, California, Panoche Road",0
"Türkiye national football team, Czech Republic national football team, UEFA Euro 2024, Türkiye, Cenk Tosun",0
"Ann Wilson, Heart, Concert tour, Nancy Wilson",0
"July 2, 2024",0
"World Cup, Brazil, Brazil national football team, Pelé",0
"Digicel, Jamaica, Tropical cyclone, Communication",0
"Air Europa, Turbulence",0
"WNBA, Magic Johnson, Indiana Fever, Chicago Sky",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison",0
"Vinicius Junior, Real Madrid CF, Brazil national football team, Copa América",0
"Arby's, Potato cake, Potato, Kyle MacLachlan",0
"Tim Anderson, Miami Marlins, Shortstop, MLB, Chicago White Sox",0
"Alzheimer's disease, Food and Drug Administration, Eli Lilly and Company, Dementia",0
"FC Barcelona, Crystal Palace F.C., Colombia national football team, 2024 Copa América, LaLiga, K.R.C. Genk",0
"Wildfire, El Dorado County Fire Station, Placerville, Emergency evacuation, Moccasin Trail, California Department of Forestry and Fire Protection",0
"Tornado, Iowa, National Weather Service, Severe weather, Funnel cloud",0
"Stingray, Aquarium & Shark Lab by Team ECCO, Charlotte",0
"Bahrain, Basketball, FIBA, Italy, San Juan, Puerto Rico",0
"Independence Day (United States), Fireworks, July 4, 2024, San Francisco Bay Area, California",0
"Xbox network, Downtime",0
"Bob Menendez, United States Senator",5
"Tyler Stephenson, Cincinnati Reds, Catcher, MLB, Medicine",0
"WNBA, Atlanta Dream, Connecticut Sun, Minnesota Lynx",0
"Robert F. Kennedy Jr., Dog",0
"Los Angeles Dodgers, Éric Gagné, Pitcher, Dodger Stadium, National League, MLB",0
"Peter Pan Diner, Bay Shore",0
"Rudy Giuliani, Disbarment, Donald Trump, Mayor of New York City",5
"Turkish Airlines, Skytrax, Europe, Türkiye",0
"Nexon, Steam, Xbox, Sony PlayStation",0
"July 3, Union, Battle of Gettysburg, 2024",0
"Cranberry Township, Cranberry Twp Police Department, Pennsylvania",0
"Hunter Biden, Joe Biden, The White House",5
"Marcel Sabitzer, Austria national football team, UEFA Euro 2024, RB Leipzig, Austria",0
"New Jersey, Hilda Estevez, Independence Day (United States)",0
"California, Wildfire",0
"Hermès, Birkin bag",0
"Microsoft Windows, Operating system, Windows Recovery Environment",0
"PlayStation Network, Sony PlayStation, Cross-platform play",0
"Carlo Acutis, Catholic Church, Pope Francis, Canonization, Millennials",0
"Joe Biden, Resignation, Barack Obama, Fact-checking, Vice President of the United States, Democratic Party",5
"Ukraine, United Kingdom, Russia, Combat medic",0
"Fireworks, Oviedo, Florida",0
"Romania national football team, Netherlands national football team, Netherlands, UEFA Euro 2024, Cody Gakpo",0
"Brominated vegetable oil, Food and Drug Administration, Drink, Food additive",0
"Republican Party, Dulles International Airport, Indiana, United States Representative",5
"Robert Towne, Chinatown, Screenwriter, The Last Detail, Academy Awards",0
"Eva Amurri, Susan Sarandon, Ian Hock, Franco Amurri",0
"Luka Dončić, Slovenia, Dallas Mavericks, Basketball, Triple-Double, Croatia, Olympic Games",0
"Dota 2, Esports, 2024",0
"Dave Grohl, Foo Fighters, Wimbledon, Jordyn Blum, Nirvana",0
"Pasig, July 2, Holiday, Bongbong Marcos, Philippines",0
"Brazil, Gambling",0
"Rocket, Space launch",0
"Alan Cumming, Jazz, Arts festival, Cape Cod, Tony Awards",0
Nexon,0
"WNBA, Injury in humans, Los Angeles Sparks, Basketball",0
"GitLab, Vulnerability, Common Vulnerabilities and Exposures, CI/CD, Continuous integration",0
"Severe weather, Thunderstorm",0
"Gold, Yellowcake, New South Wales, Finance",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"Butte County, Oroville, Felony, Warrant",0
"Kazakhstan, Astana, 2024",0
"Tarrant County, jailer, Indictment, Prisoner",0
"Lowe's, Black & Decker (U.S.) Inc., Independence Day (United States), Power tool",0
"Fortnite, Battle royale game, Erik Lehnsherr, Battle pass",0
"Radu Albot, Hubert Hurkacz, Wimbledon, Tennis",0
"The Bahamas, Chicago, Yoga, Sivananda Ashram Yoga Retreat, Missing person",0
"Donald Sterling, LA Clippers",0
"Madhya Pradesh, Income tax, Mohan Yadav, Finance",0
"Jonathan Isaac, Orlando Magic, NBA",0
"Shanghai Pudong International Airport, Pudong, Shanghai, Tourism",0
"Fantasy baseball, Relief pitcher, Closer, Chicago Cubs, MLB, New York Yankees",0
"Carlos Salcedo, Paola Salcedo, Cruz Azul, Mexico national football team, Liga MX",0
"Kate Winslet, Titanic, Leonardo DiCaprio, James Cameron",0
"Keg, Forecasting, Drink, The Keg Steakhouse + Bar - Ottawa Market",0
"Highlander, Chad Stahelski, Henry Cavill, John Wick, Action",0
"Philippines men's national basketball team, Philippines, Tim Cone, FIBA",0
July 2,0
"Robot, Robotics",0
"Microsoft, Operating system",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"Inflation, Europe, Stock, Personal consumption expenditures price index",0
