queries,response
"Shohei Ohtani, National Baseball Hall of Fame and Museum, Los Angeles Dodgers, Yoshinobu Yamamoto, Dave Roberts, Torey Lovullo, Arizona Diamondbacks, Japan",0
"Vinicius Junior, Real Madrid CF, Brazil national football team, Copa América",0
"Brominated vegetable oil, Food and Drug Administration, Drink, Food additive",0
"Las Vegas Aces, Indiana Fever, WNBA, Kelsey Plum",0
"Costa Rica national football team, Paraguay national football team, 2024 Copa América",0
"FC Barcelona, Crystal Palace F.C., Colombia national football team, 2024 Copa América, LaLiga, K.R.C. Genk",0
"Karachi, 2024",0
"Crimean Peninsula, Mys Chauda, Russia, Ukraine",0
"Brazil national football team, 2024 Copa América, Colombia, Brazil",0
"Nigeria, July 3, Bola Ahmed Tinubu, 2024",0
"Myanmar (Burma), Conflict",0
"India, Peacekeeping, United Nations Security Council, Permanent Mission of India to the United Nations",0
"Cybercrime, Additional director general of police, Jammu & Kashmir, India",0
"Whooping cough, Vaccine",0
"Startup company, Venture capital, Ministry of SMEs and Startups, Unicorn, Small and medium-sized enterprises, South Korea",0
"Israel Adesanya, Dricus Du Plessis, Ultimate Fighting Championship, Mixed martial arts",0
"Forensic science, National Forensic Sciences University, Government of Haryana, Amit Shah, Memorandum of understanding, Manohar Lal Khattar",5
"Lahaina, Wildfire, Maui County",0
"Prison escape, Prisoner, Rawalakot, Azad Jammu and Kashmir, Pakistan",0
"Air Europa, Turbulence",0
"Daybreak Game Company, Singularity 6 Corporation, Massively multiplayer online game",0
"Ok Taec-yeon, Netflix, Hayato Isomura, 2PM, K-pop",0
"Ukraine, International Monetary Fund (IMF)",0
"Fashion Island, Newport Beach",0
"Kazakhstan, China, Grain",0
"Twitch, Nexon",0
"U.S. Senior Open, Newport Country Club, Hiroyuki Fujita, United States Golf Association",0
"Kabir Khan, Katrina Kaif, Salman Khan, Kartik Aaryan, Ek Tha Tiger",0
"Mazda Motor Corporation, SUV",0
"Haiti, Haitian National Police",0
"WNBA, Injury in humans, Los Angeles Sparks, Basketball",0
"Closing Bell, TSX, The Motley Fool",0
"Hawaii, Manago Hotel and Restaurant",0
"Goods and Services Tax, Goa, Pramod Sawant, Chief Minister, GST Council",0
"Lithuania, Russia, Protest, Airspace, Civil aviation, Moscow",0
"Baltimore Orioles, Seattle Mariners, Grayson Rodriguez, Pitcher",0
"Flash memory, Computer memory, Pure Storage",0
"The Emirates Group, Employee, Dubai",0
"Military exercise, Mongolia, India, Meghalaya, Indian Army, Umroi",0
"Marta, Brazil women's national football team, Débora Cristiane de Oliveira, Cristiane, Olympic Games Paris 2024",0
"Nate Diaz, Jorge Masvidal, Boxing",0
"Namkoong Min, tvN, Korean drama",0
"Mnet, K-pop, Taemin, SHINee, Boy band",0
"Esports, Saudi Arabia",0
"Missing person, United States Marshals Service",0
"Okada Manila, Philippines, Cebu City, Casino hotel",0
"Deer, Georgia, SUV, WSB-TV",0
"United States Department of Homeland Security, Immigration, China",5
"March 23 Movement, Democratic Republic of the Congo, Kanya Bayonga, North-Kivu, Rwanda, Felix Tshisekedi",0
"Patanjali Foods, Patanjali Ayurved, Fast-moving consumer goods, Ayurveda, Crore",0
"Taiwan, Reuters, Loitering munition, AeroVironment Switchblade, Military aid, United States House of Representatives",5
"C.D. Guadalajara, Real Salt Lake, MLS, Liga MX",0
"Jason Mraz, Christina Carano",0
"Electric vehicle, Automotive industry, United Arab Emirates, Huawei, Luxury car",0
"Khabib Nurmagomedov, Conor McGregor, Mixed martial arts, Russia, Republic of Dagestan",0
"Gail Kim, Total Nonstop Action Wrestling, Fightful, Professional wrestling, TNA Hall of Fame",0
"ASX:TMK, Natural gas, ASX:CRR, Mongolia, ASX",0
"GitLab, Vulnerability, Common Vulnerabilities and Exposures, CI/CD, Continuous integration",0
"Amazon.com, NASDAQ:AMZN",0
"Zayn, One Direction, Gigi Hadid",0
"Jenifer Lewis, St. Louis Walk of Fame, black-ish",0
"Oroville, Wildfire, Butte County, Emergency evacuation",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"China, Stock market",0
"Rosewood Hotels & Resorts, Austria, Fuschl, Alps",0
"Suki Waterhouse, Robert Pattinson, Vogue",0
"Lord Ivar Mountbatten, British royal family, Elizabeth II, Charles III, Prince Philip",0
"Pawan Kalyan, Andhra Pradesh, Pithapuram Assembly constituency, JanaSena Party, Chief Minister",0
"Craig Kimbrel, Baltimore Orioles, Minor League Baseball, Closer",0
"Sierra Leone, Belize, Energy, Grant",0
"Florence Pugh, Marvel Cinematic Universe, Federal Territory of Kuala Lumpur, Malaysia, Superhero, Arabella Gibbins, Warisan Merdeka Tower",0
"Hathras, Stampede, India, Uttar Pradesh",0
"Tajikistan, China Media Group, Khovar, Shen Haixiong, Xi Jinping",0
"Downtime, Verizon, Central Savannah River Area, Augusta",0
"Manufacturing, S&P Global, Malaysia, Purchasing Managers' Index, Andrew Harker, Industry",0
"Lily Allen, David Harbour, Miquita Oliver",0
