queries,response
"Margot Robbie, Tom Ackerley, Barbie",0
"IndyCar Series, Mid-Ohio Sports Car Course, Álex Palou, Hybrid vehicle, Indy 200 at Mid-Ohio",0
"Atlanta Braves, Philadelphia Phillies, Marcell Ozuna, Ozzie Albies",0
"Detroit Tigers, Cincinnati Reds",0
"Connecticut Sun, Atlanta Dream, WNBA, DeWanna Bonner",0
"Olivier Faure, Socialist Party, Emmanuel Macron, Pension, France",0
"Texas Rangers, Tampa Bay Rays, Corey Seager, Shane Baz, Michael Lorenzen",0
"Pittsburgh Pirates, New York Mets, Pitcher, Injured list",0
"Jean-Luc Mélenchon, La France Insoumise, Left-wing politics, Emmanuel Macron, National Rally",0
"Ivica Zubac, Basketball, Greece, LA Clippers, Luka Dončić",0
"Dan Patrick, Acting governor, Greg Abbott, Lieutenant Governor of Texas, Tropical cyclone",5
"Gabriel Attal, Prime Minister of France, France, National Rally",0
"Fluminense FC, Fortaleza Esporte Clube, Campeonato Brasileiro Série A",0
"Jarred Kelenic, Atlanta Braves, Home run",0
"Lewis Hamilton, Grand Prix motorcycle racing, Formula 1, Gresini Racing, Fausto Gresini",0
"Willie Nelson, Outlaw country, Willie Nelson's Fourth of July Picnic",0
"Esporte Clube Juventude, Grêmio FBPA, Campeonato Brasileiro Série A, Esporte Clube Bahia",0
"Catherine, Princess of Wales, Wimbledon, All England Lawn Tennis & Croquet Club, British royal family, Carole Middleton, Tennis",0
"Colorado Rockies, Kansas City Royals, MLB",0
"Tropical cyclone, Texas",0
"New Zealand, Dragon Age, Australia, Record chart",0
"Tourism, Protest, Barcelona, Spain",0
"Mayor, Fox News, Georgia, Fox & Friends, Arabi",5
"Joe Biden, Strike action, Philadelphia, Trade union, Harrisburg, National Education Association",5
WWE NXT,0
"MLB, Major League Baseball draft, Cleveland Guardians, Mock draft",0
"Shark Week, Sharks, Discovery Channel",0
"Rafael Nadal, Casper Ruud, Tennis, Swedish Open, Association of Tennis Professionals, Carlos Alcaraz",0
"Iran, Islamic Republic of Iran Navy, Destroyer, Capsizing, IRIS Sahand, Bandar Abbas",0
"New York Mets, Washington Nationals, MLB",0
"British Grand Prix, Formula 1, Silverstone Circuit, Max Verstappen, Formula racing, Lando Norris",0
"Cori Bush, Democratic Party, House Democratic Caucus, Hakeem Jeffries, St. Louis",5
"Chicago White Sox, Miami Marlins, MLB",0
"Faith Kipyegon, Athletics, 1500 metres world record progression, Diamond League, World record",0
"Kyle Larson, NASCAR Cup Series, NASCAR, Chicago, Shane van Gisbergen",0
"John Deere Classic, PGA TOUR, TPC Deere Run",0
"Mötley Crüe, Nikki Sixx, Kiss, Mick Mars",0
"Los Angeles Sparks, Las Vegas Aces, WNBA, Dearica Hamby",0
"Tom Hanks, Robert Zemeckis, Robin Wright, Forrest Gump",0
"Benjamin Netanyahu, Hamas, Gaza Strip, Gaza, Israel Defense Forces, Ceasefire",5
"Milwaukee Brewers, Major League Baseball All-Star Game, Pitcher, Closer, National League, Baseball, Christian Yelich",0
"Olympic Games Paris 2024, Law, Georgia State University, Paris, Student",0
"C.F. Pachuca, C.F. Monterrey, Liga MX",0
"Serena Williams, Tennis, Hot Ones",0
"Los Angeles Dodgers, Milwaukee Brewers, Shohei Ohtani",0
"The Bachelor, Reality television, The Bachelorette",0
"Chicago Cubs, St. Louis Cardinals, MLB, Cody Bellinger, Jameson Taillon",0
"Mineral, Rare-earth element, China, Geology",0
"FIBA, Basketball, Spain, FIBA World Olympic Qualifying Tournament",0
"Raccoon, Michigan, Choking",0
"Bethenny Frankel, Paul Bernon, The Real Housewives of New York City, Olivia Culpo",0
"Roger Waters, Pink Floyd, Israel, Piers Morgan, Hamas, Antisemitism",0
"Insurance, Tropical cyclone, Storm",0
"Chicago Cubs, Colten Brewer, Relief pitcher",0
"Cleveland Guardians, Josh Naylor, José Ramírez, Kyle Tucker, Carlos Rodón",0
"Asteroid, 101955 Bennu, Solar System, NASA, OSIRIS-REx, Earth, Planetary science",0
"Major League Baseball All-Star Game, Texas Rangers, Bruce Bochy, American League All-Star Team, American League, MLB, Marcus Semien, José Altuve",0
"Ewen Ferguson, BMW International Open, DP World Tour, Open Championship",0
"Los Angeles Dodgers, Arizona Diamondbacks, Teoscar Hernández, MLB",0
"NIFTY 50, BSE SENSEX, Stock, Stock market index, India",0
"Fasig-Tipton, Horse, Horse racing, Yearling",0
"Detroit, Mass shooting, Michigan State Police",0
"School, Absenteeism, Student",0
"Mark Rutte, Ukraine, Netherlands, NATO",0
"Liverpool F.C., Adrián, Goalkeeper, Premier League, Real Betis Balompié",0
