queries,response
"New York Mets, Pittsburgh Pirates, Francisco Lindor, Aroldis Chapman",0
"Overwatch, Blizzard Entertainment, Transformers",0
"Wimbledon, Novak Djokovic, Tennis, Alexander Zverev, Yulia Putintseva, Holger Rune, Elena Rybakina",0
"Yong Jun-hyung, Kim Hyun-a, K-pop, 4Minute",0
"BK Häcken, Västerås SK Fotboll, Allsvenskan",0
"Greg Abbott, Taiwan, Governor of Texas",5
"California, Bond, School",0
"Joe Biden, Karine Jean-Pierre, White House Press Secretary",5
"Résumé, Artificial intelligence, Career, Recruitment, Cover letter",0
"Nathan's Hot Dog Eating Contest, Nathan's Famous, Hot dog, Joey Chestnut, Patrick Bertoletti, Miki Sudo",0
"MLB, New York Mets",0
"Flash flood, Flash flood warning, Columbia County",0
"Abortion, Arizona, Ballot, Nebraska",0
"Hunter Biden, Joe Biden, The White House",5
"Flood warning, Missouri River, Flash flood",0
"Higher education, Higher Education School, Education, Student",0
"Robot, Robotics, Engineering, Engineer",0
"International Baccalaureate, International Baccalaureate Diploma Programme, Hong Kong, Student, English Schools Foundation",0
"Spain, Tourism, Housing, Airbnb",0
"Mosquito, Triple E, Virus, West Nile virus, Massachusetts, Mosquito-borne disease",0
"Microsoft, Employee, California, California Civil Rights Department",0
"USPS, United States Postal Service",0
"Smurfit Kappa Group, WestRock, London Stock Exchange",0
"Texas, Power outage, CenterPoint Energy, Houston, Tropical cyclone",0
"Nigeria, National Grid, Electrical grid, Power outage",0
"Rachel Lindsay, Bryan Abasolo, The Bachelorette, The Bachelor",0
"Insurance, Nepal",0
"Sanrio, Junji Ito, Hello Kitty",0
"Newport Beach, Fashion Island, New Zealand, California",0
"Share price, Stock, NSE",0
"Dan Patrick, Acting governor, Greg Abbott, Lieutenant Governor of Texas, Tropical cyclone",5
"Jennie Kim, BLACKPINK, CHANEL, K-pop, Nose piercing",0
"Dublin, Commercial property, Elmpark Green, Real Estate",0
"Wildfire, Thousand Oaks, California, Ventura County Fire Department",0
"Google, Artificial intelligence, Greenhouse gas",0
"Bob Menendez, United States Senator",5
"Robotaxi, Self-driving car, Mobileye, Stock, Rimac Automobili, Waymo, Tesla, Investment",0
"Hiking, Phoenix, Arizona, South Mountain Village, South Mountains (Arizona)",0
"FIBA under-18 Asian Championship, FIBA, Australia, Basketball, China, Women's Asia Cup",0
"Police officer, Cleveland, Cleveland Division of Police",0
"Artificial intelligence, California, Regulation",0
"Wellington Girls' College, Student, School, Julia Davidson",0
"Ukraine, Volodymyr Zelenskyy, Poland, Donald Tusk, NATO, Prime Minister of Poland",5
"Decentralization, Grant, Cryptocurrency, Funding",0
"Heat advisory, Seattle, Washington, National Weather Service",0
"Public holiday, 2025, South Africa, School, calendar",0
"Myanmar (Burma), Stimulant, Yangon, Narcotic, Aung Mingalar Highway Bus Stop, Tablet",0
"Afghanistan, Taliban, UNICEF, Education, School",0
"Emcure Pharmaceuticals, Pharmaceutical industry, Initial public offering",0
"Solar energy, Waaree, Renewable energy, Rajasthan",0
"Rare-earth element, China, Regulation",0
"Artificial intelligence, Innovation",0
"Philadelphia 76ers, Oklahoma City Thunder, NBA Summer League",0
"Parental leave, Sweden, Grandchild, Leave of absence, Swedes",0
"Artificial intelligence, Media, Journalism",0
"Kim Seon-ho, Cha Seung-won, Disney+",0
"Narendra Modi, Russia, India, Vladimir Putin, Prime minister, Moscow, Ukraine",0
"Obesity, Body mass index, Medicine, Health care, Nutrition, Overweight, Weight loss",0
"Procurement, Project, Afghanistan, Construction, Abdul Ghani Baradar",0
"Course credit, McDonald's, Higher Education School, Walmart, Diploma",0
"Remote work, Employee",0
"Federal Reserve System, Inflation, Jerome Powell, Monetary policy, Chair of the Federal Reserve of the United States",5
"Horse, Interstate 5, Los Angeles, Interstate 210, California",0
"Internet of things, Apple, Stock, New York Stock Exchange, Cisco",0
"Tesla, Electric vehicle, NASDAQ:TSLA",0
"Consumer price index, Taiwan, Inflation, Cost of living",0
"Quantum computing, Computing, Quantum mechanics",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"San Antonio, Texas",0
"Cloud computing, Amazon.com, Amazon Web Services, Australian Government",0
"S&P 500, Standard & Poor's, Stock",0
"Steel Authority of India Limited, Recruitment, Trainee, Management, Application for employment",0
"Mortgage loan, Barclays, Rate, HSBC, Finance",0
"Whooping cough, Vaccination, Vaccine",0
"EA Sports College Football, College Football, American football",0
"Stock, Costco Wholesale, NASDAQ:COST",0
"Alexis Bellino, Shannon Storms Beador, The Real Housewives of Orange County, Bravo, Tamra Judge",0
"Broadcom Inc, NASDAQ:AVGO, Nasdaq, Stock split, Artificial intelligence, Stock",0
"Sustainability, Tourism, Environmental, social, and governance, Hospitality industry",0
"GFH Financial Group, Logistics, Investment fund, Finance",0
"Economic growth, Poverty, Olivier De Schutter, United Nations special rapporteur, Human rights, Economy, Economic development",0
"Olympic Games Paris 2024, Canada men's national basketball team, Canada",0
"Alec Baldwin, New Mexico, Halyna Hutchins, Incentive, Joel Souza",5
"Google Drive, Linux, Cloud computing, Operating system, Computer",0
"YouTuber, YouTube, South Korea",0
"Stock, China, Stock market index, Share, SSE Composite Index",0
"Wellington, Mayor of Wellington, Councillor, Council",0
"Real Estate, Ho Chi Minh City, Vietnam, Revenue, Housing, Law",0
"Fear Factor: Khatron Ke Khiladi, Depression, Major depressive disorder, Bigg Boss, Occupational burnout, Rohit Shetty",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"Flat Bridge, Jamaica, Flood, Rio Cobre, Tropical cyclone, Debris",0
"Festus Keyamo, Nigeria, Aviation, Industry",0
"Joe Biden, Kamala Harris, Democratic Party, Gaslighting",5
Kentucky Wildcats men's basketball,0
"Marketing, Brand awareness, Advertising campaign",0
"Major League Baseball All-Star Game, Cleveland Guardians, American League, MLB, José Ramírez",0
"Microsoft, China",0
"License, Supercar, South Australia, Driver's license",0
"Song Joong-ki, Katy Louise Saunders, Descendants of the Sun, Song Hye-kyo",0
Alanna Panday,0
"Martin Lewis, Savings, Finance",0
"Austin, Texas",0
"Alabama, Heat advisory, Heat index",0
"Vatican City, Holy See, United Kingdom, Finance, Pope Francis",0
"TSMC, Semiconductor, Artificial intelligence, Integrated circuit, Taiwan, Semiconductor industry",0
