queries,response
"Jasmine Paolini, Wimbledon, Madison Keys, Tennis",0
"Benjamin Netanyahu, Hamas, Gaza Strip, Gaza, Israel Defense Forces, Ceasefire",5
"Hamas, Yahya Sinwar, Israel",0
"John Deere Classic, PGA TOUR, TPC Deere Run",0
"Brad Pitt, Silverstone Circuit, Formula 1, British Grand Prix, Lewis Hamilton",0
"Fox & Friends, Fox News, Georgia, Mayor, Arabi",0
"Raccoon, Michigan, Choking",0
"Rafael Nadal, Casper Ruud, Tennis, Swedish Open, Association of Tennis Professionals, Carlos Alcaraz",0
"Unidentified flying object, Missouri, Traffic stop",0
"PG&E Corporation, California, Power outage, Heat wave",0
"2024, Cartoon, July 7, Political cartoon, Pakistan",0
"John Belushi, Judith Belushi Pisano, The Blues Brothers, Victor Pisano, Saturday Night Live",0
"Iran, Islamic Republic of Iran Navy, Destroyer, Bandar Abbas, IRIS Sahand, Capsizing",0
"Minnesota Vikings, Accident",0
"Shark Week, Sharks, Discovery Channel",0
"Kyle Larson, NASCAR Cup Series, NASCAR, Chicago",0
"Hurling, Limerick, All-Ireland Senior Hurling Championship, Cork county hurling team, Paul Kinnerk",0
"Ratha Yatra, Jagannath, Hinduism, International Society for Krishna Consciousness",0
"Joe Biden, Strike action, Philadelphia, Trade union, Harrisburg, National Education Association",5
"Kentucky, Mass shooting",0
"Land lot, Square meter, Mexico, Real Estate, Christian Church, Pastor",0
"Luis Suárez, Uruguay national football team, Copa América, Manchester United F.C., Andreas Pereira, Brazil",0
"IndyCar Series, Mid-Ohio Sports Car Course, Hybrid vehicle, Álex Palou, Indy 200 at Mid-Ohio",0
"Tropical cyclone, Atlantic hurricane season, Texas, Texas Department of Agriculture",0
"FIA Formula 3 Championship, Silverstone Circuit, Formula racing",0
"Rob Stone, Colombia national football team, Alexi Lalas, Copa América, UEFA European Championship, United States men's national soccer team",0
"Formula 1, Formula racing, Max Verstappen, Motorsport, 2024",0
"Grand Prix motorcycle racing, Jorge Martín, Francesco Bagnaia, German motorcycle Grand Prix, Marc Márquez, Pramac Racing, Miguel Oliveira, German Grand Prix",0
"The Scream, Edvard Munch, Art theft, Norway, Munch",0
"Serena Williams, Tennis, Hot Ones, Deposit",0
"Riyan Parag, Cricket, India national cricket team, Twenty20 International, Indian Premier League, Rajasthan Royals, Abhishek Sharma, India",0
Guiding Light,0
"Jon Landau, Film producer, Titanic, Avatar, James Cameron, Academy Awards, Lightstorm Entertainment",0
"Joe Biden, Heat wave",5
"Brazil national football team, 2024 Copa América, Brazil, Colombia",0
"Insurance, Tropical cyclone, Storm",0
"SHEIN, Reliance Industries, Reliance Retail, India, Mukesh Ambani, Reliance Fresh, Fast fashion",0
"Julia Roberts, Travis Kelce, Taylor Swift",0
"Rare-earth element, China, Regulation",0
World Chocolate Day,0
"C.F. Pachuca, C.F. Monterrey, Liga MX, Club América",0
"July 6, July 7",0
"Jorge Masvidal, Nate Diaz, Boxing",0
"Thiago Alcântara, Liverpool F.C., FC Bayern Munich, FC Barcelona, UEFA Champions League",0
"National Rally, France, Far-right politics, Marine Le Pen, Jordan Bardella, Immigration",0
"Tennis, Kenya, Olympic Games Paris 2024, Women's Tennis Association, African Games",0
"Def Leppard, Phil Collen, Concert tour, Promises, Journey, Pyromania",0
"WNBA, Indiana Fever, New York Liberty, Triple-Double",0
"WWE Monday Night RAW, Damian Priest, Finn Bálor, Seth Rollins, Liv Morgan, Money in the Bank ladder match, Rhea Ripley",0
"McDonald's, The Bronx, New York City Police Department, Allerton",0
"The Mavericks, Raul Malo",0
"Conor McGregor, Argentina national football team, Lionel Messi, Cristiano Ronaldo, 2024 Copa América, UEFA Euro 2024",0
"Marble sculpture, Bulgaria national football team, Ancient Rome, Archaeologist, Hermes, Statue",0
"Henley Royal Regatta, Rowing, Princeton University",0
"Emma Roberts, Julia Roberts, Eric Roberts",0
Lucy Letby,0
"Taylor Swift, Concert tour, Johan Cruyff Arena",0
"Yuriko Koike, Governor of Tokyo, Japan, Renhō",0
"France, Mali, Niger",0
"Jordan Spieth, Tiger Woods, Cobbs Creek, PGA TOUR",0
"United States national basketball team, Basketball",0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"James Rodríguez, Colombia national football team, 2024 Copa América",0
"Target Corporation, Discounts and allowances",0
"Gabriel Attal, Prime Minister of France, France",0
