queries,response
"Joe Biden, United States presidential debates, Donald Trump, Debate, National Public Radio, Generation Z",5
"Reuters, Democratic Party, Atlanta, Candidate",5
"Benjamin Netanyahu, United States Congress, Israel, Democratic Party, Joe Biden, Prime Minister of Israel",5
"Indiana Fever, Seattle Storm, WNBA, Jewell Loyd",0
"June 28, 2024, First Alert",0
"Amber alert, New Jersey, Paterson, Missing person, Child abduction",0
"George Stephanopoulos, Good Morning America, Alexandra Wentworth, Robin Roberts",0
"General election, Debate, West Yorkshire, 2024",0
"Monolith, Colorado, Las Vegas",0
"Philadelphia Phillies, Bryce Harper, Miami Marlins, Kyle Schwarber, Hamstring",0
"Boston Red Sox, Toronto Blue Jays, Fenway Park",0
