queries,response
"Joe Biden, Laura Loomer, Air Force One, Medicine, Delaware",5
"Boston Red Sox, Chris Martin, Injured list, Relief pitcher, New York Yankees, Inflammation",0
"Venezuela national football team, Canada men's national soccer team, 2024 Copa América",0
"Dallas Cowboys, Jerry Jones, NFL, Saudi Arabia, Craig Carton",0
"UEFA Euro 2024, France national football team, France, Portugal national football team",0
"Carlo Maria Viganò, Pope Francis, Vatican City, Catholic Church, Holy See, Archbishop, Excommunication, Schism",0
"Joe Biden, George Stephanopoulos, Democratic Party, Donald Trump, ABC News",5
"Querétaro F.C., Club Tijuana, Liga MX",0
"Cristiano Ronaldo, Portugal national football team, John Terry, UEFA European Championship",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"Barbados, Tropical wave, Tropical cyclone, Flood, Flash flood",0
"Jorge Masvidal, Nate Diaz, Boxing, Mixed martial arts",0
"Product recall, White noise machine",0
"Phoenix Mercury, Dallas Wings, WNBA, Kahleah Copper, Brittney Griner",0
"Ann Burgess, Tribeca Festival, Hulu, Serial killer, Film festival, Interview, Television documentary",0
"Washington Nationals, St. Louis Cardinals, MLB",0
"St. Louis Cardinals, Pittsburgh Pirates, Pittsburgh",0
"Flood warning, Flash flood, Missouri River, National Weather Service",0
"Israel, Denmark, Hezbollah",0
"Real Madrid CF, UEFA Euro 2024, Turkey national football team, Cristiano Ronaldo, Wayne Rooney, Türkiye",0
"FC Juárez, Liga MX, Atlas F.C., 2024",0
"Volcano, Mount Etna, Volcanic eruption, Italy, Lava, Stromboli, Sicily",0
"Chile, Canada, 2024 Copa América",0
"Santa Clarita, Wildfire, Canyon Country, Saugus, Copper Hill Drive",0
"Raccoon, Michigan, Choking, Cheese",0
"Tornado, China, Shandong",0
"Sami Zayn, WWE, WWE Money in the Bank, Johnny Knoxville, Toronto",0
"Essence Music Festival, Film festival, 2024",0
"PG&E Corporation, California, Heat wave, Power outage",0
"England national football team, Gareth Southgate, UEFA Euro 2024, Switzerland national football team, Slovakia, Ezri Konsa",0
"WWE, Money in the Bank ladder match, Chelsea Green",0
"Hunter Biden, Fox News, Joe Biden, Mock trial",5
"Kylian Mbappé, Real Madrid CF, Paris Saint-Germain F.C., Santiago Bernabéu Stadium, France national football team",0
"Wildfire, Mariposa County, Emergency evacuation, Yosemite National Park",0
"Venezuela, Venezuelans, Nicolás Maduro, Edmundo González Urrutia",0
"Tropical cyclone, Texas",0
"Major League Baseball All-Star Game, MLB, Philadelphia Phillies, Bryce Harper, National League, Aaron Judge, New York Yankees",0
"Iran, Saeed Jalili, Presidential election, Masoud Pezeshkian",5
"Philippines, South China Sea",0
"Gwyneth Paltrow, Derek Blasberg, Goop, Diarrhea, The Hamptons",0
"Shane van Gisbergen, NASCAR, NASCAR Cup Series",0
"North Dakota, Derailment, Railroad car, Hazardous and Toxic Materials",0
"Wildfire, Wharton State Forest, New Jersey Forest Fire Service, Batona Campground, Batona Trail, South Jersey, Forest",0
"United States national basketball team, Basketball",0
"Nebraska Cornhuskers football, Evan Cooper, Defensive back, Matt Rhule, American football, Coaching staff",0
"Croatia women's national football team, University of Virginia, Goalkeeper, Croatian Football Federation, UEFA European Championship",0
"AJ Mendez, CM Punk, Drew McIntyre, WWE Monday Night RAW, Professional wrestling, WWE Money in the Bank",0
"New York Mets, MLB, David Stearns",0
"St. Louis Cardinals, National League, Baseball",0
"UEFA Euro 2024, Spain national football team, Germany, Spain",0
"South Africa national rugby union team, Ireland national rugby union team, Rassie Erasmus",0
"France, National Rally, Far-right politics, Agriculture, 2024, Jordan Bardella",5
"Nicco Annan, Down in the Valley, STARZ, Katori Hall",0
"License, South Australia",0
"Justin Bieber, Mumbai, Mukesh Ambani",0
Cristiano Ronaldo,0
"Kurt Angle, WWE SmackDown!, Bayley, Money in the Bank ladder match, Pro wrestler",0
"Bleach, Bandai Namco Holdings, Anime Expo",0
"Germany, Munich Olympic Stadium, Germany national football team, Olympic Games, Olympiastadion Berlin, FC Bayern Munich, UEFA European Championship",0
"Netherlands national football team, UEFA Euro 2024, Netherlands, Ronald Koeman",0
"Winnipeg Blue Bombers, Ottawa Redblacks, Canadian Football League, Zach Collaros, Chris Streveler",0
"RuPaul's Drag Race All Stars, RuPaul, Recap sequence",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"C.D. Guadalajara, Deportivo Toluca F.C., Liga MX",0
Joe Biden,5
"RWBY, Viz Media, Rooster Teeth, Anime, Manga, Kerry Shawcross, Monty Oum",0
"Hulu, Futurama, 2024",0
"Minnesota Twins, Royce Lewis, MLB",0
"Clairo, Benefit concert, King Krule, Earl Sweatshirt, London, Sudan, FKA twigs, Daniel Caesar, Troxy, Mos Def",0
"Orlando Magic, Franz Wagner, NBA",0
"Edmonton Oilers, Ryan McLeod, Buffalo Sabres, National Hockey League, Ice hockey",0
"Texas Rangers, Nathan Eovaldi, MLB, Boston Red Sox, American League, Baseball, Pitcher",0
"Venezuela, Miami, Indictment, David Rivera, Presidential election",5
"Argentina, France, France national rugby union team",0
"Tour de France, Remco Evenepoel, Tadej Pogačar, Time trial",0
"Money laundering, Spain, France, Europol, Europe",0
"Pakistan, Zimbabwe national cricket team, One Day International, Twenty20 International, Zimbabwe, International Cricket Council",0
