queries,response
"Greg Abbott, Taiwan, Governor of Texas",5
"Jon Landau, Film producer, Titanic, Avatar, James Cameron",0
"Organ transplantation, Kidney transplantation, Illegal immigration, United States district court",5
"Song Joong-ki, Katy Louise Saunders",0
"Organisation of Islamic Cooperation, Vaccine, COMSTECH, Indonesia, Pakistan, Jakarta",0
"Real Estate, Ho Chi Minh City, Vietnam, Housing, Hanoi, Revenue",0
"Landslide, Indonesia, Gold, Sulawesi",0
"Dan Patrick, Acting governor, Greg Abbott, Lieutenant Governor of Texas, Tropical cyclone",5
"Cholera, Myanmar (Burma), Yangon, Severe diarrhea",0
"Galveston, Tropical cyclone, Texas",0
"Dhaka, Thailand, Thai cuisine, Bangladesh, Bangkok, Pan Pacific Hotels and Resorts, July 10",0
"Yong Jun-hyung, Kim Hyun-a, K-pop, 4Minute",0
"SaskPower, Energy storage, Battery storage power station, Saskatchewan, Regina, Renewable energy",0
"Tesla, Constellation Brands, Stock, Nasdaq",0
"Stonehenge, Protest, Climate movement",0
"New York Mets, Pittsburgh Pirates, Francisco Lindor, Aroldis Chapman",0
"Dominica, Tropical cyclone, Roosevelt Skerrit, Flood",0
"LA Galaxy, Minnesota United FC, MLS",0
"Jennie Kim, BLACKPINK, CHANEL, Nose piercing, K-pop",0
"Tropical cyclone, Louisiana, National Hurricane Center, Atlantic hurricane season, 2024",0
"Rex Minerals, Takeover, ASX, ASX:RXM, Copper, Stock",0
"China, International trade, Economics",0
"Syria, China",0
"Indonesia, Indonesian National Police, North Sumatra",0
"Lagos University Teaching Hospital, Medicine, Power outage, Protest, Electric power",0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"Flood warning, Missouri River, Flash flood",0
"La France Insoumise, Emmanuel Macron, Jean-Luc Mélenchon",0
"Titanic, Law, Associated Press",0
"Boston Red Sox, New York Yankees, Masataka Yoshida",0
"Seven Samurai, Akira Kurosawa, Kanbê Shimada, Takashi Shimura",0
"Emcure Pharmaceuticals, Pharmaceutical industry, Initial public offering",0
"China, Purchasing Managers' Index, Manufacturing",0
"Finance, Cost of living, Fianna Fáil, Tax credit, Government budget, Jack Chambers, Minister for Finance of Ireland",0
"Death Valley, Heat wave, California",0
"Iran, Islamic Republic of Iran Navy, Capsizing, Destroyer, IRIS Sahand, Bandar Abbas, Frigate",0
"General Motors, Carbon dioxide, United States Environmental Protection Agency",0
"Singapore, App store",0
"Tourism, Jordan, Wego",0
"TSMC, NYSE:TSM, 5 nm process",0
"Liangzhu culture, China, Hangzhou, Archaeology, Zhejiang",0
"Electric bicycle, Coroner, Li Battery, Bristol",0
"The Beatles, Los Angeles, Hollywood Sign",0
"NASCAR, NASCAR Cup Series, Alex Bowman, Chicago",0
"Portland Timbers, Nashville SC, Jonathan Rodríguez",0
"Sri Lanka, Debt restructuring, Finance, Ranil Wickremesinghe",0
"Far-right politics, Björn Höcke, Alternative for Germany, Nazism",0
"Armaan Malik, Bigg Boss",0
"Myanmar (Burma), China, Military junta",0
"Vulnerability, OpenSSH, Secure Shell, Arbitrary code execution, Computer security, Qualys, Common Vulnerabilities and Exposures, Linux",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"Milwaukee Bucks, NBA Draft",0
"Baidu, Alibaba Group, NASDAQ:JD, JD.com, Artificial intelligence industry in China, Stock, NASDAQ:BIDU",0
"Michael Rubin, Kim Kardashian, Independence Day (United States)",0
"Central Asia, China, Belt and Road Initiative, Kazakhstan, Europe, Freight train",0
"Equinor, Petroleum industry, TotalEnergies, Petoro, Norway, Energy",0
"Video game modding, Bethesda Softworks",0
"Welspun World, Investment fund, Crore, Logistics, India",0
"Algeria, Agriculture, Italy",0
"Amsterdam Airport Schiphol, 2027",0
"Miami Hurricanes football, Offensive lineman, Mario Cristobal",0
