queries,response
"Sergio Pérez, Red Bull Racing, Formula 1, British Grand Prix, Max Verstappen, Christian Horner",0
"John Deere Classic, Séamus Power, PGA TOUR, Open Championship, TPC Deere Run",0
"Lewis Hamilton, Grand Prix motorcycle racing, Formula 1, Gresini Racing, Fausto Gresini",0
"Raccoon, Choking, Michigan",0
"Benjamin Netanyahu, Hamas, Gaza Strip, Gaza, Israel Defense Forces, Ceasefire",0
"Carlos Alcaraz, Wimbledon, Aleksandar Vukic, Tennis",0
"Roger Waters, Pink Floyd, Israel, Piers Morgan, Hamas, Antisemitism",0
"Georgia, Mayor, Fox & Friends, Fox News, Arabi",5
"Tropical cyclone warnings and watches, Tropical cyclone, Texas, National Weather Service",0
"Unidentified flying object, Missouri, Traffic stop",0
"Thiago Alcântara, Liverpool F.C., FC Barcelona, FC Bayern Munich, UEFA Champions League",0
"PG&E Corporation, California, Power outage, Heat wave",0
"McLaren, Formula 1, Ministry of Defence, Hypersonic speed",0
"Iran, Destroyer, IRIS Sahand, Islamic Republic of Iran Navy, Bandar Abbas, Capsizing",0
"John Belushi, Judith Belushi Pisano, The Blues Brothers, Victor Pisano, Saturday Night Live",0
"Land lot, Square meter, Mexico, Real Estate, Christian Church, Pastor",0
"Formula 1, Williams Racing, James Vowles, Formula racing, SJM Theodore PREMA Racing",0
"Aviation accident and incident, Eatonville",0
"IndyCar Series, Mid-Ohio Sports Car Course, Hybrid vehicle, Álex Palou, Indy 200 at Mid-Ohio",0
"GAIS, Hammarby Fotboll, Allsvenskan",0
"2024, Cartoon, July 7, Political cartoon, Pakistan",0
"Minnesota Vikings, Accident",0
"Uganda, Athletics, Olympic Games Paris 2024, Diamond League, Sprint, Jacob Kiplimo",0
"France, Mali, Niger",0
"FIA Formula 3 Championship, Silverstone Circuit, Formula racing",0
"Joe Biden, Strike action, Philadelphia, Trade union, Harrisburg, National Education Association",5
"Mark Rutte, Netherlands, Ukraine, NATO, Secretary General of NATO",0
"NASCAR, NASCAR Cup Series, Chicago",0
"Minnesota Timberwolves, NBA Summer League",0
"Shark Week, Sharks, Discovery Channel",0
"Rare-earth element, China, Regulation",0
"Luis Suárez, Uruguay national football team, Manchester United F.C., Copa América, Uruguay, Brazil, Andreas Pereira",0
"Canada men's national basketball team, Shai Gilgeous-Alexander, Basketball, Canada, Oklahoma City Thunder, Jamal Murray, Olympic Games",0
"Kentucky, Mass shooting",0
"Ratha Yatra, Jagannath, Hinduism, International Society for Krishna Consciousness",0
"Malik Monk, Sacramento Kings, NBA",0
Guiding Light,0
"Serena Williams, Tennis, Hot Ones, Deposit",0
"Riyan Parag, Cricket, India national cricket team, Twenty20 International, Indian Premier League, Rajasthan Royals, Abhishek Sharma, India",0
World Chocolate Day,0
"Joe Biden, Heat wave",5
"Rob Stone, Colombia national football team, Alexi Lalas, Copa América, UEFA European Championship, United States men's national soccer team",0
"Grand Prix motorcycle racing, Jorge Martín, Francesco Bagnaia, German motorcycle Grand Prix, Marc Márquez, Pramac Racing, Miguel Oliveira, German Grand Prix",0
"Oakland, Flash mob, Looting",0
"Jon Landau, Film producer, Titanic, Avatar, James Cameron",0
"Ederson, Manchester City F.C., Goalkeeper, Al-Nassr FC, Saudi Pro League, Premier League, Saudi Arabia",0
"Target Corporation, Discounts and allowances",0
"The Scream, Edvard Munch, Art theft, Norway, Munch",0
"Minions, Despicable Me, Steve Carell",0
"Basketball, FIBA, United States national basketball team, New Zealand",0
"C.F. Pachuca, C.F. Monterrey, Liga MX, Club América",0
Lucy Letby,0
"Conor McGregor, Argentina national football team, Lionel Messi, Cristiano Ronaldo, 2024 Copa América, UEFA Euro 2024",0
Smith Island,0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"Brazil national football team, 2024 Copa América, Brazil",0
"Taylor Swift, Travis Kelce, Patrick Mahomes, Kansas City Chiefs, Mary’s Song (Oh My My My), Amsterdam",0
"Hattiesburg, Threat, Bomb threat",0
"Basketball, Phoenix Suns, NBA Summer League, Jamestown",0
"Jorge Masvidal, Nate Diaz, Boxing",0
"Canada, Unemployment",0
