queries,response
"Türkiye national football team, UEFA Euro 2024, Türkiye",0
"Xbox network, Microsoft",0
"Robert F. Kennedy Jr., Dog",0
"Ann Wilson, Heart, Concert tour",0
"Cranberry Township, Cranberry Twp Police Department, Pennsylvania",0
"McDonald's, Garlic sauce",0
"Dota 2, Esports, 2024",0
"Ralf Rangnick, Austria national football team, Manchester United F.C., UEFA Euro 2024",0
"Cranberry Township, Shelter-in-place",0
"Microsoft Windows, Operating system, Windows Recovery Environment",0
"Egg, Product recall, Michael Foods, FSIS",0
"Türkiye, Recep Tayyip Erdoğan, NATO summit, Europe, Collective security, United States Department of State, John R. Bass",0
"William Jones Cup, Philippines men's national basketball team, ABS-CBN, Basketball, Philippines, FIBA",0
"Russia, European Union, Economic sanctions, Ukraine, Liquefied natural gas",0
"2024, July 2",0
"Kemba Walker, Basketball, Boston Celtics, NBA All-Star Game, Charlotte Hornets, UConn Huskies men's basketball",0
"UEFA Euro 2024, Romania national football team",0
"Luka Dončić, Slovenia, Dallas Mavericks, Slovenia men's national basketball team, Basketball, Olympic Games",0
"Microsoft, Windows Update, Operating system",0
"North Korea, Ballistic missile",0
"Costa Rica national football team, Colombia national football team, Colombia, 2024 Copa América",0
"Calistoga, Napa County, Wildfire, California Department of Forestry and Fire Protection, Old Lawley Toll Road",0
"Blake Anderson, Utah State Aggies football, Head coach, College Football, Arkansas State Red Wolves football",0
"Alzheimer's disease, Food and Drug Administration, Eli Lilly and Company, Dementia",0
"United States Marshals Service, Missing person",0
"Arizona, Excessive heat warning, Heat wave, Phoenix",0
"Esports, Saudi Arabia",0
"Antony Blinken, United States Secretary of State, Ukraine, Vladimir Putin, Russo-Ukrainian War, Israel, Foreign policy, Hamas, Brookings Institution",5
"Red Lobster, Flavor Flav, Public Enemy",0
"Stingray, Aquarium & Shark Lab by Team ECCO, Charlotte",0
"Jen Psaki, Afghanistan, White House Press Secretary, Joe Biden, Republican Party",5
Esports,0
"Rudy Giuliani, Disbarment, Donald Trump, Mayor of New York City",5
"Tenerife, Missing person",0
"Kate Winslet, Titanic, Leonardo DiCaprio, James Cameron",0
"Coldplay, Glastonbury Festival, Michael J. Fox, Chris Martin",0
Elizabeth Hurley,0
"League of Legends Champions Korea, League of Legends, Esports, T1, KT Rolster, Hanwha Life Esports",0
"Joe Biden, Hunter Biden, The White House, Democratic Party",5
"Arby's, Potato cake, Potato, Kyle MacLachlan",0
"Pelé, Brazil, Brazil national football team",0
"Tornado, Funnel cloud, National Weather Service, Iowa",0
"Basketball, Bahrain, San Juan",0
"Volodymyr Zelenskyy, President of Ukraine, Russia, Vladimir Putin, Pew Research Center",0
"Brominated vegetable oil, Food and Drug Administration, Drink, Food additive",0
"Las Vegas Aces, Indiana Fever, WNBA",0
"Wimbledon, Elias Ymer, Tennis, Andy Murray, Mikael Ymer, Centre Court | Wimbledon",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"2024, July 3, Anna Maria Island",0
"Mobile Legends: Bang Bang, Esports",0
"Pasig, July 2, Holiday, Bongbong Marcos, Philippines",0
"Rocket, Space launch",0
"Greece, Severe weather, Thunderstorm",0
"Cody Gakpo, Liverpool F.C., UEFA Euro 2024, Netherlands national football team, Arne Slot, Netherlands",0
"Eminem, Big Sean, Hip hop music",0
"Bahamas men's national basketball team, Basketball, The Bahamas, Eric Gordon",0
"GitLab, Vulnerability, Common Vulnerabilities and Exposures, CI/CD, Continuous integration",0
"Gold, Yellowcake, New South Wales, Finance",0
"Joe Biden, Extreme weather, Climate change",5
"Kamala Harris, Joe Biden",5
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"Arrow McLaren, IndyCar Series, Christian Lundgaard, Alexander Rossi, McLaren, Indianapolis 500",0
"NATO summit, Washington",5
"Kazakhstan, Astana, 2024",0
"Fayetteville, North Carolina",0
"Rocket League, FIFAe World Cup, Esports, Football Manager, World Cup",0
"Madhya Pradesh, Income tax, Mohan Yadav, Finance",0
"Shanghai Pudong International Airport, Pudong, Shanghai, Tourism",0
"Keg, Forecasting, Drink, The Keg Steakhouse + Bar - Ottawa Market",0
"Butte County, Oroville, Felony, Warrant",0
