queries,response
"Fireworks, Independence Day (United States), July 4, 2024, Pennsylvania",0
"Major League Baseball All-Star Game, Houston Astros, MLB, José Altuve, American League, Texas Rangers",0
"Catonsville, Independence Day (United States), Parade",0
"D.C. United, FC Cincinnati, MLS",0
"Beverly Hills Cop, Eddie Murphy, Axel Foley, Action, Judge Reinhold, John Ashton",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Nathan's Famous, Hot dog",0
"Orlando City SC, Toronto FC, MLS",0
"Criciúma Esporte Clube, Cruzeiro Esporte Clube, Campeonato Brasileiro Série A",0
"Simi Valley, Wildfire, Ventura County Fire Department, Sharp Road, California",0
"Cuiabá Esporte Clube, Botafogo de Futebol e Regatas, Campeonato Brasileiro Série A, Clube de Regatas do Flamengo",0
"Halle Bailey, DDG, BET Awards, Chloe Bailey",0
"Jorge Masvidal, Nate Diaz, Boxing",0
"Texas, Independence Day (United States)",0
"Saks Fifth Avenue, Neiman Marcus, Amazon.com, Hudson's Bay Company, HBC",0
"Michigan, Michigan Department of Transportation, Independence Day (United States)",0
"Phoenix Mercury, WNBA, Dallas Wings",0
"July 3, 2024",0
Independence Day (United States),0
"Cincinnati Reds, MLB, New York Yankees",0
"Inter Miami CF, MLS, Lionel Messi, Charlotte",0
"Moses, Ten Commandments, Reliquary, Archaeologist, Archaeology, Relic, Austria",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"Conservative Party, United Kingdom, Labour Party, Austerity, Brexit, Tory",0
"Medal of Honor, Joe Biden, American Civil War, Philip G. Shadrach, Confederate States of America, Great Locomotive Chase",5
"Fireworks, Sacramento, School, Fundraising, A. M. Winn Elementary School",0
"Houston Astros, Toronto Blue Jays, Yordan Álvarez",0
"Lower Lake, Emergency evacuation, Wildfire, Lake County, Structure fire",0
"New Jersey, Independence Day (United States), Hilda Estevez, Humidity",0
"Robert F. Kennedy Jr., Dog",0
"Jamaica, Digicel, Tropical cyclone, Communication",0
"Alabama, Alabama Department of Transportation, Florida, Independence Day (United States)",0
"Independence Day (United States), Rotary International, Carnival",0
"Robby Fabbri, Detroit Red Wings, Anaheim Ducks, National Hockey League, Goaltender, Ice hockey",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"Sugarfire Smoke House, Mike Johnson, St. Louis, Independence Day (United States)",0
"San Antonio Spurs, France, Olympic Games Paris 2024",0
"Tim Anderson, Miami Marlins, Shortstop, MLB, Chicago White Sox",0
"Pittsburgh Pirates, St. Louis Cardinals, MLB",0
"Despicable Me, Minions, Steve Carell, Illumination",0
"The Lego Group, Jaws",0
"Humidity, New York",0
"Holiday, Independence Day (United States)",0
"Discounts and allowances, Independence Day (United States), Cabela's",0
"Piña colada, Drink, Hilton Hotels & Resorts, Ice cream, Puerto Rico, Pineapple, Cocktail",0
"Non-compete clause, Federal Trade Commission",0
Fireworks,0
"United States national basketball team, FIBA Under-17 Basketball World Cup, FIBA, Basketball, Philippines",0
"Atlanta United FC, MLS, Botafogo de Futebol e Regatas, Argentina national football team",0
"Wimbledon, Matteo Berrettini, Tennis, Yannick Hanfmann",0
