queries,response
"Taiwan, Greg Abbott, Governor of Texas",5
"Portland Timbers, Nashville SC, Providence Park",0
"Texas, Dan Patrick, Acting governor, Greg Abbott, Lieutenant governor, Tropical cyclone",5
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"Yong Jun-hyung, Kim Hyun-a, K-pop, 4Minute",0
"Flood, Manawa, Wisconsin, Flash flood",0
"Game of Thrones, Prince Aegon Targaryen, Ewan Mitchell",0
"LA Galaxy, Los Angeles FC, MLS, Rose Bowl Stadium, El Tráfico",0
"C.F. Pachuca, C.F. Monterrey, Liga MX",0
"Flash flood, Flash flood warning, Columbia County",0
"San Francisco Giants, Austin Slater, Cincinnati Reds",0
"Galveston, Emergency evacuation, Tropical cyclone",0
"Emcure Pharmaceuticals, Pharmaceutical industry, Initial public offering",0
"Utah, Marysvale, Wildfire",0
"Tahoe National Forest, Lake Tahoe, Wildfire, U.S. Department of Agriculture Forest Service, Truckee, California Department of Forestry and Fire Protection, Soda Springs",0
"Bharat Electronics, Share price, NSE:BEL, BSE SENSEX, Share, India",0
"Vancouver Whitecaps FC, Minnesota United FC, MLS, Ryan Gauld, Brian White, Allianz Field",0
"Sporting Kansas City, FC Dallas, MLS, Children's Mercy Park",0
"Stock, IndusInd Bank, NIFTY 50, Titan Company, Bandhan Bank, Marico, Tata Motors, BSE SENSEX",0
"New York Yankees, Boston Red Sox",0
"Jean-Luc Mélenchon, La France Insoumise, Left-wing politics, Emmanuel Macron, National Rally",0
"Colorado Rapids, MLS",0
"Dominica, Tropical cyclone, Roosevelt Skerrit, Flood",0
"Los Angeles Sparks, Phoenix Mercury, WNBA",0
"Tropical cyclone, Louisiana, Atlantic hurricane season, Storm",0
"San Jose Earthquakes, Chicago Fire FC, MLS",0
"Hong Kong, Stock, Stock market index, Hang Seng China Enterprises Index",0
Alanna Panday,0
"Seattle Storm, Chicago Sky, WNBA",0
"Joe Biden, Strike action, Trade union, Philadelphia, National Education Association",5
"Gabriel Attal, Prime Minister of France, France, Emmanuel Macron, Resignation",0
"Kenley Jansen, Boston Red Sox, Save",0
"Hannibal Directive, Israel Defense Forces, Gaza Strip, Hamas, Haaretz",0
"Tesla, Constellation Brands, Stock, Nasdaq",0
"Kevin Durant, United States national basketball team, Phoenix Suns, Basketball, Olympic Games",0
"Garden Grove, Hit and run",0
"Alice Munro, Abuse, Gerald Fremlin",0
"Texas Rangers, Major League Baseball All-Star Game, Bruce Bochy, American League All-Star Team, American League, MLB, Marcus Semien, Kirby Yates",0
"Shark Week, Discovery Channel, Sharks, John Cena",0
"Artificial intelligence, Workplace",0
Boeing 737 MAX,0
"Bhad Bhabie, Abuse",0
"FC Barcelona, Spain national football team, Mikel Merino, Dani Olmo, Spain, Real Sociedad, UEFA Euro 2024",0
"National Rally, France, Far-right politics, Marine Le Pen, Jordan Bardella, Immigration, Government",5
"Jennie Kim, BLACKPINK, CHANEL, Nose piercing, K-pop, Pop-up retail",0
"Probation Officer, New Zealand, China",0
"Giannis Antetokounmpo, Greece, Basketball, Olympic Games Paris 2024, FIBA World Olympic Qualifying Tournament, FIBA",0
"Cryptocurrency, U.S. Securities and Exchange Commission, Ripple Labs, Binance",5
"KOSPI, Share, Stock",0
"Mars, Meteorite, InSight, NASA, Meteoroid",0
"Christian Vázquez, Minnesota Twins, Chicago White Sox, Catcher",0
"Vedanta Limited, Vedanta Resources, Konkola Copper Mines, Zambia",0
"July 7, 2024",0
"Sanrio, Junji Ito, Hello Kitty",0
"Manga, Isekai",0
"Switzerland, Natural disaster, Storm, Disaster",0
"Niall Horan, One Direction, Harry Styles",0
"Panay, Philippines, GMA Integrated News, Japan",0
