queries,response
"Jon Landau, Film producer, Titanic, Avatar, James Cameron",0
"New York Yankees, Boston Red Sox, Rafael Devers",0
"Flood warning, Missouri River, Flash flood",0
"Korea International Trade Association, Greg Abbott, Dallas, Governor of Texas, South Korea",5
"Real Estate, Ho Chi Minh City, Vietnam, Housing, Hanoi, Revenue",0
"Iran, Islamic Republic of Iran Navy, Capsizing, IRIS Sahand, Destroyer, Bandar Abbas, Frigate",0
"Lagos University Teaching Hospital, Medicine, Power outage, Protest, Electric power",0
"Landslide, Indonesia, Gold, Sulawesi",0
"Indonesia, North Sumatra, Indonesian National Police",0
"Galveston, Tropical cyclone",0
"NASCAR, NASCAR Cup Series, Alex Bowman, Chicago",0
"Florida, Heat advisory",0
"Dominica, Tropical cyclone, Roosevelt Skerrit, Flood",0
"McDonald's, Walmart, Course credit, Higher Education School, Résumé",0
"C.F. Pachuca, C.F. Monterrey, Liga MX",0
"Organisation of Islamic Cooperation, Vaccine, COMSTECH, Indonesia, Pakistan, Jakarta",0
"Thailand, Tourism, Bangkok, Tourism Authority of Thailand",0
"France, Meteorology, Storm, Météo-France",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"Tesla, Constellation Brands, Stock, Nasdaq",0
"Mayor, Fox News, Georgia, Fox & Friends, Arabi",5
"Middle River, Baltimore County Police Department, Taos Circle",0
"American Red Cross, Texas, Volunteering, Tropical cyclone",0
"Dan Patrick, Acting governor, Greg Abbott, Lieutenant Governor of Texas, Tropical cyclone",5
"Page Industries, BSE SENSEX, Stock, Share price, Share",0
"Song Joong-ki, Katy Louise Saunders",0
"Texas Rangers, Major League Baseball All-Star Game, Bruce Bochy, American League All-Star Team, American League, Marcus Semien, MLB, Kirby Yates",0
"Death Valley, Heat wave, California",0
"WWE NXT, NXT Championship, Ethan Page",0
"Los Angeles Sparks, Phoenix Mercury, WNBA",0
"Michigan Wolverines football, Linebacker, American football, Don Martindale",0
"Portland Timbers, Nashville SC, Jonathan Rodríguez, Providence Park",0
"Artificial intelligence, Synthetic data, AI accelerator, Forrester Research",0
"New York Mets, Pittsburgh Pirates, Francisco Lindor, Aroldis Chapman",0
"Framingham Country Club, Massachusetts Amateur, Massachusetts, Punter, New England Patriots",0
