queries,response
"Jorge Masvidal, Nate Diaz, Boxing",0
"Shane Mosley Jr., Daniel Jacobs, Boxing",0
"Brazil national football team, Rodrygo, Real Madrid CF, Nahitan Nández, Video assistant referee",0
"Uruguay national football team, Copa América, Marcelo Bielsa, Uruguay, Leeds United",0
"Shakur Stevenson, Artem Harutyunyan, Boxing, Top Rank",0
"Brazil national football team, 2024 Copa América, Brazil, Colombia",0
"Oklahoma, Excessive heat warning, Severe weather, Heat wave",0
"C.D. Guadalajara, Deportivo Toluca F.C., Liga MX",0
"Malik Monk, Sacramento Kings, NBA",0
"2024 Copa América, Argentina national football team, Overtime, Uruguay national football team, CONMEBOL",0
"Real Salt Lake, Atlanta United FC, MLS, Diego Luna",0
"Jordan Pickford, England national football team, Goalkeeper, Switzerland national football team, Everton F.C., UEFA Euro 2024, Gareth Southgate",0
"Brazil, 2024, Automotive industry",0
"Kevin Owens, WWE SmackDown!, Randy Orton, WWE Money in the Bank, Professional wrestling, Cody Rhodes",0
"FC Cincinnati, Inter Miami CF, MLS",0
"Carlos Salcedo, Cruz Azul, Paola Salcedo, Mexico, Liga MX",0
"Ratha Yatra, International Society for Krishna Consciousness, Kolkata, Hinduism, Shree Jagannatha Temple Puri",0
"WWE Monday Night RAW, Damian Priest, Finn Bálor, Seth Rollins, Liv Morgan, Money in the Bank ladder match",0
"Formula 1, George Russell, Mercedes AMG Petronas F1 Team, British Grand Prix, Silverstone Circuit",0
"Nate Diaz, Conor McGregor, Ultimate Fighting Championship, Mixed martial arts, Dana White",0
"Seattle Sounders FC, New England Revolution, MLS, Albert Rusnák, Jordan Morris",0
"Interstate 405, Sherman Oaks, Los Angeles",0
"James Rodríguez, Colombia national football team, 2024 Copa América",0
"Washington Mystics, Minnesota Lynx, WNBA, Napheesa Collier",0
"New York City FC, MLS, Gyasi Zardes, Austin",0
"Gennady Golovkin, Boxing, Olympic Games, Canelo Álvarez",0
"Islam, Muharram, Islamic New Year, Hijri Calendar, 2024",0
"WWE, Naomi, Ariane Andrew, Funkadactyls",0
"NJ/NY Gotham FC, National Women's Soccer League, BMO Stadium",0
"Arizona Diamondbacks, San Diego Padres",0
"Robert F. Kennedy Jr., Dog",0
"Justin Bieber, Mukesh Ambani, Mumbai",0
"Running of the bulls, Festival of San Fermín, Pamplona, Spain, Bullfighting",0
"PG&E Corporation, California, Power outage, Heat wave",0
"Norwich City F.C., Copa América, Panama, Josh Sargent, EFL Championship",0
"John Cena, WWE, WWE Money in the Bank",0
"Stabbing, Naperville, Saddlebrook Drive",0
"Insurance, Tropical cyclone, Storm",0
"WWE, Chelsea Green, Money in the Bank ladder match",0
"Kazuto Ioka, Fernando Daniel Martinez, Boxing, Super flyweight",0
"Colorado Rockies, Kansas City Royals, Brenton Doyle",0
"Netflix, Sperm donation",0
"Ederson, Manchester City F.C., Goalkeeper, Al-Nassr FC, Premier League, Saudi Pro League, Saudi Arabia",0
Boxing,0
"Mass shooting, Kentucky",0
"Orlando Salido, Vasiliy Lomachenko, Boxing, Accident",0
"Jon Landau, Film producer, Titanic, Avatar, James Cameron, Academy Awards, Lightstorm Entertainment",0
Tanabata,0
"Orlando City SC, D.C. United, MLS",0
"Associated Press, July 6, 2024, Keir Starmer",0
"Odisha, Droupadi Murmu, Ratha Yatra, Puri, Bhubaneswar",0
