queries,response
"Rishi Sunak, Labour Party, Conservative Party, United Kingdom, Keir Starmer",0
"Argentina national football team, Lionel Messi, Nicolás Otamendi, Olympic Games Paris 2024, Javier Mascherano, Copa América",0
"Chile national football team, Argentina national football team, 2024 Copa América",0
"Fireworks, La Puente, California, Explosion, Pyrotechnics",0
"Labour Party, Pound sterling, United Kingdom general elections overview",0
"Ala Moana Center, Independence Day (United States)",0
"Oil refinery, Scotland, Scottish National Party",0
"Sharks, South Padre Island, Texas",0
"Liberal Democrats, Ed Davey, Conservative Party, Liberalism",5
"Washington Mystics, Las Vegas Aces, WNBA",0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"Ecuador national football team, Mexico, 2024 Copa América, Ecuador",0
"Kendrick Lamar, Drake, Hip hop music, Whitney Alford",0
"Cryptocurrency, Bitcoin, Ethereum, Ripple",0
"Ryan Garcia, World Boxing Council, Racism",0
"UEFA Euro 2024, Cristiano Ronaldo, France national football team, Portugal national football team, England national football team",0
"General election, United Kingdom",0
"Emiliano Martínez, Aston Villa F.C., Argentina national football team, Goalkeeper, Summer Olympic Games, Unai Emery, Premier League",0
"General election, Fife, Labour Party, Scottish National Party, Glenrothes, Liberal Democrats",0
"Upper Bann, Carla Lockhart, Democratic Unionist Party, General election, Sinn Féin",5
"Chile, Bond, Debt, Social impact bond, Euro, Bond market, Emerging market",0
"Rishi Sunak, Kemi Badenoch, Leader of the Conservative Party, Leadership, Priti Patel",0
"General election, Elections in the United Kingdom, 2024",0
"Michael Rubin, The Hamptons, Kim Kardashian, Emily Ratajkowski, Independence Day (United States), Circuit party",0
"Conservative Party, Kwasi Kwarteng, Basildon and Billericay",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"Sporting Kansas City, Colorado Rapids, MLS, Dick’s Sporting Goods Park",0
"Spain national football team, UEFA Euro 2024, Georgia, Germany, FC Barcelona",0
"MLS, Copa América, Premier Sports, LA Galaxy, USL Championship",0
"Yemen, Airstrike, United Kingdom, Taizz, Red Sea, Houthi movement, Israel, Al Hudaydah",0
"France, National Rally, Far-right politics, Marine Le Pen, Emmanuel Macron",5
"Star, Hubble Space Telescope, Nebula, NASA",0
"Venezuela, Copa América, Mexico, Venezuelans, Mexico national football team, Americas",0
"George Cottrell, Nigel Farage, UK Independence Party, United Kingdom",0
"Venezuela national football team, Canada, 2024 Copa América",0
"Fireworks, Independence Day (United States), New York, Macy's",0
"Lionel Messi, Argentina, Canelo Álvarez, 2022 World Cup, 2022",0
