queries,response
"Joe Biden, Karine Jean-Pierre, White House Press Secretary",5
"Novak Djokovic, Jelena Djokovic, Wimbledon, Tennis player",0
"Overwatch, Blizzard Entertainment, Transformers",0
"Hunter Biden, Joe Biden, The White House",5
"NATO, Russia, Donald Trump, Member states of NATO",5
"New York Mets, Edwin Diaz, Pittsburgh Pirates, Luis Torrens, Pitcher, MLB",0
"BK Häcken, Västerås SK Fotboll, Allsvenskan",0
"Asteroid, Earth, NASA, near-Earth object",0
"Measles, Vaccination, Vaccine, MMR vaccine, Mumps, Clinic",0
"The Bachelorette, The Bachelor, American Broadcasting Company",0
"Nigeria, National Grid, Electrical grid, Power outage",0
"Bob Menendez, United States Senator",5
"Germany national football team, UEFA Euro 2024, Germany, Marc Cucurella, Anthony Taylor, Handball",0
"California, Bond, School",0
"Tourism, Canary Islands, Tenerife, Protest",0
"Spain, Tourism, Housing, Airbnb",0
"Nicolas Cage, Horror, Maika Monroe, Oz Perkins",0
"Microsoft, Employee, California, California Civil Rights Department",0
"NASA, Engineer, Engineering, Jet Propulsion Laboratory",0
"Insurance, Nepal",0
"Korea International Trade Association, Greg Abbott, Dallas, Governor of Texas, South Korea",5
"USPS, United States Postal Service",0
"International Baccalaureate, International Baccalaureate Diploma Programme, Student, School, GEMS Education, Dubai",0
"Higher education, Higher Education School, Education, Student",0
"Résumé, Artificial intelligence, Career, Recruitment, Cover letter",0
"FIBA under-18 Asian Championship, FIBA, Australia, Basketball, China, Women's Asia Cup",0
"Google, Artificial intelligence, Greenhouse gas",0
"Newport Beach, Fashion Island, New Zealand, California",0
"Ukraine, Poland, NATO, Małgorzata Kidawa-Błońska",0
"Insurance, Berkshire Hathaway, Nordic countries, Business Wire, Finance",0
"Flood warning, Missouri River, Flash flood",0
"Communication, Europe, Media, Fontina, Press release",0
"Myanmar (Burma), Stimulant, Yangon, Narcotic, Aung Mingalar Highway Bus Stop, Tablet",0
"Artificial intelligence, California, Regulation",0
"Nathan's Hot Dog Eating Contest, Nathan's Famous, Hot dog, Joey Chestnut, Patrick Bertoletti, Miki Sudo",0
"Rare-earth element, China, Regulation",0
"Hiking, Phoenix, Arizona, South Mountain Village, South Mountains (Arizona)",0
"Ukraine, Russia, Kyiv, Children's hospital",0
"Yong Jun-hyung, Kim Hyun-a, K-pop, 4Minute",0
"Rice, India, Narendra Modi, Karnataka, Indian National Congress, Government",0
"Abortion, Arizona, Ballot, Nebraska",0
"Smurfit Kappa Group, WestRock, London Stock Exchange",0
"Mosquito, Triple E, Virus, West Nile virus, Massachusetts, Mosquito-borne disease",0
"MetLife, Investment fund, Investment management, Private equity, METLIFE INVESTMENT ADVISORS COMPANY, LLC, Fund of funds, Lexington Partners",0
"Flash flood, Flash flood warning, Columbia County",0
"Wildfire, Thousand Oaks, California, Ventura County Fire Department",0
"Alabama, Heat advisory, Heat index",0
"Russia, Cryptocurrency, Stablecoin, Economic sanctions, Central Bank of the Russian Federation, Digital currency",0
"Earth's inner core, Earth, Earth's outer core",0
"Quantum computing, Computing, Quantum mechanics",0
"Real Estate, Ho Chi Minh City, Vietnam, Revenue, Housing, Law",0
"Microsoft, China",0
"YouTuber, YouTube, South Korea",0
"Alzheimer's disease, Food and Drug Administration, Eli Lilly and Company, Dementia",0
"Cloud computing, Amazon.com, Amazon Web Services, Australian Government",0
"Health care, Medicine, Medical Research Future Fund, Artificial intelligence",0
"Steel Authority of India Limited, Recruitment, Trainee, Management, Application for employment",0
"Horse, Interstate 5, Los Angeles, Interstate 210, California",0
"Jadon Sancho, Manchester United F.C., Erik ten Hag, Borussia Dortmund, Juventus F.C.",0
"Real Estate, Real Estate Broker",0
"Robotaxi, Self-driving car, Mobileye, Stock, Rimac Automobili, Waymo, Tesla, Investment",0
"Philadelphia 76ers, Oklahoma City Thunder, NBA Summer League",0
"Shri Amarnath Cave Temple, Yatra, Pilgrim, Ambulance, Health care",0
"Artificial intelligence, Stack Overflow, Reddit, Meta, Social media",0
"Star, Supernova, Astronomy, Supernova remnant, History of supernova observation, Stellar wind, Guest star",0
"Southwest Airlines, Shareholder rights plan, Elliott Investment Management, Shareholder activism",0
"Wellington, Mayor of Wellington, Councillor, Council",0
"Parental leave, Sweden, Grandchild, Leave of absence, Swedes",0
"Solar energy, Waaree, Renewable energy, Rajasthan",0
"Texas, Power outage, CenterPoint Energy, Houston, Tropical cyclone",0
"Ryanair, London Stansted Airport, Morocco, Agadir",0
"Germany, Hydrogen, Natural gas, Power station, Renewable energy",0
"Insurance, Artificial intelligence",0
"Salmonella, Salmonellosis, Disease outbreak, Food poisoning, Florida, Food and Drug Administration",0
"School shooting, Nashville, The Covenant School, Copyright",0
"Tata Consultancy Services, Stock, Share price",0
"Housing, Gamuda Berhad, Gamuda Land, Student, United Kingdom, Singapore, Joint venture, Malaysia",0
"Alberta, Edmonton",0
"Cobb County, Marietta",0
"Russia, Terrorism",0
"Democratic Republic of the Congo, March 23 Movement, Rwanda, North-Kivu, Felix Tshisekedi, Kanya Bayonga",0
"S&P Global Ratings, Credit rating, Navoi Mining and Metallurgy Combinat, S&P Global, Uzbekistan, Gold, Navoi, Finance",0
"Artificial intelligence, Innovation",0
"Austin, Texas",0
"Sanrio, Junji Ito, Hello Kitty",0
"Mortgage loan, Barclays, Rate, HSBC, Finance",0
"Heat wave, Seattle, Washington, National Weather Service",0
"Police officer, Cleveland, Cleveland Division of Police",0
"Dublin, Commercial property, Elmpark Green, Real Estate",0
"ENGIE, Energy storage, Construction, Belgium, Battery storage power station, Electric battery",0
"Semiconductor, Semiconductor industry, CMC Microsystems, Government of Canada",0
"Marketing, Brand awareness, Advertising campaign",0
"Dan Patrick, Acting governor, Greg Abbott, Lieutenant Governor of Texas, Tropical cyclone",5
"Lagos University Teaching Hospital, Power outage, Protest, Medicine, Lagos",0
"Quest Diagnostics, LifeLabs, OMERS, Health care, Medical laboratory, Canada",0
"Martin Lewis, Savings, Finance",0
"Artificial intelligence, Media, Journalism",0
"Abu Dhabi, Hedge fund, Finance, Investment fund, United Arab Emirates",0
"Artificial intelligence, Patent, China, Intellectual property, United Nations",0
"Liberia, Weala, Protest, Margibi",0
"Hong Kong, Wealth management, Finance, Industrial and Commercial Bank of China, Paul Chan Mo-po",0
"Bhavish Aggarwal, Ola Cabs, India, Artificial intelligence, Chief Executive Officer",0
