queries,response
"Joey Chestnut, Nathan's Hot Dog Eating Contest, Hot dog, Nathan's Famous",0
Nexon,0
"Efficient energy use, Efficiency, United States Department of Energy, Joe Biden, Revolving Loan Fund, Grant",5
"Panama national football team, Bolivia national football team, 2024 Copa América, Bolivia",0
"OpenSSH, Vulnerability, Secure Shell, Arbitrary code execution, Common Vulnerabilities and Exposures, Qualys, Linux",0
"Saskatchewan, Saskatoon, Environment And Climate Change Canada, Canada",0
"Liquefied natural gas terminal, Construction, Germany",0
"Income tax, Income tax return, Finance, Taxpayers",0
"Carlo Acutis, Catholic Church, Canonization, Pope Francis, Millennials",0
"Pune Municipal Corporation, Construction",0
"The Wizard of Oz, Yellow brick road, The Walt Disney Company",0
"Freight transport, Red Sea",0
"Ice cream, Product recall, Listeria",0
"BRICS, Malaysia, Russia",0
"Nokia, HMD Global, Microsoft Lumia, Windows Phone",0
"International Renewable Energy Agency, Renewable resource, Africa",0
"Rocket, Space launch",0
"Basketball, FIBA",0
"Uruguay national football team, United States men's national soccer team, Gregg Berhalter, 2024 Copa América, Uruguay",0
"Auckland, Burglary",0
"Jeffrey Epstein, Grand jury, Florida",5
"Russia, Canada, Ministry of foreign affairs",0
"Comac ARJ21, China",0
"City of Cape Town, South Africa",0
"New Zealand, Scotland, Sheep shearing",0
"Marketing, Advertising industry, In-game advertising",0
"Dog, Personal grooming, Cat",0
"India national cricket team, Barbados, Cricket, ICC Men's T20 World Cup, Twenty20, Hurricane Beryl, Rohit Sharma, Tropical cyclone, Board of Control for Cricket in India",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"Copa América, Kansas City, GEHA Field at Arrowhead Stadium, Uruguay national football team, World Cup",0
"Finance, Risk management",0
"Concealed carry, New Orleans Police Department, Louisiana",0
"General Atlantic, HireRight, Finance, Business Wire, Financial services",0
"China, Flood, Yangtze River",0
"Sophie Turner, Joe Jonas, Sun, Sex and Suspicious Parents",0
"Sama-Bajau, Sabah, Malaysia, Sedition Act",0
"Tropical cyclone, Mexico, National Hurricane Center, Landfall",0
"Venezuela, Nicolás Maduro, Presidential election",5
"Flood, New Mexico, Ruidoso, Flash flood, Albuquerque",0
"Andhra Pradesh, N. Chandrababu Naidu, Telugu Desam Party, Yuvajana Sramika Rythu Congress Party",0
"Steel, Safeguard, European Union",0
"Seattle Storm, Dallas Wings, WNBA, Jewell Loyd",0
"Electric vehicle, Canada, Tariff",0
