queries,response
"Joey Chestnut, Nathan's Hot Dog Eating Contest, Hot dog, Nathan's Famous",0
"Panama national football team, United States men's national soccer team, Timothy Weah, 2024 Copa América",0
"Hurricane Beryl, Tropical cyclone, Jamaica",0
"Liverpool F.C., Uruguay national football team, Copa América, Marcelo Bielsa, Arne Slot",0
"July 2, 2024, Ohio, Tuesday, Storm",0
"Uruguay national football team, 2024 Copa América, Bolivia, Uruguay",0
"Tenerife, Missing person",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"Supreme Court of the United States, Social media, Joe Biden",5
"Supreme Court of the United States, Donald Trump, Riot",5
"Seattle Storm, Dallas Wings, WNBA, Jewell Loyd",0
"Jeffrey Epstein, Grand jury, Florida",5
"Colorado Rockies, Milwaukee Brewers, MLB",0
"Tropical cyclone, Mexico, National Hurricane Center, Landfall",0
"OpenSSH, Vulnerability, Secure Shell, Arbitrary code execution, Common Vulnerabilities and Exposures, Qualys, Computer security, Linux",0
"United States Coast Guard, Distressed swimmer, New Jersey, Drowning, South Jersey",0
Nexon,0
"Marital rape, Women in India, Criminal law",0
"China, Vanuatu, Presidential palace, Charlot Salwai, Australia",0
"Carlo Acutis, Catholic Church, Canonization, Pope Francis, Millennials",0
"Monsoon, Delhi, BSES, Safety",0
"NASA, Boeing Starliner, International Space Station, Sunita Williams, Astronaut, Barry E. Wilmore",0
"François Legault, Immigration, Premier of Quebec, Quebec, Canadian Press, Canada",0
"Hong Kong, Real Estate",0
"Kim Ha-neul, Korean drama, Rain, Jung Gyu-woon, Ki Eun-se",0
"Severe weather, Thunderstorm, Nebraska, Flood, National Weather Service, Severe thunderstorm warning",0
"Nokia, HMD Global, Microsoft Lumia, Windows Phone",0
"Efficient energy use, Efficiency, United States Department of Energy, Joe Biden, Revolving Loan Fund, Grant",5
"Türkiye, Türksat 6A, Communications satellite, Communication",0
"Emcure Pharmaceuticals, Pharmaceutical industry, Initial public offering, Bain Capital",0
"Ala Moana Center, Island Slipper, Slipper, Independence Day (United States), KHON-TV, Honolulu",0
"Government budget, Union budget of India, Finance, Nirmala Sitharaman",0
"HSBC, Nationwide Building Society, Barclays, Virgin Money UK, Online banking",0
"Stan, Claudia Karvan, Australia, Love My Way",0
"Stock, Zacks Investment Research, Inc.",0
"Aviation accident and incident, Light aircraft, New York",0
"Madhya Pradesh Legislative Assembly, Government budget, College, Indian National Congress, Bhopal",0
"West Bengal, All India Trinamool Congress, Bharatiya Janata Party, Mamata Banerjee",0
"Morocco, Morocco–United States Free Trade Agreement",0
"Virgin Media, House Hunters, Kilkenny, Housing",0
"United Kingdom, Conservative Party, Labour Party, Rishi Sunak, General election, Keir Starmer",5
"Prosthesis, Amputation, Nervous system, Hugh Herr",0
"Four Seasons Resort Mauritius at Anahita, Mauritius, Four Seasons Hotels and Resorts",0
"Income tax, Income tax return, Finance",0
"Shakib Khan, Bangladesh, Mimi Chakraborty",0
"Australia, Life expectancy, Australian Institute of Health and Welfare",0
"Madhya Pradesh, Hanging, Alirajpur, Mass suicide",0
"Ping An Insurance, Finance, Financial services, Financial plan",0
"New Zealand, MetService, Severe weather, Interislander",0
"Virginia, Virginia House of Delegates, Repeal, Glenn Youngkin",5
"Vatican City, Catholic Church, Sea Sunday, Michael Czerny",0
"Aleix Espargaró, Grand Prix motorcycle racing, Honda Racing Corporation, Stefan Bradl",0
"This ""n That, Waterford, JCPenney, Connecticut",0
"Supreme Court of the United States, Abortion, Idaho",5
"Government bond, People's Bank of China, Finance, Central bank, China, Yield",0
"India, Monsoon, Climate change, Extreme weather",0
"Tesla, NASDAQ:TSLA, Nasdaq, Stifel",0
"Supreme Court of the United States, Chevron U.S.A., Inc. v. Natural Resources Defense Council, Inc., Law",5
"Cabaret, Netflix, Sally Bowles, West End of London",0
"Ice cream, Product recall, Listeria",0
"Chile, Chilean American",0
"Portugal national football team, Luís Figo, UEFA Euro 2024",0
"Cannabis, Thailand",0
"Final Fantasy XIV, Square Enix",0
"Save Mart Supermarkets, Jim Pattison Group",0
"Auto insurance, Court costs, Law",0
"Girls Aloud, Cheryl, Sarah Harding, Viral video, Nicola Roberts, Nadine Coyle, M&S Bank Arena",0
"Freight train, Karnal, Haryana, Rail transport, Delhi, Derail, Derailment, Ambala",0
"Guam, Dededo",0
"Qantas, Australia",0
"Samsung Galaxy Watch series, Smartwatch",0
"Czech Republic national football team, Türkiye national football team, UEFA Euro 2024, Türkiye",0
"McDonald's, McRib",0
"Miner, Republican Party, Silicon dioxide, United Mine Workers of America, Trade union, United States House of Representatives",5
"Orlen, Norway, Polskie Górnictwo Naftowe i Gazownictwo, Petroleum, Norwegian continental shelf, Natural gas, Poland",0
"Basketball, FIBA",0
"Pasig, July 2, Holiday, Bongbong Marcos, Philippines",0
"Rick Ross, Drake, Kendrick Lamar, Canada",0
"Shantel VanSanten, Victor Webster, One Tree Hill",0
"Chewy, Stock, Stock market, Tesla, Boeing, Spirit AeroSystems",0
"Rocket, Space launch",0
"Dr. Reddy's Laboratories, Nicotine replacement therapy",0
"Egypt, Aswan, Mummy, Aga Khan Mausoleum",0
"Largo, Maryland, Prince George's County, Structure fire",0
"Income tax, Tax exemption",0
"Ridley Scott, Gladiator, Pedro Pascal, Joseph Quinn, Russell Crowe, Connie Nielsen, Denzel Washington",0
"Lotology, South Carolina Education Lottery, Scratchcard",0
"Sainsbury's, Interest rate, United Kingdom",0
"Tubi, Procter & Gamble, Marketing, Television comedy",0
"Australia, Israel, Exercise RIMPAC",0
"Ukraine, Tax Administration, Common Reporting Standard, Finance",0
"Finance, Premium Financial Services, Fintech",0
"Bill Montigel, Texas Christian University, Bill Belichick, Wade Phillips",0
"LPGA, Midland Country Club",0
"Baseball, Worthington",0
"Andy Murray, Wimbledon, Tennis",0
"Software, Automotive industry, Software-defined networking",0
"Supreme Court of the United States, Domestic violence",5
"Nepal, Climate change, Water scarcity, Teraje, Natural environment",0
"Türkiye, Explosion, Gas explosion, İzmir",0
"European Union, Volodymyr Zelenskyy, Security agreement, President of Ukraine",5
"Holy See, Peter's Pence, Vatican City, Pope Francis, Saint Peter, Charity",0
"Somalia, Mohamed Abdullahi Farmaajo",0
"Japan, Industrial production, Manufacturing",0
"Sophie Turner, Joe Jonas, Sun, Sex and Suspicious Parents",0
"Bayerische Motoren Werke AG, Automotive industry",0
"Gold, Yellowcake, New South Wales, Finance",0
"Andhra Pradesh, N. Chandrababu Naidu, Telugu Desam Party",0
"Inflation, Eurozone, European Central Bank",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"Lian Li, Computer cooling, All-in-one",0
"Teofimo Lopez, World Boxing Organization",0
"Richard Bland, U.S. Senior Open, Hiroyuki Fujita, Senior major golf championships",0
"Hotel California, Don Henley, Eagles",0
"Comac ARJ21, China, Airliner",0
"WWE SmackDown!, Cody Rhodes",0
"Josh Duggar, Supreme Court of the United States, 19 Kids and Counting, Appeal",5
"Performance art, Vietnam, Singapore, Contemporary art",0
"Concealed carry, New Orleans Police Department, Louisiana, Law",0
"Cryptocurrency, Cardano",0
"Bihar, Tejashwi Yadav, Nitish Kumar",0
"Royal Canadian Mounted Police, Edmonton, Lloydminster, Alberta",0
"Dog, Personal grooming, Cat",0
"Romania national football team, Netherlands national football team, Netherlands, UEFA Euro 2024",0
Plastic pollution,0
"Aerial photography, Unmanned aerial vehicle",0
"Artificial intelligence, Mammography, Medical imaging, Breast cancer screening",0
"Allu Arjun, Sukumar, Rashmika Mandanna, Fahadh Faasil, Hindi",0
"Kazakhstan, Astana, 2024",0
"Bamboo charcoal, Forecasting, Industry",0
"Tour de France, Tadej Pogačar, Jonas Vingegaard",0
"Toyota Land Cruiser Prado, prado, 2024",0
"Philippine Football Federation, Philippines",0
"Germany, Rail transport",0
"Indiana, Daniel Muir, Logansport, Indianapolis Colts, NFL",0
"Drunk driving, Driving under the influence",0
"Copenhagen, Denmark",0
"Sunderland A.F.C., Hummel International",0
"Hunter Biden, Admission to practice law, Joe Biden, Law, New trial",5
"Mixed martial arts, Live: ONE Championship Mixed Martial Arts, Christian Lee",0
"State Bank of India, Finance, Ministry of Micro, Small and Medium Enterprises, Business loan, Invoice discounting",0
"New Zealand, Travel visa, Immigration, employer, Work permit",0
"Flood, Mexico, Yucatan, Merida",0
"Medication overuse headache, Management of migraine, Prevention of migraine attacks",0
