queries,response
"Boxing, Jorge Masvidal, Floyd Mayweather Jr., Nate Diaz",0
"Sean Garcia, Ryan Garcia, Boxing, Fernando Vargas",0
"California, Personal income, Finance",0
"Uruguay national football team, Copa América, Marcelo Bielsa, Uruguay, Leeds United",0
"Shakur Stevenson, Artem Harutyunyan, Boxing, Top Rank",0
"Cruz Azul, Liga MX",0
"Pelé, Brazil national football team, Brazil",0
"Copa América, Brazil national football team",0
"Nate Diaz, Conor McGregor, Ultimate Fighting Championship, Mixed martial arts, Dana White",0
"United States men's national soccer team, Uruguay national football team, Gregg Berhalter, U.S. Soccer, 2024 Copa América",0
"2024 Copa América, Argentina national football team, Brazil national football team",0
"Heat wave, Excessive heat warning",0
"San Antonio Spurs, Harrison Barnes, Sacramento Kings, DeMar DeRozan, NBA, Chicago Bulls, Basketball, Golden State Warriors",0
"British Grand Prix, Formula 1, George Russell, Lewis Hamilton, Silverstone Circuit, Mercedes AMG Petronas F1 Team, Lando Norris, McLaren",0
"Running of the bulls, Festival of San Fermín, Pamplona, Spain, Bullfighting",0
"Justin Bieber, Mukesh Ambani, Mumbai",0
"Real Salt Lake, Atlanta United FC, MLS",0
"C.D. Guadalajara, Deportivo Toluca F.C., Liga MX",0
"Islam, Muharram, Islamic New Year, Hijri Calendar, 2024",0
"England national football team, Switzerland national football team, Gareth Southgate, UEFA Euro 2024, Ezri Konsa, Slovakia",0
"Brazil, 2024, Automotive industry",0
"Gennady Golovkin, Boxing, Olympic Games, Canelo Álvarez",0
"Netflix, Sperm donation",0
"Mukesh Ambani, Isha Ambani, Nita Ambani, Ambani family, Akash Ambani",0
"FC Cincinnati, Inter Miami CF, MLS",0
"Niger, Burkina Faso, Mali, Economic Community of West African States, West Africa, Military junta",0
"Stabbing, Naperville, Saddlebrook Drive",0
"Seattle Sounders FC, New England Revolution, MLS, Albert Rusnák, Jordan Morris",0
"San Diego Padres, Arizona Diamondbacks, Manuel Machado",0
Tanabata,0
"New York City FC, MLS, Gyasi Zardes, Austin",0
"WWE Money in the Bank, Cody Rhodes, Randy Orton, WWE SmackDown!, Kevin Owens",0
"Boxing, DAZN",0
"James Rodríguez, Colombia national football team, 2024 Copa América",0
"Drew McIntyre, Money in the Bank ladder match, CM Punk, WWE Monday Night RAW, Seth Rollins, Damian Priest",0
"Washington Mystics, Minnesota Lynx, WNBA, Napheesa Collier",0
"Zwolle, Netherlands, Türkiye, UEFA Euro 2024",0
"Kazuto Ioka, Fernando Daniel Martinez, Boxing, Super flyweight",0
"Jake Paul, Mike Perry, Boxing, Mike Tyson",0
"Cooling center, Heat wave, Oregon",0
"Paula Badosa, Donna Vekić, Wimbledon, Tennis",0
"Odisha, Droupadi Murmu, Ratha Yatra, Puri, Bhubaneswar",0
"Connecticut Sun, Atlanta Dream, WNBA",0
"Orlando Salido, Vasiliy Lomachenko, Boxing, Accident",0
"Akshay Kumar, Hindi cinema, Viral video",0
"WWE, Naomi, Ariane Andrew, Funkadactyls",0
"World Series of Poker, Poker, Main Event of the WSOP",0
"John Cena, WWE, WWE Money in the Bank",0
"Nassif Zeytoun, Daniella Rahme, Lebanon",0
"Yu Darvish, San Diego Padres, Mike Shildt",0
"PG&E Corporation, California, Power outage, Heat wave",0
"Miles Bridges, LA Clippers, Charlotte Hornets, Cleveland Cavaliers, NBA",0
"Robert F. Kennedy Jr., Dog",0
"Srinagar, Manoj Sinha, Raga, Lieutenant governor, India, Cultural heritage",0
"Anime, Funimation, Tanabata, Norihiro Naganuma",0
"Deekshabhoomi, Nagpur, Protest, Devendra Fadnavis, Maharashtra, Construction, Bhimrao Ramji Ambedkar",0
"Portland Timbers, Nashville SC, Western Conference",0
"Norwich City F.C., Copa América, Panama, Josh Sargent, EFL Championship",0
"Colorado Rockies, Kansas City Royals, Brenton Doyle",0
"My Hero Academia, Anime, Kohei Horikoshi",0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"United States national basketball team, Basketball",0
"Lionel Messi, Copa América, 2024, Cristiano Ronaldo",0
"Syracuse Orange football, Georgia Institute of Technology, Georgia Tech Yellow Jackets football",0
"U.S. 2, Reardan, Washington",0
"Heat wave, Portland",0
"Hong Kong, China, Giant panda, John Lee Ka-chiu",0
"National Rally, France, Far-right politics, Immigration, Marine Le Pen, Jordan Bardella",0
Mukesh Ambani,0
"Insurance, Tropical cyclone, Storm",0
"Jon Landau, Film producer, Titanic, Avatar, James Cameron, Academy Awards, Lightstorm Entertainment",0
"Kentucky, Mass shooting",0
"National Women's Soccer League, Washington Spirit",0
"Brazil, Wildfire, Pantanal",0
"Los Angeles Dodgers, Milwaukee Brewers, Shohei Ohtani",0
"Anglo-Saxons, Saxons, Syria, Angles, History of Anglo-Saxon England, Autonomous Administration of North and East Syria, United Kingdom",0
"Sudan, Rapid Support Forces",0
"WWE, Chelsea Green, Money in the Bank ladder match",0
"Spain, Tourism, Housing, Airbnb, Barcelona",0
"Proof of stake, Cryptocurrency, Ethereum",0
"Shai Gilgeous-Alexander, Canada men's national basketball team, Basketball, Canada, Oklahoma City Thunder, Jamal Murray, Olympic Games",0
"Brad Pitt, Formula 1, Formula racing",0
"Orlando City SC, D.C. United, MLS",0
"Tropical cyclone, Texas",0
"Volleyball, Fédération Internationale de Volleyball, Belgium, Puerto Rico, Sweden, Manon Stragier, Philippines",0
"Buttock augmentation, Brazil",0
"West Ham United F.C., Jean-Clair Todibo, Manchester United F.C., Premier League, Julen Lopetegui",0
"Cryptocurrency, Real Estate, Tokenization, Bitcoin, United Arab Emirates",0
"Flood, Uttar Pradesh, Yogi Adityanath, Chief Minister, Lucknow, India",0
"Horoscope, Astrological sign, July 7, Astrology, Aries, Zodiac, 2024",0
"India, Defence Research & Development Organisation, Light tank, Tank, Indian Army, Larsen & Toubro",0
"Toronto Raptors, Garrett Temple, NBA",0
"C.F. Pachuca, C.F. Monterrey, Liga MX, Club América",0
"Rice, Thailand, Vietnam, Freight rate, Export",0
"Pittsburgh Steelers, Offensive lineman, Tackle, NFL, Pro Football Focus",0
"Jammu & Kashmir, Srinagar",0
"India, Informal economy",0
"Armaan Malik, Bigg Boss",0
