queries,response
"Jorge Masvidal, Nate Diaz, Boxing",0
"Norwich City F.C., Copa América, Panama, Josh Sargent, EFL Championship",0
"C.D. Guadalajara, Deportivo Toluca F.C., Liga MX",0
"James Rodríguez, Colombia national football team, 2024 Copa América",0
"Pelé, Brazil national football team, Brazil",0
"Los Angeles Dodgers, Milwaukee Brewers, Freddie Freeman",0
"Golden State Warriors, Miami Heat, NBA Summer League",0
"Carlos Salcedo, Cruz Azul, Paola Salcedo, Mexico, Liga MX",0
"Marcelo Bielsa, Leeds United, Uruguay national football team, Copa América",0
"Shakur Stevenson, Artem Harutyunyan, Boxing, Top Rank",0
"Clube de Regatas do Flamengo, Cuiabá Esporte Clube, Campeonato Brasileiro Série A",0
"John Cena, WWE Money in the Bank, WWE Monday Night RAW, WrestleMania",0
"Bron Breakker, Sami Zayn, WWE Money in the Bank, WWE Intercontinental Championship",0
"Jon Landau, Film producer, Titanic, Avatar, James Cameron, Academy Awards, Lightstorm Entertainment",0
"Orlando City SC, D.C. United, MLS",0
"Brazil national football team, Copa América",0
"C.F. Pachuca, C.F. Monterrey, Liga MX, Club América",0
"WWE, Money in the Bank ladder match",0
"FIBA, FIBA World Olympic Qualifying Tournament, Puerto Rico men's national basketball team, Mexico",0
"Redmond, Redmond Municipal Airport, Central Oregon, Wildfire, Redmond Fire & Rescue",0
"Timothy Weah, Concacaf Nations League, Copa América, United States men's national soccer team, Panama national football team",0
"Enschede, Netherlands, Netherlands national football team, Türkiye, UEFA European Championship",0
"Minnesota Lynx, Connecticut Sun, WNBA, Napheesa Collier",0
"Bronny James, Los Angeles Lakers, LeBron James, NBA Summer League",0
"WWE SmackDown!, Drew McIntyre, Jey Uso, Money in the Bank ladder match, CM Punk",0
"Flash flood, Flash flood warning, Columbia County, National Weather Service",0
"New York Red Bulls, Philadelphia Union, MLS, Subaru Park",0
"Red Bull Bragantino, São Paulo FC, Campeonato Brasileiro Série A, Campeonato Paulista",0
"Philadelphia Phillies, Atlanta Braves, Trea Turner, Aaron Nola, Max Fried",0
"Wildfire, Placerville, El Dorado County Fire Station, Emergency evacuation",0
"Panama national football team, Bolivia national football team, 2024 Copa América, Bolivia",0
"Sasha Vezenkov, Toronto Raptors, Olympiacos B.C., NBA, Sacramento Kings, Turkish Airlines EuroLeague",0
"WWE, Chad Gable",0
"Inter Miami CF, MLS, Lionel Messi, Charlotte",0
"Orlando Pride, National Women's Soccer League",0
"Barbados, Tropical wave, Flood, Tropical cyclone, Flash flood",0
"Jim Ross, WWE, Pay-per-view, Professional wrestling",0
