queries,response
"Flood warning, Flash flood, Missouri River",0
"FIBA, Greece, Dominican Republic men's national basketball team, Basketball",0
"Stock market, Nasdaq, Stock",0
"Independence Day (United States), July 4",0
"Lana Del Rey, Quavo, Migos, Trap music, Hip hop music",0
"Philippines men's national basketball team, Philippines, Tim Cone, FIBA",0
"Tour de France, Romain Bardet, Mark Cavendish",0
"Independence Day (United States), Fireworks, Franklin Township, New Jersey",0
"Jessica Campbell, National Hockey League, American Hockey League, Dan Bylsma, Coaching staff, Ice hockey",0
"Wimbledon, Naomi Osaka, Tennis",0
"Independence Day (United States), Nantucket, 2024, Jetties Beach",0
"Jen Psaki, Afghanistan, Joe Biden, White House Press Secretary, Republican Party",5
"Independence Day (United States), Parade",0
"NYSE:NCLH, Stock market, Cruise line, New York Stock Exchange",0
"Bethenny Frankel, Paul Bernon, The Real Housewives of New York City, Olivia Culpo",0
"Jamaica, Tropical cyclone",0
"Rolex, Tenerife, Mark Williams-Thomas, Missing person",0
"Delta Air Lines, John F. Kennedy International Airport, New York, Amsterdam",0
"July 3, 2024",0
"Fireworks, Gardena, California",0
"Joe Biden, Donald Trump, Stock market, Finance",5
"Cintas, NASDAQ:CTAS, Nasdaq, 2024, Fiscal year, Business Wire, Corporation, Stock market",0
