queries,response
"Flood warning, Flash flood, Missouri River",0
"Boil-water advisory, Washington, Arlington County, Northern Virginia, District of Columbia Water and Sewer Authority, Washington Aqueduct",0
"Barbados, Tropical wave, Tropical cyclone, Flood, Flash flood",0
"Independence Day (United States), July 4",0
"July 4, 2024, Indian Independence Day",0
"Carmel, Independence Day (United States), 2024",0
"New Jersey, Independence Day (United States), Hilda Estevez, Humidity",0
"Peachtree Road Race, The Atlanta Journal-Constitution",0
"Labour Party, Keir Starmer, United Kingdom, Leader of the Labour Party of the United Kingdom, Conservative Party",0
"United States, Independence Day (United States)",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Nathan's Famous, Hot dog",0
"Independence Day (United States), Holiday",0
"Patriotism, Independence Day (United States)",0
"Albert Lea, Parade, Independence Day (United States), ABC 6 News - KAAL TV",0
"China, Vanuatu, Presidential palace, Australia",0
"Product recall, Food and Drug Administration, Mushroom",0
"Sheryl Lee Ralph, Jamaica, Tropical cyclone, Etienne Maurice",0
"Airbnb, Tenerife, Missing person",0
"Houston Dynamo FC, Ezequiel Ponce, Pat Onstad, AEK Athens F.C.",0
"Independence Day (United States), Democracy, United States Declaration of Independence",0
"Mark Cavendish, Tour de France, Eddy Merckx",0
"Cayman Airways, Cayman Islands, Tourism, Owen Roberts International Airport, Grand Cayman, Tropical cyclone, Storm",0
"5K run, Cedartown, Wheelchair racing, 2024, Krige Schabort",0
"Franklin Township, Fireworks, New Jersey, Community band",0
"Independence Day (United States), Coney Island, Brooklyn, Nathan's Hot Dog Eating Contest, Riegelmann Boardwalk",0
"Labour Party, Rwanda, Asylum seeker, United Kingdom",0
"Pittsburgh Pirates, St. Louis Cardinals, Bryan Reynolds",0
"Columbus Crew, Nashville SC",0
"ex-serviceman, July 4, Republican Party",5
"Netflix, Sperm donation",0
"WWE, Dave Meltzer",0
"Independence Day (United States), Transportation Security Administration",0
"Iran, United Kingdom, Democracy, 2024",0
"Fireworks, Independence Day (United States), New York, Macy's",0
"South Korea, Drink, Deloitte",0
"Houston Astros, Toronto Blue Jays, Yordan Álvarez",0
"Muharram, Shia Islam, Hyderabad, Narendra Modi, All India Shia Personal Law Board, Karbala",0
"Red Lobster, Flavor Flav, Public Enemy",0
"Vladimir Guerrero Jr., Toronto Blue Jays, Major League Baseball All-Star Game, American League, Baltimore Orioles, First baseman, MLB",0
"Vanessa Hudgens, Cole Tucker, High School Musical",0
"Identiv, NASDAQ:INVE, Financial transaction, Business Wire, Identive Group, Nasdaq",0
"General election, United Kingdom",0
"Deadpool & Wolverine, Cassandra Nova, Ryan Reynolds, Marvel Cinematic Universe, Hugh Jackman",0
"Triumph Motorcycles Ltd, Bajaj Auto, Discounts and allowances",0
"Southwest Airlines, Shareholder rights plan, Elliott Investment Management, Shareholder activism",0
"Tour de France, Col du Galibier, 2024, Tadej Pogačar",0
"New York Mets, Houston Astros, Alex Bregman",0
"Democratic Republic of the Congo, Militia, China, Ituri",0
"Nigel Farage, Barnsley, United Kingdom",0
"Tampa Bay Rays, Kansas City Royals, Zack Littell, Kansas City",0
"Victoria Beckham, David Beckham, Spice Girls",0
"Norway, Svalbard, Arctic, China",0
"Joe Biden, George Stephanopoulos, ABC News, This Week, Interview, ABC World News Tonight, Democratic Party",5
"New Caledonia, France",0
"Magmatic Resources, ASX:MAG, Gold, ASX, Fortescue",0
"Sugarfire Smoke House, Mike Johnson, St. Louis, Independence Day (United States)",0
"Mauritania, Presidential election",0
"Bitcoin, Mt. Gox, Cryptocurrency exchange",0
"Sam's Club, Walmart, Member's Mark, Kirkland Signature",0
"Kentucky, Severe weather",0
"Olivia Culpo, Christian McCaffrey, San Francisco 49ers",0
"Portugal, Finance, Tax break",0
"Boston Red Sox, Miami Marlins, MLB",0
"Germany, Manufacturing",0
"Baseball, Independence Day (United States)",0
"Catherine, Princess of Wales, Wimbledon, All England Lawn Tennis & Croquet Club, British royal family, Tennis",0
"Kurds, Iran, Kurdistan, Marivan, Detention",5
"Drashti Dhami, Neeraj Khemka, Madhubala – Ek Ishq Ek Junoon",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"Liberal Democrats, General election, Conservative Party",5
"Exchange-traded fund, Zacks Investment Research, Inc., Stock, US Global Jets ETF, Independence Day (United States)",0
"Shakib Khan, Mimi Chakraborty, India, Cinema of Bangladesh",0
"Concealed carry, Louisiana, New Orleans Police Department",0
"Brazil, Industrial production, Brazilian Institute of Geography and Statistics, Output",0
