queries,response
"Brazil national football team, Wolverhampton Wanderers F.C., 2024 Copa América, Brazil, Molineux Stadium, Clube de Regatas do Flamengo",0
"Robert F. Kennedy Jr., Dog",0
"Independence Day (United States), July 4, Publix, Grocery store",0
"Digicel, Jamaica, Tropical cyclone, Communication",0
"Parade, Independence Day (United States), Hailey, Wood River Valley, Pancake",0
"Independence Day (United States), Lehighton, Fireworks",0
"Missing person, United States Marshals Service",0
"July 4, Valley Ranch Town Center, East Montgomery County Improvement District, Lake Houston, 2024",0
"Las Vegas Aces, Indiana Fever, WNBA, Kelsey Plum",0
"Blake Anderson, Utah State Aggies football, Head coach, Arkansas State Red Wolves football",0
"Daniel Muir, Indiana, NFL, Logansport, Indianapolis Colts",0
"Costa Rica national football team, Colombia national football team, Colombia, 2024 Copa América",0
"Independence Day (United States), Nantucket, 2024, Jetties Beach",0
"Archaeology, Reliquary, Archaeologist, Moses, Austria, Ten Commandments, Relic",0
"Ann Wilson, Heart, Concert tour, Nancy Wilson",0
"July 3, 2024",0
"Constellation Brands, Earnings, NYSE:STZ, New York Stock Exchange",0
"Stampede, Hathras, India, Uttar Pradesh",0
"Southwest Airlines, Shareholder rights plan, Elliott Investment Management, NYSE:LUV, Shareholder activism",0
"Israel, Stabbing, Stabbing as a terrorist tactic, Terrorism, Karmiel",0
"Independence Day (United States), United States Declaration of Independence",0
"Independence Day (United States), Holiday",0
"Planned Parenthood, Joe Biden, Abortion, Democratic Party",5
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"James Rodríguez, Copa América, São Paulo FC, Colombia national football team, Néstor Lorenzo",0
"New Jersey, Independence Day (United States), Hilda Estevez, Humidity",0
"Intercontinental Exchange, NYSE:ICE, New York Stock Exchange, Business Wire, 2024",0
"Rudy Giuliani, Disbarment, Donald Trump, Mayor of New York City",5
"Clark, New Jersey",0
"Alzheimer's disease, Food and Drug Administration, Eli Lilly and Company, Dementia",0
"Massachusetts, Bacteria",0
"Nasdaq, S&P 500, Stock market, Stock, Dow Jones Industrial Average, Standard & Poor's, Jerome Powell, Tesla, Federal Reserve System",0
"Vinicius Junior, Real Madrid CF, Brazil national football team, Copa América, Liverpool F.C., Alisson Becker",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"Coco Gauff, Wimbledon, Tennis, Olga Danilović",0
"California, Wildfire",0
"Chicago Cubs, Philadelphia Phillies, Trea Turner, MLB",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"Texas, Independence Day (United States)",0
"Tampa Bay Rays, Kansas City Royals, Zack Littell, Kansas City",0
"Brominated vegetable oil, Food and Drug Administration, Drink, Food additive",0
"Safety, Independence Day (United States), Drowning",0
"Nigel Farage, Conservative Party, United Kingdom, Labour Party, UK Independence Party",0
"Red Lobster, Flavor Flav, Public Enemy",0
"Wildfire, Oroville, Butte County, Emergency evacuation",0
"Explosion, Walworth County, Lafayette",0
"Kansas City Royals, Major League Baseball All-Star Game, MLB, Salvador Pérez, American League, Baltimore Orioles",0
"Coldplay, Glastonbury Festival, Michael J. Fox, Chris Martin",0
"Fireworks, Air pollution, Atmosphere of Earth, Air quality index",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Hot dog, Nathan's Famous",0
"Al Yah Satellite Communications, SpaceX, Falcon 9, Artificial satellite, United Arab Emirates, Abu Dhabi",0
"Derail, Derailment, Matteson, Chicago, Freight train, Illinois",0
"Los Angeles Lakers, NBA Draft, Tennessee Volunteers men's basketball, LeBron James",0
