queries,response
"New Zealand national rugby union team, Scott Robertson, England national rugby union team, Crusaders, Beauden Barrett",0
Mike Heslin,0
"Türkiye, Khalid bin Salman Al Saud, Minister of Defense of Saudi Arabia, Saudi Arabian Military Industries",0
"Rajinikanth, Shruti Haasan",0
"Detroit Tigers, Cincinnati Reds, Parker Meadows",0
"WWE, Angel Garza",0
"Los Angeles Sparks, Las Vegas Aces, WNBA, Dearica Hamby",0
"HDFC Bank, Finance",0
"England national football team, UEFA Euro 2024, Gareth Southgate, Switzerland national football team, Slovakia, Ezri Konsa",0
"90 Day Fiancé, TLC",0
"Firefly, Threatened species, Extinction, Lampyris noctiluca, Glowworm, International Union for Conservation of Nature, IUCN Red List",0
"K. Sudhakaran, Kerala Pradesh Congress Committee, Indian National Congress, Black magic, Kerala, Viral video",0
"Arizona Diamondbacks, San Diego Padres, MLB",0
"Robotics, Stock, Artificial intelligence, Automation, Robot",0
"South China Sea, Philippines",0
"Isha Ambani, Sari, Mukesh Ambani",0
"Iran, Masoud Pezeshkian, Saeed Jalili, Presidential election",5
"Netherlands, Türkiye, Netherlands national football team, UEFA Euro 2024",0
"OPEC, Reuters, Petroleum industry",0
"Philadelphia Phillies, Atlanta Braves, Trea Turner, Aaron Nola, Max Fried",0
"WNBA, Chicago Sky, Double-double, Minnesota Lynx",0
"FC Juárez, Liga MX, Atlas F.C., 2024",0
"St. John's, Arraignment, Preliminary hearing, Indictment",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"Jason Mraz, Dancing with the Stars",0
"Boxing, Nate Diaz, Jorge Masvidal, Floyd Mayweather Jr.",0
"Leonor, Princess of Asturias, Felipe VI of Spain",0
"Canada men's national soccer team, Copa América, Venezuela national football team",0
"Cryptocurrency, Finance, Artificial intelligence, Ethereum, Robo-advisor",0
"Newcastle United F.C., Premier League, West Ham United F.C., Everton F.C., Forward",0
"Josep Borrell, European Union, Djibouti, Nikos Dendias, High Representative of the European Union for Foreign Affairs and Security Policy",0
"Christine Brown, Sister Wives, Janelle Brown, Kody Brown, Garrison Brown, Meri Brown, Robyn Brown",0
"United States national basketball team, Basketball, Olympic Games, Steve Kerr, LeBron James, Kobe Bryant",0
"John Tucker Must Die, Penn Badgley, Brittany Snow, Jesse Metcalfe, Arielle Kebbel, Sophia Bush",0
"Akash Ambani, Mukesh Ambani, Lehenga, Ambani family",0
"Bangladesh, China, Sheikh Hasina",0
"C.D. Guadalajara, Deportivo Toluca F.C., Liga MX",0
"Nigeria, Youth unemployment",0
"Rock art, Venezuela, Archaeologist",0
"World Aquatics, World Anti-Doping Agency, Olympic Games",0
"LG Corp, Home automation, Internet of things, Artificial intelligence",0
"Nandan Nilekani, Infosys, Artificial intelligence",0
"Smart TV, 4K resolution, Television set",0
"Academy Awards, Academy Award for Best International Feature Film, Justine Triet, France, Tran Anh Hung",0
"Artificial intelligence, Skin care",0
"Sonu Sood, Hyderabad, Food booth",0
"point-and-click adventure, Adventure game",0
"OpenAI, Microsoft, Copyright, Artificial intelligence, Intellectual property infringement, Center for Investigative Reporting, Investigative journalism",0
"Artificial intelligence, Prisoner, Brain",0
"Cisco, Memorandum of understanding, United States Department of Homeland Security, Security, Artificial intelligence",5
"Artificial intelligence, Chatbot",0
"WWE, Money in the Bank ladder match, John Cena, Seth Rollins",0
"Lil Wayne, Hot Boys, Juvenile, B.G., Hip hop music",0
"Horoscope, Astrological sign, Astrology, Zodiac, July 1",0
"Seattle Mariners, Toronto Blue Jays, Luis Castillo, Luke Raley, Pitcher",0
"Indorama Ventures, PET bottle recycling, International Finance Corporation, Polyethylene terephthalate, Sustainability, Finance",0
"Little Art Theatre, Academy Awards, Ohio, Steven Bognar",0
"Lifeguard, Course, Blended learning, Certification",0
"Minnesota Twins, Houston Astros, Designated hitter, MLB",0
"Greece, Wildfire, Kos",0
"European Bank for Reconstruction and Development, EBRD, Montenegro, Efficient energy use, Efficiency",0
