queries,response
"Boil-water advisory, Washington, District of Columbia Water and Sewer Authority, Arlington County",0
"Independence Day (United States), Oak Lawn, Illinois, Fireworks, Parade, Crestwood, Alsip, July 4, 2024",0
"Police officer, Cleveland, Cleveland Division of Police",0
"Flood warning, Flash flood, Missouri River, National Weather Service",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Nathan's Famous, Hot dog",0
"Flood, Ruidoso, Flash flood, New Mexico, Albuquerque",0
"United States, Independence Day (United States)",0
"Jamaica, Tropical wave, Meteorology, Tropical cyclone, Thunderstorm",0
"Target Corporation, Discounts and allowances, Independence Day (United States)",0
"Sinkhole, Ocean City, Maryland 90",0
"Independence Day (United States), Democracy, United States Declaration of Independence",0
"Patriotism, Independence Day (United States)",0
"Mark Cavendish, Tour de France, Eddy Merckx",0
"Independence Day (United States), Holiday",0
"Airbnb, Tenerife, Missing person",0
"Peachtree Road Race, The Atlanta Journal-Constitution",0
"Hamas, Hostage, Gaza Strip, Israel, New York, Independence Day (United States)",0
"July 4, Public holiday, Indian Independence Day, Flag of the United States",0
"5K run, Cedartown, Wheelchair racing, 2024, Krige Schabort",0
"Independence Day (United States), Coney Island, Brooklyn, Nathan's Hot Dog Eating Contest, Riegelmann Boardwalk",0
"Labour Party, Keir Starmer, United Kingdom, Leader of the Labour Party of the United Kingdom, Conservative Party",0
"Cayman Airways, Cayman Islands, Tourism, Owen Roberts International Airport, Grand Cayman, Tropical cyclone, Storm",0
"Marta Kostyuk, Tennis, Wimbledon",0
"Miami, Independence Day (United States), Biscayne Bay, Florida, Flagler Memorial Island, Litter, Island",0
"Frederick Douglass, What to the Slave Is the Fourth of July?, Independence Day (United States)",0
"Joe Biden, George Stephanopoulos, ABC News, This Week, Interview, ABC World News Tonight, Democratic Party",5
"Franklin Township, Fireworks, New Jersey, Community band",0
"China, Vanuatu, Presidential palace, Australia",0
"Vladimir Guerrero Jr., Toronto Blue Jays, Major League Baseball All-Star Game, American League, Baltimore Orioles, First baseman, MLB",0
"Iran, United Kingdom, Democracy, 2024",0
"Columbus Crew, Nashville SC",0
"Texas, Independence Day (United States)",0
"Pancake breakfast, Pancake",0
"Sugarfire Smoke House, Mike Johnson, St. Louis, Independence Day (United States)",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"Tour de France, Col du Galibier, 2024, Tadej Pogačar",0
"Sam's Club, Walmart, Member's Mark, Kirkland Signature",0
"Pittsburgh Pirates, St. Louis Cardinals, Bryan Reynolds",0
"Houston Astros, Toronto Blue Jays, Yordan Álvarez",0
"Chicago Cubs, Philadelphia Phillies, Trea Turner, MLB",0
"Argentina national football team, Ecuador national football team, 2024 Copa América, Lionel Messi",0
"Iraq and Afghanistan Veterans of America, ex-serviceman, Paul Rieckhoff, Independence Day (United States)",5
"New York Mets, Houston Astros, Alex Bregman",0
