queries,response
"Baseball, Independence Day (United States)",0
"Meme, Independence Day (United States)",0
"Independence Day (United States), Europe, Holiday, Nation, World",0
"Greece, Severe weather, Thunderstorm",0
"Texas, Independence Day (United States)",0
"Michael Rubin, Tom Brady, Independence Day (United States), NFL",0
"Space launch, China, Launch pad, Rocket, Spaceport, Spacecraft, Hainan",0
"Target Corporation, Discounts and allowances, Independence Day (United States)",0
"Firefly Aerospace, Firefly Alpha, NASA, Vandenberg Air Force Base, Rocket, Maine, Student",0
"Independence Day (United States), Romania, Strategic partnership, Klaus Iohannis",0
"United Airlines, Independence Day (United States)",0
"Exchange-traded fund, Zacks Investment Research, Inc., Stock, US Global Jets ETF, Independence Day (United States)",0
"California, The Bakersfield Californian, Shafter, Fireworks",0
"Ala Moana Center, Independence Day (United States)",0
"Basketball, Philippines, Allan Caidic",0
Independence Day (United States),0
"Labour Party, Conservative Party, United Kingdom, Rishi Sunak, Keir Starmer, General election",0
"Independence Day (United States), Transportation Security Administration",0
"Vanessa Hudgens, Cole Tucker",0
"Catonsville, Independence Day (United States), Parade",0
"Missing person, United States Marshals Service",0
"Owl, Barred Owl, Northern spotted owl, U.S. Fish and Wildlife Service",0
"Driving under the influence, Independence Day (United States)",0
"Alderwood, Lynnwood, Seattle",0
"Nigeria, Independence Day (United States), Bola Ahmed Tinubu",0
"Real Salt Lake, Houston Dynamo FC, MLS",0
"Safety, Independence Day (United States), Drowning",0
"Independence Day (United States), Fireworks, July 4, New Jersey, 2024",0
"United Kingdom, 2024",0
"Uganda, Petroleum, Uganda National Oil Company, Mombasa, Kenya",0
"Cook Out, Independence Day (United States), Inflation",0
"Los Angeles Angels, Oakland Athletics, Mickey Moniak, Oakland",0
"Fireworks, Chandler Police Department, Arizona",0
"Sonoma County, Independence Day (United States)",0
"Pancake breakfast, Pancake",0
"Fenty Beauty Gloss Bomb, Fenty Beauty, Rihanna, Sephora",0
"Beverly Hills Cop, Eddie Murphy, Axel Foley, Action, Judge Reinhold, Netflix, John Ashton",0
"Genesis, Genesis Motor, Genesis G80, Electric vehicle",0
"Anime Expo, NIS America, TOKYOPOP, 2024, Manga",0
miHoYo,0
"Netflix, Sperm donation",0
"Iraq and Afghanistan Veterans of America, ex-serviceman, Paul Rieckhoff, Independence Day (United States)",5
"Baltimore Orioles, Ryan O'Hearn, Seattle Mariners, Dean Kremer, Major League Baseball All-Star Game, Baltimore",0
"India, Sri Lanka Navy, Tamil Nadu, Fisherman, M. K. Stalin, S. Jaishankar, Sailor",0
"Belgium, France national football team, UEFA Euro 2024, France, Kylian Mbappé",0
"United Kingdom, Joe Biden",5
"Nate Diaz, Dana White, Ultimate Fighting Championship, Conor McGregor, Mixed martial arts, Jorge Masvidal",0
"FIBA, Greece, Dominican Republic men's national basketball team, Basketball",0
"Solvang Danish Days Foundation, 2024, Solvang",0
"Lauren Sánchez, Jeff Bezos, Kim Kardashian, Greece",0
"Blue Wahoos Stadium featuring Admiral Fetterman Field - Home of the Pensacola Blue Wahoos, Pensacola Blue Wahoos, Independence Day (United States), Minor League Baseball",0
"Maha Vajiralongkorn, Monarch, Bhumibol Adulyadej, Thailand, Sirikit",0
"Los Angeles Dodgers, Christian Walker, Arizona Diamondbacks, Dodger Stadium, Home run, MLB",0
"Bangladesh, Independence Day (United States)",0
"Chicago Fire FC, Philadelphia Union, MLS",0
"Hong Kong, Interest rate",0
"Humidity, Independence Day (United States)",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Nathan's Famous, Hot dog",0
"Fireworks, Accident",0
"Columbus Crew, Nashville SC, Diego Rossi",0
"Polling station, General election, 2024, Shropshire, Telford and Wrekin",0
"Grand Island, calendar, Independence Day (United States), Stuhr Museum, Nebraska",0
"Powerball, Lotology, Auckland",0
"Love Island, ITV, Vanderpump Rules",0
"Al Yah Satellite Communications, SpaceX, Artificial satellite, Falcon 9, United Arab Emirates, Abu Dhabi",0
"Fireworks, Palmdale, Structure fire",0
"Phoenix Mercury, Dallas Wings, WNBA, Kahleah Copper",0
"San Diego Padres, Texas Rangers, David Peralta",0
"Aecon Group Inc., Construction, Pipeline transport",0
"Shakur Stevenson, Boxing, Top Rank, Bob Arum, Eddie Hearn, Matchroom Sport, Artem Harutyunyan, Gervonta Davis, Vasiliy Lomachenko",0
"Major League Baseball All-Star Game, MLB, American League, National League",0
"Nuclear fusion, ITER, Fusion power, Nuclear reactor, Tokamak",0
"Steam, Indie game, Stardew Valley, Life simulation game",0
"Asia, Stock market, Foreign Exchange Market, July 4",0
"Rameshbabu Praggnanandhaa, Fabiano Caruana, Maxime Vachier-Lagrave, Grand Chess Tour, Bogdan-Daniel Deac, Nodirbek Abdusattorov, Alireza Firouzja, Wesley So, Ian Nepomniachtchi",0
"Boxing, Boxing pound for pound rankings, Oleksandr Usyk",0
"Joe Biden, Gaza Strip, Israel, Gaza, Resignation",5
"Circumcision, Kawango Agot, Medicine, HIV/AIDS",0
"Singapore, Caning, Student",0
"Greece, Los Angeles County Sheriff's Department, Amorgos, Missing person",0
Firefly Alpha,0
"Air quality index, New Delhi, Atmosphere of Earth, India, Meteorology",0
