queries,response
"Independence Day (United States), July 4, Walmart, 2024, Fireworks",0
"Catonsville, Independence Day (United States), Parade",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Nathan's Famous, Hot dog",0
"Amber alert, Missing person, Tennessee Bureau of Investigation, Dandridge, Jefferson County, Autistic Spectrum Disorders",0
"United States, Independence Day (United States)",0
"Novak Djokovic, Wimbledon, Tennis",0
"Texas, Independence Day (United States)",0
"Independence Day (United States), Coney Island, Brooklyn, Nathan's Hot Dog Eating Contest, Riegelmann Boardwalk",0
"Argentina national football team, Ecuador national football team, 2024 Copa América, Lionel Messi",0
"Boil-water advisory, Washington, District of Columbia Water and Sewer Authority, Arlington County, Washington Aqueduct",0
"Police officer, Cleveland, Cleveland Division of Police",0
"Frederick Douglass, What to the Slave Is the Fourth of July?, Independence Day (United States)",0
"Product recall, Food and Drug Administration, Mushroom",0
"Greater Grand Crossing, Mass shooting, South Side",0
"Sugarfire Smoke House, Mike Johnson, St. Louis, Independence Day (United States)",0
"5K run, Cedartown, Wheelchair racing, 2024, Krige Schabort",0
"LibertyFest Edmond's July 4th Festivals, Edmond, Independence Day (United States)",0
Independence Day (United States),0
"FIBA, Philippines men's national basketball team, FIBA Under-17 Basketball World Cup, Philippines, Basketball",0
"Target Corporation, Discounts and allowances, Independence Day (United States)",0
"Wine, Independence Day (United States), Drink",0
"Pancake breakfast, Pancake",0
"Independence Day (United States), Democracy, United States Declaration of Independence",0
"Independence Day (United States), Rotary International, Carnival",0
"Patriotism, Independence Day (United States)",0
"Rodeo, Pioneer Day, Lander, Parade, Wyoming",0
"Product recall, White noise machine",0
"Durendal, Excalibur, France, Magic sword",0
"Washington Nationals, MLB, New York Mets",0
"General election, Labour Party, United Kingdom, 2024, Keir Starmer",0
"Florida, Heat advisory, July 4",0
"Independence Day (United States), Highland Park, Mass shooting",0
"Netflix, Sperm donation",0
"Iraq and Afghanistan Veterans of America, ex-serviceman, Paul Rieckhoff, Independence Day (United States)",5
"Hamas, Hostage, Gaza Strip, Israel, New York, Independence Day (United States)",0
"Wimbledon, Tennis player, Isle of Man, Europe",0
"July 4, Indian Independence Day, Public holiday, Flag of the United States",0
"John Deere Classic, PGA TOUR, TPC Deere Run",0
"Flood warning, Flash flood, Missouri River",0
"Sam's Club, Walmart, Member's Mark, Kirkland Signature",0
"Emperor of Japan, University of Oxford, United Kingdom, Great Britain, Higher Education School",0
"California, The Bakersfield Californian, Shafter, Fireworks",0
