queries,response
"Brazil national football team, Wolverhampton Wanderers F.C., 2024 Copa América, Brazil, Molineux Stadium, Clube de Regatas do Flamengo",0
"July 3, 2024, Forecasting",0
"Jamaica, Tropical cyclone",0
"Independence Day (United States), Fireworks, July 4, New York, 2024",0
"Las Vegas Aces, Indiana Fever, WNBA, Kelsey Plum",0
"Parade, Independence Day (United States), Hailey, Wood River Valley, Pancake",0
"Stock, Zacks Investment Research, Inc., July 3, Value investing",0
"Vinicius Junior, Real Madrid CF, Brazil national football team, Copa América, Liverpool F.C., Alisson Becker",0
"Israel, Stabbing, Terrorism, Stabbing as a terrorist tactic, Karmiel",0
"James Rodríguez, Copa América, São Paulo FC, Colombia national football team, Néstor Lorenzo",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"Costa Rica national football team, Colombia national football team, Colombia, 2024 Copa América",0
"Missing person, United States Marshals Service",0
"SpaceX, United Launch Alliance, Space Coast, NASA, John F. Kennedy Space Center, Cape Canaveral Space Force Station, Florida, Falcon 9, Space launch",0
"Ann Wilson, Heart, Concert tour, Nancy Wilson",0
"Blake Anderson, Utah State Aggies football, Head coach, Arkansas State Red Wolves football",0
"Hathras, Stampede, India, Uttar Pradesh",0
"Red Lobster, Flavor Flav, Public Enemy",0
"Robert F. Kennedy Jr., Dog",0
"Minnesota Twins, Detroit Tigers, Royce Lewis",0
"Brominated vegetable oil, Food and Drug Administration, Drink, Food additive",0
"Archaeology, Archaeologist, Reliquary, Moses, Ten Commandments, Austria, Relic",0
"Nigeria, July 3, Bola Ahmed Tinubu",0
"Explosion, Peabody, Recreational vehicle, Massachusetts",0
"Proposition bet, Chicago Cubs, Philadelphia Phillies, MLB, Miami Marlins",0
"Explosion, Walworth County, Lafayette",0
"Frankie Montas, New York Yankees, Pitcher, Cincinnati Reds",0
"Abu Dhabi, delivery driver, Rest area, United Arab Emirates",0
"Massachusetts, Bacteria",0
"Tesla, Electric vehicle, Stock",0
"Derail, Derailment, Matteson, Chicago, Freight train, Illinois",0
"Coldplay, Glastonbury Festival, Michael J. Fox, Chris Martin",0
"Joe Biden, Democratic Party, Kamala Harris",5
"Downtime, Verizon, Central Savannah River Area, Augusta",0
"Independence Day (United States), Holiday",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"Daniel Muir, Indiana, NFL, Indianapolis Colts, Logansport",0
"Stingray, Aquarium & Shark Lab by Team ECCO, Charlotte",0
"Baltimore Orioles, Seattle Mariners, Grayson Rodriguez, Pitcher",0
"Constellation Brands, Earnings, NYSE:STZ, New York Stock Exchange",0
"Safety, Independence Day (United States), Drowning",0
"Stock, HDFC Bank, Hindustan Zinc, Yes Bank Limited, NIFTY 50, DMart, BSE SENSEX, Stock market",0
"Independence Day (United States), United States Declaration of Independence",0
"New Jersey, Independence Day (United States), Hilda Estevez, Humidity",0
"Marriott International, Marriott, Ideal Property Group, Penang, Queens Waterfront",0
"Labour Party, Liberal Democrats",0
"Kansas City Royals, Major League Baseball All-Star Game, MLB, Salvador Pérez, American League, Baltimore Orioles",0
"Manchester United F.C., Matthijs de Ligt, FC Bayern Munich, Erik ten Hag, AFC Ajax",0
"Southwest Airlines, Shareholder rights plan, Elliott Investment Management, Reuters, NYSE:LUV",0
"WNBA All-Star Game, Chicago Sky, Indiana Fever",0
"Tulsa race massacre, Massacre, Oklahoma, 1921",0
"North Carolina, Veto, Roy Cooper",5
"Alabama, Heat advisory",0
"Remco Evenepoel, Tour de France, Soudal Quick-Step, Tadej Pogačar, Road bicycle racing",0
