queries,response
"Hezbollah, Israel, Lebanon",0
"Doughnut, Hinsdale, Clarendon Hills, July 4, Libertyville, Lake Forest",0
"Dallas Cowboys, Jerry Jones, NFL, Saudi Arabia",0
"Labour Party, Keir Starmer, Conservative Party, Rishi Sunak",0
"Meteorology, France, Storm, Météo-France",0
"Austria national football team, UEFA Euro 2024, Türkiye, Merih Demiral",0
"UEFA Euro 2024, France national football team, France, Portugal national football team",0
"Carbon, United Kingdom, S&P Global Commodity Insights, Iran, Carbon emission trading, Labour Party",0
"LA Galaxy, Los Angeles FC, MLS, Rose Bowl Stadium, El Tráfico",0
"Taylor Sheridan, Yellowstone, Hell or High Water, Screenwriter",0
"Atos, Onepoint, société par actions simplifiée, Restructuring",0
"Severe weather, Thunderstorm, Nebraska, Flood, National Weather Service, Tornado",0
"Copa América, Ecuador national football team, Argentina national football team",0
"Country Land and Business Association, General election, Labour Party",5
"Larry, Cat, United Kingdom, 10 Downing Street, Prime minister",0
"Ala Moana Center, Independence Day (United States)",0
"Chile, Bond, Debt, Social impact bond, Euro, Bond market, Emerging market",0
"Omdia, 2028, Informa",0
"Ateneo de Davao University, Philippines, Rocket, Davao City, Spaceport America, Aerospace engineering",0
"Returning officer, United Kingdom",0
"Kylian Mbappé, Ethan Mbappé, Paris Saint-Germain F.C., LOSC Lille, Ligue 1",0
"Democratic Republic of the Congo, March 23 Movement, North-Kivu, Kanya Bayonga",0
"Labour Party, Pound sterling, United Kingdom general elections overview",0
"Rick Ross, Drake, Kendrick Lamar",0
"Fireworks, La Puente, California, Explosion, Pyrotechnics",0
"Rail Vikas Nigam Limited, DMRC, Memorandum of understanding, India",0
"Jeremy Hunt, Conservative Party, General election, Liberal Democrats, Surrey",0
"George Cottrell, Nigel Farage, UK Independence Party, United Kingdom",0
"Elkhart County Miracle, Summer Camp, Baseball",0
"Rajinikanth, Anirudh Ravichander",0
"Labour Party, Keir Starmer, Housing, United Kingdom",0
"Fireworks, Stadium of Fire, Provo, Utah, LaVell Edwards Stadium (LES), Independence Day (United States)",0
"Manchester United F.C., adidas, Qualcomm",0
"KSI, Boxing, YouTube",0
"United Kingdom, Economy, Gross domestic product, Economic growth, Rishi Sunak",0
"General election, United Kingdom",0
"Christel Khalil, The Young and the Restless, Lily Winters, Bryton James, Soap opera, The Bachelorette, Devon Hamilton",0
"Optiemus Infracom, Unmanned aerial vehicle, Agricultural drone, India, Crore",0
"Luke Shaw, England national football team, Manchester United F.C., Gareth Southgate, UEFA Euro 2024, Switzerland national football team, Jordan Pickford",0
"Spain national football team, Germany, UEFA Euro 2024, Spain",0
"2024 Copa América, Argentina national football team, Brazil national football team",0
"Cathie Wood, Tesla, NASDAQ:TSLA, Exchange-traded fund",0
"Vikram, Pa. Ranjith, G. V. Prakash Kumar, Tamil cinema, Malavika Mohanan",0
"O2, Telefónica, Autobahn, Cellular network, Germany",0
"Emiliano Martínez, Aston Villa F.C., Argentina national football team, Goalkeeper, Summer Olympic Games, Unai Emery, Premier League",0
"Egypt, Abdel Fattah El-Sisi, Mostafa Madbouly",0
"Star, Hubble Space Telescope, Nebula, NASA",0
"Sharks, South Padre Island, Texas",0
"Mariposa County, Wildfire, Emergency evacuation",0
"Speed limiter, Intelligent speed assistance, Speed limit, United Kingdom",0
"Nigeria, United Kingdom, Bola Ahmed Tinubu",0
"Stock, HDFC Bank, Punjab National Bank",0
"Samsung Electronics, Image sensor",0
"Deportation, United States district court, Illegal immigration",5
"Prison escape, Prisoner, Rawalakot, Azad Jammu and Kashmir, Pakistan",0
"Bitcoin, Cryptocurrency, Mt. Gox",0
"Fiji, Crowne Plaza, Yasawa Island Resort and Spa, IHG Hotels & Resorts",0
"Value-added tax, Nigeria, Cryptocurrency exchange, Financial transaction, Bitcoin",0
"Washington Mystics, Las Vegas Aces, WNBA",0
"China, Artificial satellite, Taiyuan Satellite Launch Center, Launch vehicle, Long March 6",0
"Dubrovnik, Summer vacation",0
"Zimbabwe, Sovereign wealth fund, Investment fund, Kingdom of Mutapa",0
"Imran Khan, United Nations, Pakistan Tehreek-e-Insaf",0
"Ryan Garcia, World Boxing Council, Racism",0
"Leeds United, Diego Llorente, Real Betis Balompié",0
"Gastronomy, Culinary arts, Macao",0
"Education, Funding",0
"Dragon Age, BioWare, Role-playing video game",0
"Israel Defense Forces, Judaism, Combat Intelligence Collection Corps, Ohr Torah Stone",0
"Heart of Midlothian F.C., Rangers F.C., Hibernian F.C., Scottish Premiership, Aberdeen F.C., Edinburgh derby, Celtic F.C.",0
