queries,response
"UEFA Euro 2024, Spain national football team, Germany, Spain",0
"Germany, Munich Olympic Stadium, Germany national football team, Olympic Games, Olympiastadion Berlin, FC Bayern Munich, UEFA European Championship",0
"Luis de la Fuente, Spain national football team, Head coach, UEFA European Championship",0
"Portugal national football team, France national football team, UEFA Euro 2024, Cristiano Ronaldo, Kylian Mbappé, France",0
"Wimbledon, Patrick Mahomes, Dustin Hoffman, Frances Tiafoe, Tennis, Carlos Alcaraz, Kansas City Chiefs, Super Bowl",0
"Carlo Maria Viganò, Pope Francis, Vatican City, Catholic Church, Archbishop, Holy See, Excommunication, Schism",0
"Stabbing, Huntington Beach, California",0
"Germany, Tourism, 2024, Berlin",0
"UEFA European Championship, Goal, France national football team",0
"Thunderstorm, Severe weather, Meteorologist",0
"Lebanon, Israel, Najib Mikati, Hezbollah",0
"Portugal, Iberian Peninsula, Energy, Spain, France",0
"Portugal national football team, FC Porto, Paris Saint-Germain F.C., Wolverhampton Wanderers F.C., UEFA European Championship, UEFA Champions League, Ligue 1",0
"FC Barcelona, Athletic Club, Chelsea F.C., Spain national football team",0
"Venezuela national football team, Canada, 2024 Copa América",0
"Daniele Orsato, UEFA Euro 2024, England national football team, Switzerland national football team, referee, Massimiliano Irrati",0
"Tour de France, Remco Evenepoel, Tadej Pogačar, Time trial, Jonas Vingegaard",0
"ITV, Clive Tyldesley, Sports commentator, UEFA Euro 2024",0
"Israel, Southern Lebanon",0
"Product recall, White noise machine",0
"Cathie Wood, Tesla, NASDAQ:TSLA, Exchange-traded fund",0
"Wildfire, Wharton State Forest, Batona Campground, New Jersey Forest Fire Service, Batona Trail",0
"Sharks, South Padre Island, Texas",0
"Rishi Sunak, 10 Downing Street, Conservative Party, Labour Party, Prime minister, Keir Starmer, United Kingdom",0
Germany,0
"Nasdaq, S&P 500, Stock market, Stock, Dow Jones Industrial Average, Standard & Poor's, Wall Street",0
"England national football team, Real Madrid CF, UEFA European Championship",0
"Spain, Greece, Europe, Heat wave, Tourism",0
"Electric vehicle, Rivian, Stock, Tesla",0
"Fireworks, Summerville, Accident, Dorchester County",0
"Hainan, Germany, Free-trade zone, Free trade, International trade, China, Europe",0
"Accident, Huntington Beach, California 1",0
"Bernhard Langer, DP World Tour, BMW International Open, U.S. Senior Open",0
"Nasdaq, Alphabet Inc., NASDAQ:GOOGL, NASDAQ:GOOG",0
"Meta, Nasdaq, NASDAQ:META, Artificial intelligence",0
"Lionel Messi, Argentina, Canelo Álvarez, 2022 World Cup, 2022",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"Mozambique national football team, Namibia national football team, COSAFA Cup, COSAFA",0
Richard Bland,0
