queries,response
"Kīlauea, Volcano, Island of Hawai'i, Earthquake, Hawaiʻi Volcanoes National Park, Volcanic eruption",0
"Jorge Masvidal, Nate Diaz, Boxing",0
"California, Personal income, Finance",0
"Shane van Gisbergen, NASCAR Cup Series, Chicago",0
"WWE, Naomi, Ariane Andrew, Funkadactyls",0
"Artificial intelligence, Australia",0
"Copa América, Uruguay national football team, Uruguay",0
Tanabata,0
"Boxing, Shakur Stevenson",0
"Brazil national football team, 2024 Copa América, Colombia, Brazil",0
"Strike action, Trenitalia, Italy, Rail transport, Ferrovie dello Stato Italiane, Nuovo Trasporto Viaggiatori",0
"Connecticut Sun, Atlanta Dream, WNBA",0
"Esports, Saudi Arabia",0
"Drew McIntyre, Money in the Bank ladder match, CM Punk, WWE Monday Night RAW, Seth Rollins, Damian Priest",0
"Egypt, Mummy, City of the Dead, Aswan, Archaeologist, Tomb",0
"Kurt Russell, Santa Claus, Judah Lewis, Clay Kaytis",0
"Vincenzo Montella, Turkey national football team, Türkiye, UEFA Euro 2024",0
"Running of the bulls, Festival of San Fermín, Pamplona, Spain, Bullfighting, Bull",0
"Anime, Funimation, Tanabata, Norihiro Naganuma",0
"Jammu & Kashmir, Srinagar",0
"Heat wave, Excessive heat warning",0
"Islam, Muharram, Islamic New Year, Hijri Calendar, 2024",0
"Sean Garcia, Ryan Garcia, Boxing, Fernando Vargas",0
"China, China-Eurasia Expo, Xinjiang, Eurasia, Dongfeng Motor Corporation, Ürümqi",0
"Cape Town City F.C., Kamohelo Mokotjo, South African Premier Division, Mamelodi Sundowns F.C., South Africa national soccer team",0
"Sports rating system, Uruguay national football team, Argentina national football team, 2024 Copa América, Liverpool F.C.",0
"Texas, Tropical cyclone, Emergency evacuation",0
"Mumbai, Mukesh Ambani",0
"Avian influenza, Cambodia, Infection",0
"Formula 1, George Russell, Mercedes AMG Petronas F1 Team, British Grand Prix, Lewis Hamilton, Silverstone Circuit",0
"Bleach, Ichigo Kurosaki, Manga",0
"Morocco, Renewable energy, Germany, Türkiye, Hydrogen production",0
"Netherlands, Türkiye, UEFA European Championship",0
"Algeria, Far-right politics, France, National Rally",0
"Cruz Azul, Liga MX",0
"Welfare, School",0
"New York Mets, Washington Nationals, Jesse Winker",0
"Carlo Maria Viganò, Pope Francis, Vatican City, Catholic Church, Holy See, Excommunication, Archbishop",0
"Cobb County, Marietta",0
"Akshay Kumar, Radhika Madan, Suriya",0
"Triumph Motorcycles Ltd, Bajaj Auto, Discounts and allowances",0
"Randy Orton, WWE SmackDown!, Money in the Bank ladder match, Professional wrestling",0
"United Bank for Africa, Delta, Bank robbery, Security",0
"San Antonio Spurs, Harrison Barnes, Sacramento Kings, DeMar DeRozan, NBA, Basketball, Chicago Bulls, Golden State Warriors",0
"Croatia, Dominican Republic, Ivica Zubac, FIBA, Greece, Mario Hezonja",0
"Sudan, Sudanese Armed Forces, Rapid Support Forces, African Union, United Nations",0
"Afghanistan, Taliban, United Nations, Doha, Qatar, Zabihullah Mujahid",5
"Nate Diaz, Conor McGregor, Ultimate Fighting Championship, Mixed martial arts, Dana White",0
"Glen Powell, Lee Isaac Chung, Featurette",0
"National Trust, Archaeology, Festival of British Archaeology, Wimpole, Gunby Hall, Council for British Archaeology",0
"Neom, Saudi Arabia, Morphosis Architects, Architecture, United Kingdom",0
"Coastal erosion, Kerala, V. D. Satheesan, Shashi Tharoor, Indian National Congress",0
"Tour de France, Julien Bernard",0
"Big Brother, CBS, Julie Chen Moonves, Les Moonves",0
"Teresa Giudice, The Real Housewives of New Jersey, Bravo",0
"Beyoncé, Grévin Museum, Wax sculpture",0
"Kevin Bacon, Footloose",0
"Elephant, Kataragama, Sri Lanka, Colombo, Kandy Esala Perahera",0
"Hong Kong Philharmonic Orchestra, Orchestra conductor, Orchestra, Jaap van Zweden",0
"Insurance, Tropical cyclone, Storm",0
"Real Salt Lake, Atlanta United FC, MLS, Diego Luna",0
"Minnesota Vikings, Accident",0
"Oil tanker, Petroleum, Suez Canal, 2024",0
"2024, Myanmar (Burma)",0
"Smart TV, TCL Technology",0
"Supreme Court of the United States, Regulation",5
"New York Yankees, Jose Trevino, Catcher",0
"Telegram, Cryptocurrency",0
"SHINee, Choi Min-ho, Korean idol, Jay Park, Seoul, 2024",0
"Egypt, Egyptian Meteorological Authority, Cairo",0
"Haredi Judaism, Protest, Jerusalem, Israel Defense Forces",0
World Chocolate Day,0
"Yosh Uchida, Judo, San Jose State Judo",0
"July 6, July 7",0
"Dota 2, Esports",0
"Mummy, Nazca culture",0
"United Arab Emirates, Emirates Nature-WWF, World Wide Fund for Nature, Natural environment, Nature, Sustainability",0
"Horoscope, Astrological sign, July 7, Astrology, Aries, Zodiac, 2024",0
