queries,response
"New Zealand national rugby union team, Scott Robertson, England national rugby union team, Crusaders, Beauden Barrett",0
"Seattle Storm, Chicago Sky, WNBA",0
"Los Angeles Sparks, Las Vegas Aces, WNBA, Dearica Hamby",0
"FC Juárez, Liga MX, Atlas F.C., 2024",0
"Boxing, Nate Diaz, Jorge Masvidal, Floyd Mayweather Jr.",0
"Canada men's national soccer team, Copa América, Venezuela national football team",0
"Arizona Diamondbacks, San Diego Padres, MLB",0
"Los Angeles Dodgers, Milwaukee Brewers, Freddie Freeman",0
"Netherlands, Türkiye, Netherlands national football team, UEFA Euro 2024",0
"United States national basketball team, Olympic Games, Steve Kerr, Basketball, Kawhi Leonard, LA Clippers",0
"Cash Money Records, Essence Music Festival, Birdman, Drake, Lil Wayne, Juvenile, Hip hop music, B.G., Mannie Fresh",0
"Iran, Saeed Jalili, Masoud Pezeshkian, Presidential election",5
Mike Heslin,0
"João Palhinha, FC Bayern Munich, Fulham F.C.",0
"Canada, Copa América, Inter Milan, Injury in humans",0
"Huntington Beach, California, Stabbing",0
"Seattle Mariners, Toronto Blue Jays, Luis Castillo, Pitcher, Luke Raley",0
"Raj Tarun, Lavanya Tripathi, Cheating in a relationship, Telugu cinema",0
"Fargo-Moorhead RedHawks, Minor League Baseball, Fargo, American Association of Professional Baseball, Liga MX, Mexico",0
"Minnesota Twins, Houston Astros, Designated hitter, MLB",0
"Venezuela, Venezuelans, Nicolás Maduro, Edmundo González Urrutia",0
"John Deere Classic, Aaron Rai, PGA TOUR, Pan Cheng-tsung, TPC Deere Run",0
"WNBA All-Star Game, Chicago Sky, Indiana Fever",0
"Justin Bieber, Mukesh Ambani, Mumbai",0
"Perverting the course of justice, Garda Síochána, Circuit court, Dublin",0
"Chile, Canada, 2024 Copa América",0
"Baltimore Orioles, Oakland Athletics, MLB",0
"San Antonio Spurs, NBA Summer League",0
"Club Tijuana, Querétaro F.C., Liga MX",0
"Startup company, Funding, Startup ecosystem, India, Venture capital",0
"Federico Chiesa, Juventus F.C., AS Roma, Serie A",0
"Haiti, Garry Conille, Prime Minister of Haiti",0
"Democratic Republic of the Congo, March 23 Movement, North-Kivu, Kanya Bayonga",0
"Brazil, Agriculture, Grain",0
"Karnataka, Welfare",0
"Newport Beach, Fashion Island, New Zealand, California",0
"China, Levee breach, Flood, Dongting Lake, Lake, Hunan",0
"Private banking, Wealth management, Investment fund, Hong Kong",0
"Dan McKellar, New South Wales Waratahs, Super Rugby, ACT Brumbies, Australia national rugby union team, Leicester Tigers",0
"Wealth management, Nasdaq, Finance, Alibaba Group, Stock market",0
"DJI, Electric bicycle",0
"Hezbollah, Israel, Lebanon",0
"Demon Slayer: Kimetsu no Yaiba, Anime, Ufotable, Inc.",0
"Tobey Maguire, Michael Rubin",0
"George Pell, Vatican City, Catholic Church, Cardinal, Andrew Bolt, Australia, Holy See, Pope Francis",0
"Jordan Poyer, Buffalo Bills, NFL, AFC–NFC Pro Bowl, Miami Dolphins",0
"Celtic F.C., Norwich City F.C., Rangers F.C.",0
"Tornado, China, Shandong",0
"Bone health, Osteoporosis, Medicine",0
"England, UEFA Euro 2024",0
"FIBA, Lithuania men's national basketball team, Basketball New Zealand, FIBA Basketball World Cup",0
"Artificial intelligence, Student, UNISA Main Campus, UNISA",0
"San Miguel de Allende, Mexico, Hospitality",0
"Ti West, Mia Goth, Horror, A24, Kevin Bacon",0
"Career, Student",0
"Fernando Tatís Jr., San Diego Padres, Mike Shildt, Major League Baseball All-Star Game, Baseball Manager",0
"Nicolás Maduro, President of Venezuela, Independence",0
"PG&E Corporation, California, Power outage, Heat wave",0
"Philippines, South China Sea",0
"Christine Brown, Kody Brown, Sister Wives, TLC, Janelle Brown",0
"Newcastle United F.C., Miguel Almirón, Saudi Arabia, Saudi Pro League",0
"Minnesota Lynx, WNBA, Playoffs, New York Liberty",0
"Kylian Mbappé, France national football team, Belgium",0
"Harry Kane, England national football team, UEFA Euro 2024, Slovakia national football team",0
"Plastic recycling, Startup company",0
"Electric bill, Savings, Power strip, Finance, Efficient energy use",0
"British Grand Prix, McLaren, Formula 1, Lando Norris, Silverstone Circuit, Max Verstappen, Red Bull Racing",0
"Philippines, Tariff",0
Mukesh Ambani,0
"KiwiRail, Board of directors, Resignation, DEV Aratere, New Zealand, David McLean, Ed Sims, Nicola Willis, Peter Reidy, Interislander",0
"New England Patriots, NFL, Training camp",0
"Lily Allen, David Harbour",0
"Banco Bilbao Vizcaya Argentaria, Banco Sabadell, Finance",0
