queries,response
"2024, Cartoon, July 7, Political cartoon, Pakistan",0
"Kentucky, Mass shooting",0
"Paul Onuachu, Trabzonspor, Southampton F.C., Süper Lig, Nigeria national football team",0
"Henley Royal Regatta, Rowing",0
"Temple Police Department, Child abduction, Missing person, Noncustodial parent, Texas",0
"Douglas Luiz, Alisha Lehmann, Copa América, Brazil national football team, Aston Villa W.F.C., Brazil, Juventus F.C.",0
"Cuba, China",0
"South Sudan, Kenya, Peace, Communism",0
"Connecticut Sun, Atlanta Dream, WNBA",0
"Minnesota Vikings, NFL",0
"Pakistan Cricket Board, Bangladesh national cricket team, England cricket team, West Indies cricket team, One Day International",0
"Democratic Unionist Party, Northern Ireland, Sinn Féin, Ian Richard Kyle Paisley, General election",0
"Carlo Maria Viganò, Pope Francis, Vatican City, Catholic Church, Holy See, Archbishop, Excommunication",0
"Brisbane, Grange, Evelyn Street",0
"Seatrium, John Angelicoussis, Greece, LNG carrier, Greek shipping, Liquefied natural gas",0
"Zimbabwe, Drought, Insurance, Mthuli Ncube",0
"Norwegian Air Shuttle, Widerøe",0
"Julia Roberts, Travis Kelce, Taylor Swift",0
"Chad Gable, Money in the Bank ladder match, WWE Monday Night RAW",0
"MDMA, Side effect, Research",0
"Rheinmetall, Italy, Tank",0
"Kia Picanto, 2024",0
"Malaysia, Price controls, Global Competitiveness Report",0
"Multirole combat aircraft, Philippines, Bongbong Marcos, Philippine Air Force, Chief of Staff of the Armed Forces of the Philippines",0
"Stabbing, Naperville, Saddlebrook Drive",0
"Islam, Muharram, Islamic New Year, Hijri Calendar, 2024",0
"Bill Shorten, Australian Labor Party, Australia",0
"Nigeria, Revenue",0
"Yuriko Koike, Japan, Governor of Tokyo, Renhō",0
"Norway, Iran, Oslo Pride",0
"Real Salt Lake, Atlanta United FC, MLS",0
"Blue Exorcist, Rin Okumura, Anime Expo",0
"Tropical cyclone, Texas, Emergency evacuation",0
"IndyCar Series, Mid-Ohio Sports Car Course, Hybrid vehicle, Álex Palou, Indy 200 at Mid-Ohio",0
"Bangladesh, Bhomra, Bangladesh Land Port Authority, International trade, Trade facilitation, Port management",0
"British Grand Prix, Formula 1, Silverstone Circuit, Max Verstappen, Formula racing, Lando Norris",0
