queries,response
"Romania national football team, Netherlands national football team, Netherlands, UEFA Euro 2024, Cody Gakpo",0
"Blake Anderson, Utah State Aggies football, Head coach, Arkansas State Red Wolves football, College Football",0
"Xbox network, Microsoft",0
"Türkiye national football team, UEFA Euro 2024, Türkiye",0
"Stingray, Aquarium & Shark Lab by Team ECCO, Charlotte",0
"Rudy Giuliani, Disbarment, Donald Trump, Mayor of New York City",5
"Cranberry Township, Cranberry Twp Police Department, Pennsylvania",0
"Robert F. Kennedy Jr., Dog",0
"Red Lobster, Flavor Flav, Public Enemy",0
"Basketball, Bahamas men's national basketball team, The Bahamas, FIBA",0
"Volodymyr Zelenskyy, Russia, Vladimir Putin, President of Ukraine, Russo-Ukrainian War",5
"Ukraine, Kharkiv, Russia, Armed Forces of Ukraine, mercenary",0
"Calistoga, Napa County, Wildfire, California Department of Forestry and Fire Protection, Old Lawley Toll Road",0
"Ys: The Oath in Felghana, Ys, XSEED Games, Nihon Falcom, Role-playing video game, PlayStation 4",0
"Eminem, Big Sean, Hip hop music",0
"Coldplay, Glastonbury Festival, Michael J. Fox, Chris Martin",0
"Air Europa, Turbulence",0
"North Korea, Ballistic missile",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson, Irina Shayk",0
"Alzheimer's disease, Food and Drug Administration, Eli Lilly and Company, Dementia",0
"Ann Wilson, Heart, Concert tour, Nancy Wilson",0
"Arrow McLaren, Christian Lundgaard, IndyCar Series, Alexander Rossi, McLaren",0
"Bears, Chatsworth, Los Angeles",0
"Luka Dončić, Dallas Mavericks, Slovenia, Basketball, Slovenia men's national basketball team, Olympic Games",0
"Costa Rica national football team, Colombia national football team, Colombia, 2024 Copa América",0
Ian Karmel,0
"Dota 2, Esports, 2024",0
"WNBA All-Star Game, Las Vegas Aces, Indiana Fever",0
"Tempur Sealy International, Mattress Firm, Tempur-Pedic, Federal Trade Commission",0
"Stampede, Hathras, India, Uttar Pradesh",0
"Tim Anderson, Miami Marlins, MLB, Shortstop, Chicago White Sox",0
"Marianne Williamson, Democratic Party, Joe Biden, Nomination",5
"Tenerife, Missing person",0
"Andrey Rublev, Wimbledon, Francisco Comesana, Tennis",0
"Fortnite, Battle royale game, Battle pass",0
"Cleveland Browns, Mascot, NFL",0
"Oakhouse Bakery, Madison Fire Department, Vondron Road, Wisconsin, Fire department",0
"United States Marshals Service, Missing person",0
"Tour de France, Tadej Pogačar, Jonas Vingegaard",0
"Kamala Harris, Joe Biden",5
"Joe Biden, Extreme weather",5
Elizabeth Hurley,0
"Pasig, July 2, Holiday, Bongbong Marcos, Philippines",0
"Rocket, Space launch",0
Donald Glover,0
"WNBA, Tom Brady, Magic Johnson, Dwyane Wade, Las Vegas Aces",0
"Lotology, South Carolina Education Lottery, Scratchcard",0
"Kings Cross, Fayetteville Police Department, North Carolina",0
"European Central Bank, Jerome Powell, Central bank, Federal Reserve System, Christine Lagarde, Monetary policy, Chair of the Federal Reserve of the United States",5
"Tesla, NASDAQ:TSLA, Stifel, Nasdaq",0
"GitLab, Vulnerability, Common Vulnerabilities and Exposures, CI/CD, Continuous integration",0
"Gold, Yellowcake, New South Wales, Finance",0
"Rajesh Ranjan, NEET, Lok Sabha, Bihar",0
"St. Louis Cardinals, Pittsburgh Pirates, MLB",0
"Kazakhstan, Astana, 2024",0
"Jamaica, Norman Manley International Airport, American Airlines, Kingston",0
"BioLab, Lake Charles, Interstate 10, Calcasieu Parish",0
"Madhya Pradesh, Income tax, Mohan Yadav, Finance",0
"Shanghai Pudong International Airport, Pudong, Shanghai, Tourism",0
"Keg, Forecasting, Drink, The Keg Steakhouse + Bar - Ottawa Market",0
"Robot, Robotics",0
"Brazil national football team, Vinicius Junior, 2024 Copa América, Brazil, Paraguay",0
"Inflation, Europe, Stock, Personal consumption expenditures price index",0
"Jorge Masvidal, Nate Diaz, Boxing, Ultimate Fighting Championship",0
"Türkiye, Recep Tayyip Erdoğan, NATO summit, Europe, Collective security, United States Department of State, John R. Bass",5
"State Farm, California, Home insurance, California Department of Insurance",0
"Donald Glover, New York",0
"Pound sterling, Japanese Yen, Foreign Exchange Market, Forecasting",0
"Mangrove, Biology, Ecosystem",0
"Fintech, Deluxe Corporation, Chief Executive Officer, NYSE:DLX, Business Wire, New York Stock Exchange",0
"School, Melbourne, St Margaret Mary’s Catholic Primary School",0
"Osteoporosis, Artificial intelligence, Machine learning, Deep learning, Radiography, Dual-energy X-ray absorptiometry",0
"Flipkart, Unified Payments Interface, SuperMoney, Financial services, Finance, Fintech, Walmart, E-commerce",0
"Pakistan, France, Memorandum of understanding",0
"Twitch, Nexon",0
"Indonesia, Nickel, Mineral, Sustainability, Industry",0
"Cristiano Ronaldo, Penalty kick, UEFA Euro 2024, Portugal national football team, Slovenia national football team",0
"Egypt Sherrod, HGTV, DJ Mike Jackson, Real Estate",0
"California, Excessive heat warning, National Weather Service",0
"Northland Power, Solar energy, Mexico",0
"Maryland Terrapins women's basketball, Croatia, Basketball",0
"Independence Day (United States), Fireworks, Dog",0
"General practitioner, Health care, Virus, New Zealand",0
Efficient energy use,0
Nexon,0
