queries,response
"Independence Day (United States), Fireworks, July 4, New Jersey, 2024",0
"Beverly Hills Cop, Eddie Murphy, Axel Foley, Action, Judge Reinhold, John Ashton",0
"Saks Fifth Avenue, Neiman Marcus, Amazon.com, Hudson's Bay Company, HBC",0
"Alderwood, Active shooter, Lynnwood Police Department",0
"Columbus Crew, Nashville SC",0
"Phoenix Mercury, Dallas Wings, WNBA",0
"Independence Day (United States), St. Louis, Protest, Safety, Parade",5
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Nathan's Famous, Hot dog",0
"New England Revolution, Atlanta United FC, MLS",0
"Major League Baseball All-Star Game, MLB, American League, Jersey",0
"Inter Miami CF, MLS, Lionel Messi, Charlotte",0
"Boil-water advisory, Washington Aqueduct, Washington, Drinking water, District of Columbia Water and Sewer Authority, Water treatment, Arlington County",0
"D.C. United, FC Cincinnati, MLS",0
"Chicago Fire FC, Philadelphia Union, MLS",0
"Minnesota United FC, Vancouver Whitecaps FC, MLS, Allianz Field",0
"Twitch, Fireworks, YouTuber",0
"Orlando City SC, Toronto FC, MLS",0
"Shohei Ohtani, Los Angeles Dodgers, Home run, Arizona Diamondbacks",0
"C.D. Guadalajara, Real Salt Lake, MLS, Liga MX",0
"Proposition bet, Chicago Cubs, Philadelphia Phillies, MLB, Miami Marlins",0
"New York City FC, CF Montréal, MLS, New York",0
"Horoscope, Leo, 2024, July 3",0
"New York Yankees, Cincinnati Reds, Aaron Judge",0
"Dean Kremer, Baltimore Orioles, Pitcher, Seattle Mariners",0
"Target Corporation, Discounts and allowances, Independence Day (United States)",0
"George Springer, Toronto Blue Jays, Houston Astros",0
"Texas, Independence Day (United States)",0
"Vanessa Hudgens, Cole Tucker",0
"Mark Cavendish, Tour de France, Eddy Merckx",0
"Argentina national football team, Ecuador national football team, 2024 Copa América, Lionel Messi",0
"Romania, United States, Independence Day (United States), NATO, Bucharest",0
"Independence Day (United States), Coney Island, Brooklyn, Nathan's Hot Dog Eating Contest, Riegelmann Boardwalk",0
"Greece, Los Angeles County Sheriff's Department, Amorgos, Missing person",0
"Fireworks, Accident",0
"Nate Diaz, Dana White, Ultimate Fighting Championship, Conor McGregor, Mixed martial arts, Jorge Masvidal",0
"Los Angeles Angels, Oakland Athletics, Mickey Moniak",0
"San Jose Earthquakes, MLS, CITYPARK",0
"Houston Astros, Colorado Rockies, MLB",0
"Atlanta Braves, San Francisco Giants, MLB",0
"Fireworks, Sacramento, School, Fundraising, A. M. Winn Elementary School",0
"Pittsburgh Pirates, St. Louis Cardinals, Bryan Reynolds, Pittsburgh",0
"Fireworks, Palmdale, Structure fire",0
"Chris Sale, Atlanta Braves, Pitcher, Boston Red Sox, Major League Baseball All-Star Game, National League, Chicago White Sox",0
"Criciúma Esporte Clube, Cruzeiro Esporte Clube, Campeonato Brasileiro Série A",0
"Colorado Rockies, Milwaukee Brewers, Jake Cave",0
"Cincinnati Reds, Tyler Stephenson, Austin Wynns, Catcher, MLB",0
"Wimbledon, Zhu Lin, Irina-Camelia Begu, Tennis",0
"Brandon Nimmo, New York Mets, Washington Nationals",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"Owl, Barred Owl, U.S. Fish and Wildlife Service, Northern spotted owl",0
"Independence Day (United States), United States Declaration of Independence",0
miHoYo,0
"United Kingdom, Joe Biden, Associated Press",5
"Wyoming, 2024",0
"Wildfire, California",0
"Pancake breakfast, Pancake",0
"Joe Biden, Democratic Party, July 3",5
"Colorado, Independence Day (United States), Colorado Department of Transportation, Interstate 70, CDOT",0
"Independence Day (United States), Holiday",0
