queries,response
"Robert F. Kennedy Jr., Dog",0
"Independence Day (United States), Discounts and allowances, July 4",0
"Fireworks, Independence Day (United States), New York, Macy's, Inc.",0
"Independence Day (United States), Parade",0
"Brazil national football team, Vinicius Junior, 2024 Copa América, Real Madrid CF, Colombia, Brazil",0
"Flood warning, Flash flood, Missouri River",0
"Digicel, Jamaica, Tropical cyclone, Communication",0
"Independence Day (United States), United States Declaration of Independence",0
"Los Angeles Lakers, NBA Draft, Tennessee Volunteers men's basketball, LeBron James",0
"Texas, Independence Day (United States)",0
"Wimbledon, Coco Gauff, Tennis",0
"Japan, Tourism",0
"Daniel Muir, Indiana, NFL, Logansport, Indianapolis Colts",0
"July 3, 2024",0
"Oklahoma State Cowboys football, Driving under the influence, Running back, College Football",0
"FTSE 100 Index, Stock, London Stock Exchange, Stock market",0
"Southwest Airlines, Shareholder rights plan, Elliott Investment Management",0
"Joe Biden, Democratic Party, Kamala Harris",5
"Las Vegas Aces, Indiana Fever, WNBA, Kelsey Plum",0
"Missing person, United States Marshals Service",0
"COPT Defense Properties, Conference call, 2024, New York Stock Exchange, Business Wire",0
"Independence Day (United States), Nantucket, 2024, Jetties Beach",0
"Blake Anderson, Utah State Aggies football, Head coach, Arkansas State Red Wolves football",0
"Alzheimer's disease, Food and Drug Administration, Eli Lilly and Company, Dementia",0
"Nigel Farage, Conservative Party, United Kingdom, Labour Party",0
"Iowa, Parade",0
"Independence Day (United States), Holiday",0
"CBRE Group Inc, New York Stock Exchange, Stock market, JLL",0
"Fashion Island, Newport Beach",0
"California, Wildfire",0
"Flood, New Mexico, Ruidoso, Flash flood",0
"Suki Waterhouse, Bradley Cooper, Robert Pattinson",0
"New Jersey, Independence Day (United States), Hilda Estevez, Humidity",0
"Skydance Media, National Amusements, Shari Redstone, David Ellison, Paramount Pictures, Mergers and acquisitions",0
"Ann Wilson, Heart, Concert tour, Nancy Wilson",0
"Stampede, Hathras, India, Uttar Pradesh",0
"Nathan's Hot Dog Eating Contest, Joey Chestnut, Hot dog, Nathan's Famous",0
